date and time,p,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
21-Feb-2024 15:53:05,1,-0.0230489499866962,0.00452181060488025,0.253216520945231,0.00744360436995824,-3.57707311195554e-05,0.000470880566475292,0.999972176551819
21-Feb-2024 15:53:09,2,-0.0221065193414688,0.0100085808585087,0.255150775114695,0.0124254227305452,0.00104787853003169,0.000560565209404255,0.999921814600627
21-Feb-2024 15:53:14,3,-0.0238492980599403,0.0127664246285955,0.260105270147324,0.0189643200486898,0.000322716953451163,-0.000518227547096709,0.999819954236349
21-Feb-2024 15:53:18,4,-0.0232984169075886,0.0182442588110765,0.262264150381088,0.0172679429252942,-0.00226451233029366,-0.000544551236089319,0.999848198890686
21-Feb-2024 15:53:23,5,-0.0233944253375133,0.0246066388984521,0.266348220904668,0.0150980500504375,-0.00343997517290215,-0.000623026895724858,0.999879900614421
21-Feb-2024 15:53:27,6,-0.0236612729728222,0.0323399412135283,0.269560903310776,0.0171636577695608,-0.00225480711087585,-0.000569799121391649,0.999849836031596
21-Feb-2024 15:53:31,7,-0.0231044529626767,0.0368288007875284,0.273472770055135,0.0207541942596436,-0.00290597160346806,-0.000332019058017371,0.999780269463857
21-Feb-2024 15:53:36,8,-0.0212709952145815,0.0436215343574683,0.27662032643954,0.0258718427270651,-0.00691455068687598,-0.000910573029735436,0.999640635649363
21-Feb-2024 15:53:40,9,-0.0210880743960539,0.0468887877961,0.280411382516225,0.0262772882978121,-0.00681826875855525,-0.00113095340784639,0.999630832672119
21-Feb-2024 15:53:44,10,-0.0209052386383216,0.0528039132555326,0.283879882097244,0.0284804362803698,-0.00756330704316497,-0.00177198632154614,0.999564135074616
21-Feb-2024 15:53:48,11,-0.0225762424369653,0.0557905827959379,0.287572328249613,0.0266470770041148,-0.0070256014354527,-0.00166783060412854,0.999618824323018
21-Feb-2024 15:53:53,12,-0.0225511434177558,0.0601663626730442,0.291039077440898,0.027567196264863,-0.00663918287803729,-0.00138434510057171,0.999596834182739
21-Feb-2024 15:53:57,13,-0.023790163670977,0.065715350707372,0.295345046122869,0.0314983079830805,-0.00586310584718982,-0.0012292149476707,0.99948582649231
21-Feb-2024 15:54:01,14,-0.023600239555041,0.0693989515304565,0.299081190427144,0.0295884262770414,-0.00715415763358275,-0.000957743299659342,0.999535981814067
21-Feb-2024 15:54:06,15,-0.0241128819684188,0.0723054776589076,0.302915738026301,0.0273298575232426,-0.00688968123868108,-0.000644557265331969,0.999602333704631
21-Feb-2024 15:54:10,16,-0.0268026765435934,0.0778070444862048,0.306566615899404,0.0275647819042206,-0.00475135203450918,2.90698707734312e-05,0.999608671665192
