4.552999973297119141e+00,1.997000000000000000e+03,2.044000000000000000e+03
4.561000108718872070e+00,2.076000000000000000e+03,2.123000000000000000e+03
4.572999954223632812e+00,2.154000000000000000e+03,2.203000000000000000e+03
4.581000089645385742e+00,2.234000000000000000e+03,2.284000000000000000e+03
4.592999935150146484e+00,2.314000000000000000e+03,2.364000000000000000e+03
4.605000019073486328e+00,2.396000000000000000e+03,2.445000000000000000e+03
4.614000082015991211e+00,2.476000000000000000e+03,2.524000000000000000e+03
4.625999927520751953e+00,2.555000000000000000e+03,2.604000000000000000e+03
4.634000062942504883e+00,2.634000000000000000e+03,2.685000000000000000e+03
4.646000146865844727e+00,2.717000000000000000e+03,2.767000000000000000e+03
4.654999971389770508e+00,2.798000000000000000e+03,2.849000000000000000e+03
4.667000055313110352e+00,2.883000000000000000e+03,2.933000000000000000e+03
4.674999952316284180e+00,2.966000000000000000e+03,3.018000000000000000e+03
4.687000036239624023e+00,3.053000000000000000e+03,3.105000000000000000e+03
4.696000099182128906e+00,3.137000000000000000e+03,3.190000000000000000e+03
4.707999944686889648e+00,3.222000000000000000e+03,3.275000000000000000e+03
4.716000080108642578e+00,3.306000000000000000e+03,3.359000000000000000e+03
4.729000091552734375e+00,3.390000000000000000e+03,3.445000000000000000e+03
4.740999937057495117e+00,3.476000000000000000e+03,3.527000000000000000e+03
4.749000072479248047e+00,3.557000000000000000e+03,3.608000000000000000e+03
4.760999917984008789e+00,3.637000000000000000e+03,3.690000000000000000e+03
4.769999980926513672e+00,3.719000000000000000e+03,3.771000000000000000e+03
4.782000064849853516e+00,3.799000000000000000e+03,3.851000000000000000e+03
4.791000127792358398e+00,3.882000000000000000e+03,3.935000000000000000e+03
4.802000045776367188e+00,3.964000000000000000e+03,4.017000000000000000e+03
4.811000108718872070e+00,4.045000000000000000e+03,4.101000000000000000e+03
4.822999954223632812e+00,4.131000000000000000e+03,4.188000000000000000e+03
4.831000089645385742e+00,4.217000000000000000e+03,4.275000000000000000e+03
4.842999935150146484e+00,4.307000000000000000e+03,4.367000000000000000e+03
4.851999998092651367e+00,4.399000000000000000e+03,4.457000000000000000e+03
4.864000082015991211e+00,4.488000000000000000e+03,4.545000000000000000e+03
4.875999927520751953e+00,4.575000000000000000e+03,4.631000000000000000e+03
4.884999990463256836e+00,4.661000000000000000e+03,4.718000000000000000e+03
4.896000146865844727e+00,4.748000000000000000e+03,4.804000000000000000e+03
4.904999971389770508e+00,4.832000000000000000e+03,4.886000000000000000e+03
4.917000055313110352e+00,4.912000000000000000e+03,4.967000000000000000e+03
4.926000118255615234e+00,4.992000000000000000e+03,5.045000000000000000e+03
4.937999963760375977e+00,5.072000000000000000e+03,5.128000000000000000e+03
4.946000099182128906e+00,5.155000000000000000e+03,5.212000000000000000e+03
4.957999944686889648e+00,5.239000000000000000e+03,5.297000000000000000e+03
4.967000007629394531e+00,5.326000000000000000e+03,5.384000000000000000e+03
4.979000091552734375e+00,5.414000000000000000e+03,5.473000000000000000e+03
4.986999988555908203e+00,5.502000000000000000e+03,5.560000000000000000e+03
4.999000072479248047e+00,5.588000000000000000e+03,5.646000000000000000e+03
5.010999917984008789e+00,5.674000000000000000e+03,5.733000000000000000e+03
5.019999980926513672e+00,5.763000000000000000e+03,5.820000000000000000e+03
5.032000064849853516e+00,5.848000000000000000e+03,5.908000000000000000e+03
5.039999961853027344e+00,5.936000000000000000e+03,5.994000000000000000e+03
5.052000045776367188e+00,6.022000000000000000e+03,6.082000000000000000e+03
5.061000108718872070e+00,6.110000000000000000e+03,6.170000000000000000e+03
5.072999954223632812e+00,6.196000000000000000e+03,6.257000000000000000e+03
5.081000089645385742e+00,6.284000000000000000e+03,6.344000000000000000e+03
5.094000101089477539e+00,6.371000000000000000e+03,6.433000000000000000e+03
5.101999998092651367e+00,6.460000000000000000e+03,6.523000000000000000e+03
5.114000082015991211e+00,6.550000000000000000e+03,6.612000000000000000e+03
5.121999979019165039e+00,6.641000000000000000e+03,6.701000000000000000e+03
5.134000062942504883e+00,6.728000000000000000e+03,6.790000000000000000e+03
5.146000146865844727e+00,6.818000000000000000e+03,6.879000000000000000e+03
5.154999971389770508e+00,6.907000000000000000e+03,6.968000000000000000e+03
5.167000055313110352e+00,6.994000000000000000e+03,7.053000000000000000e+03
5.174999952316284180e+00,7.078000000000000000e+03,7.140000000000000000e+03
5.187000036239624023e+00,7.166000000000000000e+03,7.226000000000000000e+03
5.196000099182128906e+00,7.250000000000000000e+03,7.315000000000000000e+03
5.207999944686889648e+00,7.342000000000000000e+03,7.405000000000000000e+03
5.216000080108642578e+00,7.430000000000000000e+03,7.493000000000000000e+03
5.229000091552734375e+00,7.518000000000000000e+03,7.580000000000000000e+03
5.236999988555908203e+00,7.604000000000000000e+03,7.667000000000000000e+03
5.249000072479248047e+00,7.691000000000000000e+03,7.755000000000000000e+03
5.258000135421752930e+00,7.780000000000000000e+03,7.842000000000000000e+03
5.269999980926513672e+00,7.867000000000000000e+03,7.930000000000000000e+03
5.282000064849853516e+00,7.955000000000000000e+03,8.016000000000000000e+03
5.289999961853027344e+00,8.039000000000000000e+03,8.102000000000000000e+03
5.302000045776367188e+00,8.126000000000000000e+03,8.190000000000000000e+03
5.311000108718872070e+00,8.214000000000000000e+03,8.277000000000000000e+03
5.322999954223632812e+00,8.299000000000000000e+03,8.364000000000000000e+03
5.331000089645385742e+00,8.387000000000000000e+03,8.451000000000000000e+03
5.342999935150146484e+00,8.474000000000000000e+03,8.539000000000000000e+03
5.351999998092651367e+00,8.562000000000000000e+03,8.626000000000000000e+03
5.364000082015991211e+00,8.648000000000000000e+03,8.712000000000000000e+03
5.371999979019165039e+00,8.734000000000000000e+03,8.798000000000000000e+03
5.384000062942504883e+00,8.820000000000000000e+03,8.884000000000000000e+03
5.393000125885009766e+00,8.906000000000000000e+03,8.971000000000000000e+03
5.404999971389770508e+00,8.992000000000000000e+03,9.058000000000000000e+03
5.417000055313110352e+00,9.080000000000000000e+03,9.144000000000000000e+03
5.426000118255615234e+00,9.166000000000000000e+03,9.232000000000000000e+03
5.437000036239624023e+00,9.253000000000000000e+03,9.318000000000000000e+03
5.446000099182128906e+00,9.339000000000000000e+03,9.407000000000000000e+03
5.457999944686889648e+00,9.430000000000000000e+03,9.497000000000000000e+03
5.466000080108642578e+00,9.518000000000000000e+03,9.586000000000000000e+03
5.479000091552734375e+00,9.608000000000000000e+03,9.675000000000000000e+03
5.486999988555908203e+00,9.696000000000000000e+03,9.763000000000000000e+03
5.499000072479248047e+00,9.784000000000000000e+03,9.852000000000000000e+03
5.506999969482421875e+00,9.873000000000000000e+03,9.941000000000000000e+03
5.519999980926513672e+00,9.961000000000000000e+03,1.002600000000000000e+04
5.532000064849853516e+00,1.005200000000000000e+04,1.012700000000000000e+04
5.543999910354614258e+00,1.015300000000000000e+04,1.022900000000000000e+04
5.556999921798706055e+00,1.025700000000000000e+04,1.033500000000000000e+04
