date and time,p,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
21-Feb-2024 16:58:51,1,-0.0227923275281986,0.0053163488705953,0.253018546104431,0.0082165335615476,0.000897524005267769,-0.000308616666976983,0.999965794881185
21-Feb-2024 16:58:56,2,-0.0228817161172628,0.0118895181765159,0.260755187273025,0.0186800806472699,0.00254808148990075,-0.00125052545530101,0.999821356932322
21-Feb-2024 16:59:01,3,-0.0213992963234584,0.0281139730165402,0.273350767294566,0.0169254096845786,-0.00318767538604637,-0.00186729547567666,0.999849875768026
21-Feb-2024 16:59:06,4,-0.0197414399435123,0.0355759702622891,0.282990312576294,0.0146501070509354,-0.00804322926948468,-0.002336540305987,0.999857608477275
21-Feb-2024 16:59:11,5,-0.0247321116427581,0.0444549692173799,0.295910537242889,0.0197064572324355,-0.00410862845989565,-0.00108081589375312,0.999796585241954
21-Feb-2024 16:59:16,6,-0.0258863463997841,0.0577795463303725,0.30715269446373,0.0285054262727499,-0.00402889175650974,0.000143189150579322,0.999585505326589
21-Feb-2024 16:59:21,7,-0.0283622119575739,0.068725623190403,0.319943171739578,0.0383202433586121,-0.00415502130053937,0.00289596308333178,0.999252474308014
21-Feb-2024 16:59:26,8,-0.0268172770738602,0.0815714528163274,0.329930732647578,0.0477218300104141,-0.0110729087144136,0.0038974195253104,0.998791460196177
21-Feb-2024 16:59:31,9,-0.0227736906458934,0.0928321272134781,0.322707217931747,0.0347171453138192,-0.0131325851505001,0.000882538505053769,0.999310386180878
21-Feb-2024 16:59:35,10,-0.0255751041074594,0.0913578266898791,0.323517054319382,0.037007470925649,-0.00731987158457438,0.00131936541292816,0.999287267525991
21-Feb-2024 16:59:40,11,-0.0345874642332395,0.0790222972631454,0.330826409657796,0.0406061420838038,-0.00653414853538076,0.00158128722105175,0.999152501424154
21-Feb-2024 16:59:45,12,-0.0428239534298579,0.0688844293355942,0.332763747374217,0.0361246836682161,-0.0123856215427319,-0.000632277445401996,0.999270355701447
21-Feb-2024 16:59:49,13,-0.0441793786982695,0.0594444697101911,0.333366845051448,0.0291537251323462,-0.0214021331320206,-0.00168743557296693,0.999344185988108
21-Feb-2024 16:59:54,14,-0.0488351496557395,0.046044002721707,0.332670358816783,0.0271493788808584,-0.0243459311624368,-0.00252660779903332,0.999331486225128
21-Feb-2024 16:59:58,15,-0.0613538826505343,0.0293702464550734,0.333358132839203,0.0121052286898096,-0.0159727996215224,-0.000953299459069967,0.99979852437973
21-Feb-2024 17:00:03,16,-0.063405438264211,0.0125478103136023,0.33260203798612,0.0085096991310517,-0.0177508324384689,-0.000730600689227382,0.999805955092112
21-Feb-2024 17:00:07,17,-0.0721587628126144,-0.00362606306249897,0.332860847314199,0.00761902652059992,-0.00932278496523698,-0.000415003408367435,0.999927385648092
21-Feb-2024 17:00:11,18,-0.0860893458127975,-0.0180646071831385,0.332727533578873,0.00767515000576774,0.0143717308839162,4.30936676517983e-06,0.999866493542989
21-Feb-2024 17:00:16,19,-0.0911005154252052,-0.0360480338335037,0.332822382450104,-0.000215389836375834,0.0230972011884054,0.000464330986142158,0.999733094374339
21-Feb-2024 17:00:22,20,-0.0921286920706431,-0.0417045876383781,0.318386137485504,0.00960824942837159,0.0327662852903207,-0.00188047417129079,0.999414277076721
21-Feb-2024 17:00:27,21,-0.090895747145017,-0.0393839488426844,0.321011831363042,0.00287129892967641,0.0328136848906676,0.00109426324100544,0.999456536769867
21-Feb-2024 17:00:33,22,-0.0845261459549268,-0.0387645207345486,0.328774032990138,-0.0182620254655679,0.0232119640956322,0.00703912274912,0.999538803100586
21-Feb-2024 17:00:38,23,-0.0715371320645014,-0.0433869794011116,0.331119600931803,-0.0279014444599549,0.0215167570859194,0.0076411768173178,0.999349836508433
21-Feb-2024 17:00:43,24,-0.0572887683908145,-0.044846049696207,0.331494432687759,-0.030245020861427,0.0279883815596501,0.00641728648915887,0.999129954973857
21-Feb-2024 17:00:48,25,-0.0343433173994223,-0.0436699782808622,0.331342750787735,-0.0294728281597296,0.0294690065085888,0.00225868786219507,0.999128174781799
21-Feb-2024 17:00:53,26,-0.0164049834012985,-0.0419561055799325,0.332544193665187,-0.0229210181782643,0.0343051135540009,-0.00164840054543068,0.999147180716197
21-Feb-2024 17:00:58,27,-0.00344753966977199,-0.0413898105422656,0.332786309719086,-0.0226597812026739,0.0312977320204178,-0.00302671665946643,0.999248643716176
21-Feb-2024 17:01:03,28,0.0111808811003963,-0.0423782552282016,0.333028487364451,-0.0114769347632925,0.0260681486378113,-0.00304134121785561,0.999589693546295
21-Feb-2024 17:01:08,29,0.0274704276273648,-0.0411853988965352,0.332373855511347,-0.00764139834791422,0.010035658814013,-0.000784608110552654,0.999919501940409
21-Feb-2024 17:01:12,30,0.0447539029022058,-0.0411197535693646,0.332228074471156,-0.00520804903159539,-0.00751671434069673,0.00128628265423079,0.999957354863485
21-Feb-2024 17:01:18,31,0.052137882510821,-0.0350611006220182,0.318241574366887,-0.00808955378209551,-0.00973609493424495,-0.00106106310947022,0.999918905893962
21-Feb-2024 17:01:23,32,0.0473884465793769,-0.0354033534725507,0.319941351811091,-0.00336057225552698,-0.0048847868728141,0.001735312002711,0.99998083114624
21-Feb-2024 17:01:29,33,0.037798722833395,-0.0325474721690019,0.32934756676356,-0.000560185842914507,-0.00565910668422778,0.00177775228706499,0.999982134501139
21-Feb-2024 17:01:34,34,0.0379980857173602,-0.0236457567662001,0.331333835919698,0.0046829075862964,-0.00379605692190429,0.000600980885792524,0.999981625874837
