date and time,p,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
21-Feb-2024 13:56:42,1,-0.034881750245889,0.0175075919677814,0.254828351736069,0.0359395732482274,0.0342219938834508,0.00170073167731365,0.998765341440837
21-Feb-2024 13:56:47,2,-0.0350816997388999,0.000865849205244255,0.260020091136297,0.0274585620810588,0.0415190175175667,-0.000426833416956166,0.998760068416595
21-Feb-2024 13:56:52,3,-0.0247031599283218,-0.00804957461853822,0.270772103468577,0.0230333304653565,0.039453636854887,-0.00150517077029993,0.998954757054647
21-Feb-2024 13:56:56,4,-0.0214945701261361,-0.0155117673178514,0.27911781668663,0.0263354840377967,0.0356833785772324,-0.00215441823626558,0.999013741811117
21-Feb-2024 13:57:01,5,-0.0224653693536917,-0.0200193655987581,0.288083877166112,0.031484991684556,0.0398409465948741,-0.00255180147166053,0.998706551392873
21-Feb-2024 13:57:06,6,-0.017147238800923,-0.023281005397439,0.297412770986557,0.0393874560793241,0.0415615352491538,-0.00376966929373642,0.99835213025411
21-Feb-2024 13:57:11,7,-0.00657304146637519,-0.0246971379965544,0.306300461292267,0.0463247830669085,0.0390655939777692,-0.0051759971305728,0.998148667812347
21-Feb-2024 13:57:15,8,0.00251209024960796,-0.0331628712515036,0.315871924161911,0.0404626774291197,0.0352867193520069,-0.00372969739449521,0.998550804456075
21-Feb-2024 13:57:20,9,0.0129065352181594,-0.0401188284158707,0.322843949000041,0.029560041675965,0.0305771246552467,-0.00363401887007058,0.999087158838908
21-Feb-2024 13:57:25,10,0.0217168840269248,-0.041159400343895,0.327706629037857,0.0261408564945062,0.0317893834163745,-0.00276566164878507,0.999148813883464
21-Feb-2024 13:57:29,11,0.0303371753543615,-0.0397861299415429,0.331954628229141,0.0294573040058215,0.03271557589372,-0.00195129606872797,0.999028325080872
21-Feb-2024 13:57:34,12,0.0358758787314097,-0.037260722865661,0.33570611278216,0.0280126521984736,0.0372739009559154,-0.00183517280966043,0.998910228411357
21-Feb-2024 13:57:38,13,0.0387306556105614,-0.0330630970497926,0.3387593348821,0.029224727054437,0.0430547989904881,-0.00294675595747928,0.998640791575114
21-Feb-2024 13:57:42,14,0.040542404850324,-0.0287044777224461,0.341201877593994,0.0339415100713571,0.0468464208145936,-0.00269294680717091,0.998321576913198
21-Feb-2024 13:57:46,15,0.0445715288321177,-0.0253917895257473,0.343564603726069,0.0335499309003353,0.0507183524469535,-0.00198478920695682,0.998147269090017
21-Feb-2024 13:57:51,16,0.0493843880792459,-0.0179473216334979,0.345287712415059,0.0337377046545347,0.0541249210635821,-0.00207241251288603,0.997961906592051
21-Feb-2024 13:57:55,17,0.0531819015741348,-0.0081241580657661,0.346281532446543,0.0370975477000078,0.0557818924387296,-0.000960864239217093,0.997753043969472
21-Feb-2024 13:57:59,18,0.056513619919618,-0.00234862161645045,0.346712829669317,0.0369967982172966,0.0551205332080523,0.000140694836833669,0.997794051965078
21-Feb-2024 13:58:03,19,0.0563309619824092,0.00300948577933013,0.346889340877533,0.0381002185245355,0.0547055661678314,0.000813576963264495,0.99777504603068
