date and time,Repeat num,Test num,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
01-Feb-2024 17:46:22,1,1,-0.0226578491429488,0.142381526033084,0.346258266766866,0.29944939215978,0.0199207134544849,0.0339289615551631,0.953300579388936
01-Feb-2024 17:46:28,1,2,-0.032418338706096,0.163663239280383,0.356286692619324,0.322445303201675,0.0308967014153798,0.0292371492832899,0.945631845792135
01-Feb-2024 17:46:35,1,3,-0.0263945533583562,0.178157742818197,0.362806745370229,0.352968539794286,-0.0111299632117152,0.00901371830453475,0.935525560379028
01-Feb-2024 17:46:41,1,4,-0.00699478539948662,0.174077852567037,0.362395018339157,0.373849846919378,-0.0335038567582766,0.0168321765959263,0.926731053988139
01-Feb-2024 17:46:47,1,5,0.00522518266613285,0.213279370466868,0.378118830919266,0.420176045099894,-0.0647349993387858,0.0128902702281872,0.905038849512736
01-Feb-2024 17:46:54,1,6,0.0417903905113538,0.222967326641083,0.381747396787008,0.386771325270335,-0.0767223015427589,0.045111421495676,0.917870597044627
01-Feb-2024 17:47:01,1,7,0.0614030361175537,0.165886385242144,0.363990567127864,0.284352693955104,-0.184314980109533,0.000189054122771874,0.940835535526276
01-Feb-2024 17:47:07,1,8,0.073838364581267,0.161916300654411,0.357027089595795,0.240181937813759,-0.185102170705795,0.000941870613799741,0.952915974458059
01-Feb-2024 17:47:13,1,9,0.0717429146170616,0.127832601467768,0.34218964378039,0.1515978962183,-0.193481757243474,-0.0117765009403229,0.969249316056569
01-Feb-2024 17:47:19,1,10,0.084066940844059,0.101355335116386,0.331156820058823,0.120259456336498,-0.204769880572955,-0.00177791258320212,0.971392734845479
01-Feb-2024 17:47:26,1,11,0.119233517845472,0.076818052927653,0.329616157213847,0.111369989812374,-0.25252622961998,0.0161631335814794,0.961023434003194
01-Feb-2024 17:47:33,1,12,0.1088712900877,0.0265048788239559,0.322756149371465,0.022345702474316,-0.269988205035528,0.00837948732078075,0.962567853927612
01-Feb-2024 17:47:40,1,13,0.0765229841073354,0.0613772884011269,0.330689277251561,0.101513142883778,-0.249121740460396,0.00442822246501843,0.963127068678538
01-Feb-2024 17:47:46,1,14,0.128804941972097,0.0609402226905028,0.35221740603447,0.0933377027511597,-0.345736493666967,0.000435753209361186,0.93367778857549
01-Feb-2024 17:47:52,1,15,0.14951911966006,0.0653179888923963,0.356203416983287,0.0996661022305489,-0.36558533112208,0.000758390951280793,0.925426097710927
01-Feb-2024 17:47:58,1,16,0.107793217897415,0.0773990427454313,0.341003908713659,0.156951646010081,-0.298206452528636,0.0148353103548288,0.9413920601209
01-Feb-2024 17:48:05,1,17,0.112235404054324,0.10170880506436,0.337584410111109,0.211078381538391,-0.233300056060155,0.0470259939630826,0.948053590456645
01-Feb-2024 17:48:11,1,18,0.0707096849878629,0.100784229238828,0.322597151994705,0.214573405186335,-0.122228683531284,0.0441390380263329,0.968023840586344
01-Feb-2024 17:48:18,1,19,0.0414703371624152,0.0980124776562055,0.314164686203003,0.209522792696953,-0.0552479530374209,0.0461773944397767,0.975148975849152
01-Feb-2024 17:48:24,1,20,0.00890003542105357,0.0980915889143944,0.310552628835042,0.214374442895254,-0.0212470602244139,0.030578363314271,0.976041567325592
01-Feb-2024 17:48:31,1,21,-0.0253291750947634,0.0647153640786807,0.29594473640124,0.0961958989500999,0.0182205545405547,0.0221114959567785,0.994949972629547
01-Feb-2024 17:48:37,1,22,-0.044453305999438,0.0548640750348568,0.302753665049871,0.123320731520653,0.0822084993124008,0.0226792858292659,0.988695577780406
01-Feb-2024 17:48:43,1,23,-0.0464492529630661,0.0777654652794202,0.308907612164815,0.171589920918147,0.0615115550657113,0.0199689763287703,0.983043456077576
01-Feb-2024 17:48:50,1,24,-0.0704368725419044,0.0978935783108075,0.315862649679184,0.188464888930321,0.073692125082016,0.0121184232955178,0.979236268997192
01-Feb-2024 17:48:56,1,25,-0.071114249030749,0.0910527298847834,0.322766341765722,0.194952721397082,0.113979985316594,0.0198092382401228,0.973965926965078
01-Feb-2024 17:49:02,1,26,-0.0590587874253591,0.104669430851936,0.323310174544652,0.186683170000712,0.0991044456760089,0.0260981488972902,0.977060214678447
01-Feb-2024 17:49:08,1,27,0.00198406918595235,0.107385282218456,0.319051589568456,0.148509736855825,0.0133339900523424,0.0361014681557814,0.9881618420283
01-Feb-2024 17:49:15,1,28,-0.033245550096035,0.0542716570198536,0.312743445237478,0.0544145800173283,0.0468714438378811,0.0242118753492832,0.99712374607722
01-Feb-2024 17:49:22,1,29,-0.0144142742579182,0.0452203564345837,0.308387134472529,0.00217423148763676,-0.00103383296324561,0.0176046551515659,0.999842182795207
01-Feb-2024 17:49:28,1,30,-0.0243764477471511,0.0646800776322683,0.31358610590299,0.0587993405759335,-0.0346090485652288,0.00771845349421104,0.997639838854472
01-Feb-2024 17:49:34,1,31,-0.0553683817386627,0.0930184637506803,0.312424244483312,0.107606722414494,0.00590098239481449,0.00505387894809246,0.994163191318512
01-Feb-2024 17:49:41,1,32,-0.0358796261250973,0.0610820728043715,0.312821950515111,0.0836321825782458,-0.0573482260107994,0.000816512680224453,0.9948446393013
01-Feb-2024 17:49:48,1,33,-0.0569821663200855,0.117767506341139,0.329969410101573,0.194595853487651,-0.000426369940396398,-0.00524938808133205,0.980869301160177
01-Feb-2024 17:49:54,1,34,-0.117486479878426,0.152181795239449,0.347171636422475,0.215767536560694,0.0950057610869408,-0.00537399559592207,0.971796993414561
01-Feb-2024 17:50:01,1,35,-0.106665958464146,0.134971681237221,0.337497601906459,0.160814300179482,0.0818884387612343,0.00855542924255133,0.983544552326202
01-Feb-2024 17:50:07,1,36,-0.0578932449221611,0.123480751117071,0.333281876643499,0.129899036884308,0.0141919054090977,0.00595909810314576,0.991407716274261
01-Feb-2024 17:50:14,1,37,-0.015276613086462,0.109109528859456,0.336167979240417,0.115041083097458,-0.0697118416428566,-0.00596586484462023,0.990893681844076
01-Feb-2024 17:50:20,1,38,0.00987594245622555,0.0732417081793149,0.339055136839549,0.0658135429024696,-0.127093840638797,-0.0071309973175327,0.989679181575775
01-Feb-2024 17:50:27,1,39,0.0208164855837822,0.0757750223080317,0.340342344840368,0.0513084930678209,-0.113801501194636,0.00168697891446451,0.992176330089569
01-Feb-2024 17:50:34,1,40,0.0424458240469297,0.023085776468118,0.345405413707097,-0.0516526482999325,-0.170575892925262,0.00406121673683325,0.983981390794118
01-Feb-2024 17:50:41,1,41,0.0319662330051263,-0.0139333515738448,0.348096545537313,-0.120018540322781,-0.111198749641577,0.010767240760227,0.986465640862783
01-Feb-2024 17:50:47,1,42,0.0423891502122084,-0.0469669952988625,0.349762958288193,-0.195240374406179,-0.0995871697862943,0.00415075970813632,0.975677406787872
01-Feb-2024 17:50:53,1,43,0.00500884788731734,-0.0331002687414487,0.34057444135348,-0.174025691548983,-0.00928798479338487,0.0104356459031502,0.98464195728302
01-Feb-2024 17:51:01,1,44,0.00684866700321436,-0.0357373312115669,0.337568974494934,-0.172979019085566,-0.0596566093464692,0.0129265048230688,0.983032190799713
