date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
15-Feb-2024 22:27:57,1,1,-0.0219698771834373,0.012544954692324,0.252523610989253,0.0332483924925327,-0.00459671743835012,0.71002471446991,0.703376396497091,-4.50000000000001,-5.70000000000001,-6.07500000000001,-4.35,-6.15000000000001,-6.82500000000001,-4.42500000000001,-6.82500000000001,-7.95000000000001
15-Feb-2024 22:28:03,1,2,-0.0158446037520965,0.0121961914623777,0.254255483547846,0.0246862151970466,-0.00523465859393279,0.709847962856293,0.703902761141459,-6.9786279780983,-1.96779898441933,-2.7736793906516,-5.26828277982612,-5.6432028836553,-4.92638603642226,-6.36840038154771,-10.3048277094195,-7.72968763924562
15-Feb-2024 22:28:10,1,3,-0.0123474088807901,0.00747985333825151,0.256963725884755,0.0169065879036983,0.00093750124797225,0.708755989869436,0.705250517527262,-10.1772559561966,0.85240203116135,-0.444358781303192,-6.88256555965223,-6.12040576731058,-4.11977207284452,-9.01980076309541,-14.876655418839,-8.78137527849123
15-Feb-2024 22:28:17,1,4,-0.00612989415725072,0.00562963522970676,0.259943054119746,0.0119043339043856,0.00342090320773423,0.707807640234629,0.706296642621358,-13.8078839342949,3.12540304674203,1.30176182804522,-8.91444833947835,-7.18800865096587,-3.96835810926677,-12.0960011446431,-20.1036831282585,-10.5962629177368
15-Feb-2024 22:28:24,1,5,-0.000726561065918456,0.00436552868535121,0.263610992829005,0.0114497909943263,0.00870071711639563,0.706301558017731,0.707765026887258,-17.6977119123932,5.0700840623227,2.69796243739362,-11.1968911193045,-8.60985153462116,-4.21006414568903,-15.4270815261908,-25.723830837678,-12.8690705569824
15-Feb-2024 22:28:58,1,6,0.00821942202746868,0.000218524802282142,0.269333414236704,0.00410476876422763,0.0139395202199618,0.704024732112885,0.710026800632477,-23.4931398904915,-14.3389949220965,-10.7933969532579,-15.7664138991306,-13.1410144182764,-15.1069301821113,-20.5920019077385,-34.8741385470976,-20.0484381962281
15-Feb-2024 22:29:06,1,7,0.0135062528774142,-0.0010613646513472,0.272360088427862,-0.0011313104769215,0.015330767010649,0.703179272015889,0.710846428076426,-26.9317678685898,-4.24679390651587,-3.86207634390953,-17.4346966789567,-13.7442173019317,-11.5583162185335,-23.4954022892862,-39.5539662565171,-20.9081258354737
15-Feb-2024 22:29:13,1,8,0.019447356959184,-0.00340965910193821,0.276335990428925,-0.00761854999388258,0.0164087168872356,0.701790984471639,0.712153176466624,-30.7063958466881,2.38940710906478,0.645244265438862,-19.4989794587828,-14.887420185587,-9.76170225495579,-26.7228026708339,-44.8457939659366,-22.6078134747193
15-Feb-2024 22:29:20,1,9,0.0243130554755529,-0.00669259357576569,0.280281509955724,-0.0110853583241502,0.0223009681950013,0.699905304114024,0.713801348209381,-34.6826238247864,6.95200812464544,3.69816487478726,-21.8008622386089,-16.3546230692423,-9.01628829137805,-30.1446030523816,-50.5048216753561,-24.8115011139649
15-Feb-2024 22:29:26,1,10,0.030519433443745,-0.00905369284252326,0.284618147214254,-0.0168053514013688,0.0252937186509371,0.697658534844716,0.715786564350128,-38.7798118028847,10.2704491402261,5.87844548413566,-24.245305018435,-18.0162259528976,-8.90159432780031,-33.6830434339293,-56.3841693847756,-27.3175887532105
