date and time,Repeat num,Test num,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
25-Jan-2024 09:40:34,1,1,-0.131760941942533,0.134142036239306,0.31839120388031,0.13726512491703,0.221960075696309,-0.013942366776367,0.965244889259338
25-Jan-2024 09:48:26,1,2,-0.145275082190831,0.179561330874761,0.329956229527791,0.17879424393177,0.227113542954127,-0.00457286459083358,0.957303667068481
25-Jan-2024 09:51:07,1,3,-0.147484999895096,0.14619681040446,0.336383386452993,0.103893348077933,0.264514851570129,0.0040196519655486,0.958760567506154
25-Jan-2024 09:48:58,1,4,-0.144430144627889,0.120959731936455,0.346826815605164,0.0853905439376831,0.306415182352066,0.00354640814475715,0.948053622245789
25-Jan-2024 09:35:52,1,5,-0.151767856876055,0.144046650330226,0.350771033763886,0.116656034191449,0.300803130865097,0.012477810246249,0.946442377567291
25-Jan-2024 09:47:30,1,6,-0.130230600635211,0.124253108600775,0.33332582116127,0.155805786450704,0.290818619728088,-0.00436505656689405,0.943996810913086
25-Jan-2024 09:42:54,1,7,-0.100808062156041,0.136673039197922,0.33003902832667,0.141557934880257,0.199894451101621,-0.00621406085168322,0.969517842928569
25-Jan-2024 09:43:33,1,8,-0.0940479949116707,0.0946386863787969,0.313625210523605,0.0238933390627305,0.195146369934082,-0.0093067966401577,0.98043890396754
25-Jan-2024 09:46:41,1,9,-0.107917718589306,0.0802604193488757,0.309768497943878,-3.58334948638609e-05,0.210112948218981,-0.00406815980871518,0.977668658892314
25-Jan-2024 09:50:58,1,10,-0.09336190422376,0.0913364519675573,0.303197111686071,0.0417333456377188,0.172918483614922,-0.0128058277070522,0.983968285719554
25-Jan-2024 09:52:31,1,11,-0.0931944653391838,0.0924771765867869,0.310490451256434,0.10071080972751,0.2179974903663,-0.0147816333919764,0.970626270771027
25-Jan-2024 09:36:01,1,12,-0.0312523062030474,0.1026982670029,0.296707026163737,0.0977962444225947,0.0687128509084384,-0.0139231774955988,0.992733907699585
25-Jan-2024 09:51:31,1,13,-0.0180725699911515,0.0737484534581502,0.289320661624273,0.0267759885638952,-0.0211972470084826,-0.024651467675964,0.999112649758657
25-Jan-2024 09:37:48,1,14,0.00872043377409379,0.0407057059307893,0.292451077699661,0.000743369769770652,-0.0924926613767942,-0.0213166064272324,0.995484896500905
25-Jan-2024 09:48:16,1,15,0.0407339138289293,0.0627827579776446,0.289519725243251,0.00240757806847493,-0.0786325241128604,-0.0265460141003132,0.996547301610311
25-Jan-2024 09:38:26,1,16,0.038880680501461,0.0470373193422953,0.282320006688436,-0.0188306827098131,-0.0661424944798152,-0.0157445059468349,0.997508255640666
25-Jan-2024 09:41:09,1,17,0.0433192166189353,0.0417991978426774,0.287023059527079,-0.025213801364104,-0.0867711966236432,-0.032979287703832,0.995362945397695
25-Jan-2024 09:46:50,1,18,0.0378142120937506,0.0318496706585089,0.293855758508046,-0.0689031730095545,-0.0555794755617778,-0.0251379775504271,0.99575666586558
25-Jan-2024 09:41:02,1,19,0.0751196185747782,0.0560214328269164,0.30230352083842,0.0366591202716033,-0.168152572711309,-0.0300729017704725,0.984619963169098
25-Jan-2024 09:37:19,1,20,0.134315049648285,0.0834269826610883,0.326734773317973,0.0666374986370405,-0.269780923922857,-0.0240962392340104,0.96031094789505
25-Jan-2024 09:50:03,1,21,0.108269300560157,0.07254871626695,0.324244048198064,0.0387324444949627,-0.232351862390836,-0.0238293395688136,0.97156807978948
25-Jan-2024 09:41:18,1,22,0.0725252668062846,0.118184580405553,0.321304814020793,0.144727146625519,-0.166482866803805,-0.0269374715785186,0.97499307791392
25-Jan-2024 09:46:30,1,23,0.110213096936544,0.112623307605584,0.332037822405497,0.124710823098818,-0.20153562327226,-0.00914769613494476,0.971466378370921
25-Jan-2024 09:49:09,1,24,0.107741285860538,0.0903145134449005,0.328192764520645,0.0664987698197365,-0.205442594488462,-0.0180640595654647,0.976240122318268
25-Jan-2024 09:45:01,1,25,0.0600302430490653,0.0764725600679716,0.327873500188192,0.112816594541073,-0.148148079713186,-0.0270194258540869,0.982137747605642
25-Jan-2024 09:46:59,1,26,0.0487175442278385,0.0683478176593781,0.321000679334005,0.0648235723376274,-0.119295544922352,-0.0166783295571804,0.990599950154622
25-Jan-2024 09:47:20,1,27,0.0499165703852971,0.0352348434428374,0.321349324782689,-0.0180755657454332,-0.104463921487331,-0.0171542848149935,0.994216291109721
25-Jan-2024 09:39:33,1,28,0.0420161885519822,0.0180905134727558,0.323831425110499,-0.034234361598889,-0.0660345882177353,-0.0280400720735391,0.996835505962372
25-Jan-2024 09:49:54,1,29,0.0969444553057353,0.060954945286115,0.337894227107366,0.0147719237953424,-0.145239434639613,-0.0301365791509549,0.988827117284139
25-Jan-2024 09:45:24,1,30,0.0588316395878792,0.0181501213461161,0.334498133261999,-0.0570944155255953,-0.106108495593071,-0.03027130253613,0.992252457141876
25-Jan-2024 09:42:28,1,31,0.0641931007305781,-0.0116518303751945,0.340255926052729,-0.151836608846982,-0.102707028388977,-0.040047441671292,0.982238841056824
25-Jan-2024 09:51:20,1,32,0.0760002096494039,0.013025730724136,0.343026008208593,-0.0612067612508933,-0.198509201407433,-0.024787820254763,0.977871898810069
