Name,Material Type,Bend,Twist,Bend Moment (Nmm),Twist Moment (Nmm),Scale Factor
D98,Neoprene Rubber,0.000360205454671,0.000312226465887,2.12264150943e-09,2.12264150943e-08,1
D98,"Plastic, PET (amorphous)",0.0254045634502,0.0491484304367,0.00205188679245,0.0205188679245,1
D98,"Aluminum alloy, wrought, 6061, T6",0.1286818045,0.0616639083222,0.048820754717,0.48820754717,1
D98,"Carbon steel, 1095, hardened & tempered",0.206671759249,0.0616010825881,0.15,1.5,1
