Name,Material Type,Bend,Twist,Bend Moment (Nmm),Twist Moment (Nmm),Scale Factor
D84,Neoprene Rubber,0.000191307737817,0.00021704964639,2.12264150943e-09,2.12264150943e-08,1
D84,"Plastic, PET (amorphous)",0.0214185527624,0.0398639421885,0.00205188679245,0.0205188679245,1
D84,"Aluminum alloy, wrought, 6061, T6",0.124373529279,0.04825928188,0.048820754717,0.48820754717,1
D84,"Carbon steel, 1095, hardened & tempered",0.195284806706,0.0483050621567,0.15,1.5,1
