date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
29-Jan-2024 13:04:33,1,1,-0.0233520645648241,0.00441495610090593,0.240653352936109,-0.0423552135626475,-0.0116310585290194,0.018326340864102,0.998866442839305
29-Jan-2024 13:04:37,1,2,-0.0183151243875424,0.00786273203169306,0.240832784771919,-0.0371215768158436,-0.0212017950912317,0.017905193939805,0.998924517631531
29-Jan-2024 13:04:42,1,3,-0.0091173755005002,0.0154362890869379,0.244038857022921,-0.0307698719203472,-0.0374439582228661,0.0155322220176458,0.998703932762146
29-Jan-2024 13:04:46,1,4,-0.00243312919822832,0.02051937058568,0.248397043347359,-0.0312296535819769,-0.0496058230598768,0.0129498404761155,0.998196220397949
29-Jan-2024 13:04:51,1,5,-0.00106900641694665,0.0208764402816693,0.252716745932897,-0.0304050754755735,-0.0570982970297337,0.0122039578234156,0.997830514113108
29-Jan-2024 13:04:55,1,6,0.0018495574593544,0.023314838980635,0.257748790582021,-0.0280534950395425,-0.064687617123127,0.0111883831520875,0.997448372840881
29-Jan-2024 13:04:59,1,7,0.00551887443289161,0.0251531808326642,0.262974572181702,-0.0280074069897334,-0.0782388503352801,0.0100977551192045,0.996489842732747
29-Jan-2024 13:05:04,1,8,0.00811293292790651,0.0277717421452204,0.267205156882604,-0.0276457412789265,-0.0856778959433238,0.00896609096477429,0.995898882548014
29-Jan-2024 13:05:08,1,9,0.0108092550188303,0.0299685310572386,0.27276430328687,-0.02710578776896,-0.0953992605209351,0.00727352282653252,0.995043273766836
29-Jan-2024 13:05:13,1,10,0.013495499206086,0.02982530494531,0.277737865845362,-0.029831204811732,-0.104407667120298,0.00642612234999736,0.994066270192464
29-Jan-2024 13:05:17,1,11,0.0152239197865129,0.0303993118306001,0.282241398096085,-0.029958118746678,-0.107678443193436,0.00608598676820596,0.993715647856394
29-Jan-2024 13:05:21,1,12,0.0180885588129361,0.0318608589470386,0.287682916720708,-0.0291292498509089,-0.116981852054596,0.00549703948199749,0.992691493034363
29-Jan-2024 13:05:26,1,13,0.0212789836029212,0.0315747321893771,0.29273829460144,-0.034608156234026,-0.128893599907557,0.00444418033584952,0.991044247150421
29-Jan-2024 13:05:30,1,14,0.0204649661978086,0.0358523885409037,0.295088787873586,-0.0258054700990518,-0.130195142825445,0.00373830329626799,0.991145412127177
29-Jan-2024 13:05:35,1,15,0.0238375956813494,0.0394315871099631,0.297054221232732,-0.0164516091346741,-0.135170457760493,0.00327111757360399,0.990680309136709
29-Jan-2024 13:05:39,1,16,0.0239547971636057,0.0429896761973699,0.299446664253871,-0.00990033335983753,-0.141287418206533,0.00190372111586233,0.989917222658793
29-Jan-2024 13:05:44,1,17,0.0253774212052425,0.0477440916001797,0.30177218914032,-0.000494596093388585,-0.144891649484634,0.00202621230079482,0.989444553852081
29-Jan-2024 13:05:48,1,18,0.0236032505830129,0.0561946307619413,0.304094070196152,0.011271141966184,-0.145903450250626,0.000545036626863293,0.989234375953674
29-Jan-2024 13:05:53,1,19,0.0211821076770624,0.0642295300960541,0.306644846995672,0.0209783285856247,-0.146877437829971,7.85023352364078e-05,0.988931941986084
29-Jan-2024 13:05:57,1,20,0.0189570184797049,0.0699867874383926,0.30920145312945,0.0262869274864594,-0.149971056977908,-0.000639389676507562,0.988340655962626
29-Jan-2024 13:06:01,1,21,0.00734701730931799,0.0800168747703234,0.311691725254059,0.0421798182030519,-0.13985049923261,-0.00199178943100075,0.989271446069082
29-Jan-2024 13:06:06,1,22,-0.00632285848259926,0.0879147251447042,0.314976920684179,0.0630998936792215,-0.11940918614467,-0.000860725300541768,0.990836981932322
29-Jan-2024 13:06:10,1,23,-0.0195544677476088,0.0985167170564334,0.319403102000554,0.0875173126657804,-0.0991226722796758,-0.000970925639073054,0.991218225161235
29-Jan-2024 13:06:15,1,24,-0.0322241144875685,0.107662311196327,0.324301431576411,0.11405380666256,-0.0789111127456029,-0.000896390577933441,0.990334737300873
29-Jan-2024 13:06:19,1,25,-0.024443668872118,0.104038858910402,0.324492303530375,0.124579469362895,-0.0791555797060331,0.00238042686445018,0.989043947060903
29-Jan-2024 13:06:24,1,26,-0.00335677506712576,0.0948820357521375,0.325311626990636,0.119213125606378,-0.099192464351654,0.00589560329293211,0.987883671124776
29-Jan-2024 13:06:28,1,27,0.0180606613556544,0.0839487140377363,0.326390594244003,0.112006915112336,-0.122027511894703,0.0093591912339131,0.986141534646352
29-Jan-2024 13:06:32,1,28,0.0400592011710008,0.0709435472885768,0.327510807911555,0.0968687285979589,-0.144819514950116,0.0127045957371593,0.984622311592102
29-Jan-2024 13:06:37,1,29,0.0611594590047995,0.0613112444678942,0.330255448818207,0.0909346570571264,-0.170342122515043,0.0147529831156135,0.981069028377533
29-Jan-2024 13:06:41,1,30,0.0664800653855006,0.0650042583545049,0.33234511812528,0.0942865341901779,-0.16914882560571,0.0169697160522143,0.98092333873113
29-Jan-2024 13:06:46,1,31,0.0633832782506943,0.0753323927521706,0.3363010485967,0.116352376838525,-0.152897211909294,0.0206530777116617,0.981150841712952
29-Jan-2024 13:06:50,1,32,0.0547443263232708,0.0847343136866887,0.339786440134048,0.140571329991023,-0.128568863868713,0.0249962121248245,0.981368084748586
