1.655999898910522461e+00,3.600000000000000000e+01,3.800000000000000000e+01
1.663999795913696289e+00,4.000000000000000000e+01,4.300000000000000000e+01
1.668999910354614258e+00,4.400000000000000000e+01,4.700000000000000000e+01
1.676999807357788086e+00,5.400000000000000000e+01,8.800000000000000000e+01
1.683999776840209961e+00,1.190000000000000000e+02,1.640000000000000000e+02
1.692999839782714844e+00,2.080000000000000000e+02,2.520000000000000000e+02
1.700999975204467773e+00,2.950000000000000000e+02,3.380000000000000000e+02
1.707999944686889648e+00,3.800000000000000000e+02,4.240000000000000000e+02
1.715999841690063477e+00,4.670000000000000000e+02,5.100000000000000000e+02
1.724999904632568359e+00,5.520000000000000000e+02,5.950000000000000000e+02
1.732999801635742188e+00,6.370000000000000000e+02,6.810000000000000000e+02
1.740999937057495117e+00,7.230000000000000000e+02,7.660000000000000000e+02
1.748999834060668945e+00,8.060000000000000000e+02,8.500000000000000000e+02
1.756999969482421875e+00,8.890000000000000000e+02,9.350000000000000000e+02
1.765999794006347656e+00,9.740000000000000000e+02,1.020000000000000000e+03
1.777999877929687500e+00,1.069000000000000000e+03,1.127000000000000000e+03
1.785999774932861328e+00,1.177000000000000000e+03,1.233000000000000000e+03
1.797999858856201172e+00,1.282000000000000000e+03,1.338000000000000000e+03
1.806999921798706055e+00,1.387000000000000000e+03,1.444000000000000000e+03
1.819000005722045898e+00,1.492000000000000000e+03,1.549000000000000000e+03
1.830999851226806641e+00,1.599000000000000000e+03,1.656000000000000000e+03
1.838999986648559570e+00,1.702000000000000000e+03,1.756000000000000000e+03
1.852999925613403320e+00,1.802000000000000000e+03,1.857000000000000000e+03
1.859999895095825195e+00,1.902000000000000000e+03,1.957000000000000000e+03
1.871999979019165039e+00,2.002000000000000000e+03,2.059000000000000000e+03
1.879999876022338867e+00,2.103000000000000000e+03,2.161000000000000000e+03
1.891999959945678711e+00,2.206000000000000000e+03,2.265000000000000000e+03
1.903999805450439453e+00,2.310000000000000000e+03,2.367000000000000000e+03
1.912999868392944336e+00,2.411000000000000000e+03,2.470000000000000000e+03
1.921999931335449219e+00,2.516000000000000000e+03,2.574000000000000000e+03
1.932999849319458008e+00,2.619000000000000000e+03,2.675000000000000000e+03
1.941999912261962891e+00,2.718000000000000000e+03,2.775000000000000000e+03
1.953999996185302734e+00,2.817000000000000000e+03,2.873000000000000000e+03
1.965999841690063477e+00,2.914000000000000000e+03,2.971000000000000000e+03
1.974999904632568359e+00,3.012000000000000000e+03,3.069000000000000000e+03
1.986999988555908203e+00,3.109000000000000000e+03,3.168000000000000000e+03
1.994999885559082031e+00,3.210000000000000000e+03,3.269000000000000000e+03
2.006999969482421875e+00,3.311000000000000000e+03,3.370000000000000000e+03
