1.808000000000000052e+00,1.080000000000000000e+03,1.121000000000000000e+03
1.816000000000000059e+00,1.176000000000000000e+03,1.218000000000000000e+03
1.828000000000000069e+00,1.275000000000000000e+03,1.316000000000000000e+03
1.840000000000000080e+00,1.374000000000000000e+03,1.414000000000000000e+03
1.852000000000000091e+00,1.471000000000000000e+03,1.508000000000000000e+03
1.860000000000000098e+00,1.564000000000000000e+03,1.603000000000000000e+03
1.872000000000000108e+00,1.660000000000000000e+03,1.697000000000000000e+03
1.879999999999999893e+00,1.753000000000000000e+03,1.792000000000000000e+03
1.891999999999999904e+00,1.849000000000000000e+03,1.883000000000000000e+03
1.899999999999999911e+00,1.937000000000000000e+03,1.972000000000000000e+03
1.911999999999999922e+00,2.030000000000000000e+03,2.064000000000000000e+03
1.919999999999999929e+00,2.121000000000000000e+03,2.156000000000000000e+03
1.931999999999999940e+00,2.216000000000000000e+03,2.250000000000000000e+03
1.943999999999999950e+00,2.311000000000000000e+03,2.344000000000000000e+03
1.951999999999999957e+00,2.410000000000000000e+03,2.441000000000000000e+03
1.963999999999999968e+00,2.511000000000000000e+03,2.540000000000000000e+03
1.971999999999999975e+00,2.608000000000000000e+03,2.637000000000000000e+03
1.983999999999999986e+00,2.705000000000000000e+03,2.734000000000000000e+03
1.995999999999999996e+00,2.801000000000000000e+03,2.828000000000000000e+03
2.008000000000000007e+00,2.894000000000000000e+03,2.919000000000000000e+03
2.016000000000000014e+00,2.984000000000000000e+03,3.009000000000000000e+03
2.028000000000000025e+00,3.073000000000000000e+03,3.099000000000000000e+03
2.036000000000000032e+00,3.164000000000000000e+03,3.189000000000000000e+03
2.048000000000000043e+00,3.255000000000000000e+03,3.279000000000000000e+03
2.056000000000000050e+00,3.347000000000000000e+03,3.370000000000000000e+03
2.068000000000000060e+00,3.438000000000000000e+03,3.461000000000000000e+03
2.080000000000000071e+00,3.532000000000000000e+03,3.555000000000000000e+03
2.088000000000000078e+00,3.628000000000000000e+03,3.649000000000000000e+03
2.100000000000000089e+00,3.721000000000000000e+03,3.745000000000000000e+03
2.108000000000000096e+00,3.820000000000000000e+03,3.841000000000000000e+03
2.120000000000000107e+00,3.918000000000000000e+03,3.938000000000000000e+03
2.128000000000000114e+00,4.016000000000000000e+03,4.037000000000000000e+03
2.140000000000000124e+00,4.114000000000000000e+03,4.134000000000000000e+03
2.152000000000000135e+00,4.210000000000000000e+03,4.229000000000000000e+03
2.160000000000000142e+00,4.305000000000000000e+03,4.326000000000000000e+03
2.172000000000000153e+00,4.403000000000000000e+03,4.421000000000000000e+03
2.184000000000000163e+00,4.498000000000000000e+03,4.516000000000000000e+03
2.192000000000000171e+00,4.594000000000000000e+03,4.609000000000000000e+03
2.204000000000000181e+00,4.684000000000000000e+03,4.700000000000000000e+03
2.216000000000000192e+00,4.779000000000000000e+03,4.795000000000000000e+03
2.224000000000000199e+00,4.872000000000000000e+03,4.885000000000000000e+03
2.236000000000000210e+00,4.962000000000000000e+03,4.976000000000000000e+03
2.244000000000000217e+00,5.055000000000000000e+03,5.068000000000000000e+03
2.255999999999999783e+00,5.146000000000000000e+03,5.161000000000000000e+03
2.263999999999999790e+00,5.240000000000000000e+03,5.254000000000000000e+03
2.275999999999999801e+00,5.333000000000000000e+03,5.349000000000000000e+03
2.283999999999999808e+00,5.431000000000000000e+03,5.446000000000000000e+03
2.295999999999999819e+00,5.528000000000000000e+03,5.543000000000000000e+03
2.303999999999999826e+00,5.626000000000000000e+03,5.640000000000000000e+03
2.315999999999999837e+00,5.722000000000000000e+03,5.737000000000000000e+03
2.327999999999999847e+00,5.819000000000000000e+03,5.832000000000000000e+03
2.339999999999999858e+00,5.913000000000000000e+03,5.925000000000000000e+03
2.351999999999999869e+00,6.006000000000000000e+03,6.016000000000000000e+03
2.359999999999999876e+00,6.099000000000000000e+03,6.110000000000000000e+03
2.371999999999999886e+00,6.194000000000000000e+03,6.203000000000000000e+03
2.379999999999999893e+00,6.284000000000000000e+03,6.295000000000000000e+03
