date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
16-Feb-2024 10:58:24,1,1,-0.0177179689208666,0.0065245537708203,0.252058472235998,0.0250580374151468,0.00232136892154813,0.71138531366984,0.702351542313894,-4.125,-5.70000000000001,-5.10000000000001,-4.125,-5.77500000000001,-6.37500000000001,-4.275,-5.47500000000001,-7.35000000000001
16-Feb-2024 10:58:31,1,2,-0.0158036744842927,-0.00899386952320735,0.255738298098246,-0.00505866728102167,0.0020191950413088,0.711794896920522,0.702366288503011,-8.64132970325505,-10.8822018332192,-7.68675353035402,-4.06416761431685,-5.73154829594061,-6.34892897756437,-10.8321808703127,-5.56123921658478,-7.3887703647188
16-Feb-2024 10:58:59,1,3,-0.0134572697803378,-0.0124388714631399,0.258140520254771,-0.0212778250376383,0.00540123985459407,0.711402916908264,0.702441453933716,-11.8826594065101,-12.7644036664384,-9.89850706070802,-4.0783352286337,-6.66309659188122,-9.47285795512872,-15.0643617406255,-8.19747843316956,-6.5275407294376
16-Feb-2024 10:59:06,1,4,-0.00906863330552975,-0.0258210842808088,0.262623981634776,-0.0512268448869387,0.00214636114736398,0.711571232477824,0.700740774472555,-16.3989891097651,-17.9466054996577,-12.485260591062,-4.01750284295054,-6.61964488782182,-9.44678693269309,-21.6215426109382,-8.28371764975433,-6.56631109415639
16-Feb-2024 10:59:37,1,5,-0.000380067230435088,-0.0346061639487743,0.268197683493296,-0.0816186254223188,-0.000521270009145762,0.710941461722056,0.698498694101969,-20.8403188130202,-22.6788073328769,-14.997014121416,-3.95667045726739,-9.27619318376242,-12.9457159102574,-28.2537234812509,-12.7949568663391,-9.23008145887517
16-Feb-2024 10:59:44,1,6,0.00244511632869641,-0.0484600412348906,0.273132340113322,-0.109716139733791,-0.000563111476367339,0.71213390827179,0.693417036533356,-25.3566485162752,-27.8610091660961,-17.58376765177,-3.89583807158424,-9.23274147970302,-12.9196448878218,-34.8109043515636,-12.8811960829238,-9.26885182359397
16-Feb-2024 11:00:16,1,7,0.00834609779218833,-0.0580278364320596,0.278949302434921,-0.132250195741653,-0.00203610754882296,0.713113554318746,0.688458307584127,-29.1229782195303,-33.1182109993153,-20.0955211821241,-4.28500568590108,0.0357102243563737,-16.0435738653861,-40.7680852218764,-17.1674352995086,-12.0076221883127
16-Feb-2024 11:00:22,1,8,0.0122542274494966,-0.0715012451012929,0.285724172989527,-0.163833195964495,-0.00293021618078152,0.714081394672394,0.680615810553233,-33.6393079227853,-38.3004128325346,-22.6822747124781,-4.22417330021793,0.0791619284157693,-16.0175028429505,-47.3252660921891,-17.2536745160933,-12.0463925530315
16-Feb-2024 11:00:57,1,9,0.0199770317723354,-0.0798165177305539,0.292497698465983,-0.188473614056905,-0.00896738364050786,0.714975508054097,0.673206734657288,-37.5556376260404,-43.4076146657538,-25.8690282428321,-4.31334091453478,0.272613632475165,-18.6914318205148,-54.1074469625018,-22.9649137326781,-15.3101629177503
16-Feb-2024 11:01:04,1,10,0.00463398651530345,-0.0759828701615334,0.29182767868042,-0.168666033943494,0.0199242470165094,0.714026053746541,0.679206601778666,-42.1742485896999,-41.202655726116,-24.8353186898596,-7.93862526854972,-3.9650928935427,-20.8790550003701,-49.0105457931101,-23.4796373647144,-15.6362946506148
16-Feb-2024 11:01:43,1,11,-0.00724667593215903,-0.0673748026291529,0.290839765469233,-0.14785150984923,0.064009357492129,0.708191704750061,0.687391642729441,-49.4178595533594,-38.6976967864782,-24.7016091368871,-10.0639096225647,-19.6027994195605,-21.4916781802255,-46.6136446237184,-23.3943609967507,-15.8124263834794
16-Feb-2024 11:01:50,1,12,-0.0230076520393292,-0.0609856851398945,0.291175836324692,-0.123728017508984,0.0895295808712641,0.707327047983805,0.690191507339478,-54.0364705170189,-36.4927378468405,-23.6678995839146,-13.6891939765796,-23.8405059455784,-23.6793013600808,-41.5167434543267,-23.909084628787,-16.1385581163439
16-Feb-2024 11:02:26,1,13,-0.0341379277408123,-0.0590479217469692,0.289836440483729,-0.0955235153436661,0.123994620144367,0.703707377115885,0.693034307161967,-56.8550814806784,-36.9127789072027,-22.4841900309421,-15.8144783305945,-23.8032124715963,-22.5669245399362,-36.419842284935,-22.1738082608233,-16.3896898492085
16-Feb-2024 11:02:33,1,14,-0.0515972912311554,-0.050565409163634,0.291896875699361,-0.0657333105802536,0.148711004853249,0.702685646216075,0.69267387787501,-61.4736924443379,-34.7078199675649,-21.4504804779696,-19.4397626846095,-28.0409189976142,-24.7545477197915,-31.3229411155433,-22.6885318928596,-16.715821582073
16-Feb-2024 11:03:09,1,15,-0.0683823843797048,-0.0487728841602802,0.295154364903768,-0.0343936224778493,0.18953297038873,0.696995218594869,0.690718503793081,-66.0923034079974,-35.6528610279271,-21.7667709249971,-23.0650470386244,-29.353625523632,-26.7921708996468,-26.9010399461516,-19.3782555248959,-16.8169533149375
16-Feb-2024 11:03:16,1,16,-0.0842827767133713,-0.036475004752477,0.296990048885345,-0.00235247765667737,0.184631608923276,0.700497456391652,0.689354046185811,-64.0850886551627,-40.0051641507434,-23.883932427628,-29.0030936197286,-34.9763303850128,-29.5445332715599,-23.7056816645132,-18.7883549371233,-16.463012962274
16-Feb-2024 11:03:48,1,17,-0.102864928543568,-0.0241618884106477,0.297339840730031,0.0482067267100016,0.186680537462235,0.700226275126139,0.687393422921499,-64.327873902328,-40.9074672735597,-24.6510939302589,-34.7161402008327,-39.0240352463936,-29.1468956434731,-19.8353233828748,-15.0484543493507,-16.4090726096104
16-Feb-2024 11:03:55,1,18,-0.120784279207389,-0.0119408321877321,0.301884247859319,0.0849502300222715,0.179314318299294,0.700666983922323,0.685343424479167,-62.3206591494933,-45.259770396376,-26.7682554328898,-40.6541867819368,-44.6467401077744,-31.8992580153863,-16.6399651012364,-14.4585537615781,-16.0551322569468
16-Feb-2024 11:04:24,1,19,-0.137368945280711,0.00443906160071492,0.304525911808014,0.138279381394386,0.161429089307785,0.697526216506958,0.684307456016541,-59.7134443966587,-47.5120735191923,-28.1354169355206,-46.892233363041,-49.0694449691552,-32.7016203872994,-13.669606819598,-9.59365317380555,-16.6761919042833
16-Feb-2024 11:04:31,1,20,-0.153654146194458,0.0135972860579689,0.31107582449913,0.170419729749362,0.160224887728691,0.692209645112355,0.682737827301025,-57.706229643824,-51.8643766420086,-30.2525784381515,-52.8302799441451,-54.6921498305361,-35.4539827592126,-10.4742485379596,-9.00375258603293,-16.3222515516197
16-Feb-2024 11:05:00,1,21,-0.159053856134415,0.0229835938662291,0.31556636095047,0.19562059144179,0.126811463634173,0.685904721419016,0.689337519804637,-55.7740148909893,-57.1166797648249,-33.5697399407824,-58.6183265252493,-63.4648546919169,-30.2563451311257,-12.6788902563212,-0.31385199826031,-18.5933111989561
