date and time,Repeat num,Test num,p_idx,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
02-Feb-2024 18:55:58,1,39,39,-0.12587061325709,-0.00717022862906257,0.290339740117391,-0.925926987330119,0.338583266735077,0.122682475546996,-0.113883109887441
02-Feb-2024 18:56:03,1,40,40,-0.142824522654215,-0.0401550504068534,0.305270006259282,-0.901930284500122,0.32313746213913,0.186217528581619,-0.217769757906596
02-Feb-2024 18:56:09,1,41,41,-0.11553646226724,-0.0773595904310544,0.290057563781738,-0.909763773282369,0.34472251534462,0.110142788787683,-0.203381213545799
02-Feb-2024 18:56:14,1,42,42,-0.127448659141858,-0.0667144869764646,0.291390417019526,-0.907303949197133,0.355089050531387,0.155464382966359,-0.162916692097982
02-Feb-2024 18:56:20,1,43,43,-0.119461881121,-0.0366747702161471,0.287975104649862,-0.907635041077932,0.347702932357788,0.179749404390653,-0.151629260182381
02-Feb-2024 18:56:25,1,44,44,-0.116581332683563,-0.0142810912802815,0.282728310426076,-0.913405966758728,0.36215145389239,0.1809441725413,-0.0423211582005024
02-Feb-2024 18:56:31,1,45,45,-0.106105934580167,-0.00554718396936854,0.278410933415095,-0.916597521305084,0.366505406300227,0.159699481725693,0.00434496430680156
02-Feb-2024 18:56:37,1,46,46,-0.0944407492876053,0.0355151869356632,0.275417264302572,-0.913667794068654,0.360764781634013,0.177280298868815,0.0602611762781938
02-Feb-2024 18:56:43,1,47,47,-0.101438237726688,0.0769782255093257,0.286609307924906,-0.896240731080373,0.352413435777028,0.235530392328898,0.130699789524078
02-Feb-2024 18:56:48,1,48,48,-0.0750151957074801,0.0534994763632615,0.270154450337092,-0.914518455664317,0.351574712991714,0.177742612361908,0.0919551889101664
02-Feb-2024 18:56:53,1,49,49,-0.0604732885956764,0.0378966408471266,0.258173231283824,-0.924253292878469,0.35306055744489,0.126512564222018,0.0713954920570056
02-Feb-2024 18:56:58,1,50,50,-0.0547817063828309,0.0510904138286908,0.257097047567368,-0.924125957489014,0.351094925403595,0.124686307708422,0.0847162942091624
02-Feb-2024 18:57:04,1,51,51,-0.0531311057507992,0.0563668462137381,0.256815747419993,-0.923749947547913,0.349870363871257,0.12575567762057,0.0919900501767794
02-Feb-2024 18:57:09,1,52,52,-0.0405883265038331,0.0321613388756911,0.247969144582748,-0.930793595314026,0.353130938609441,0.0798248757918676,0.0504832086463769
02-Feb-2024 18:57:14,1,53,53,-0.02866880359749,0.00347615540958941,0.24106582403183,-0.933633927504222,0.356825536489487,0.0316349123915037,-0.00151645062336077
02-Feb-2024 18:57:19,1,54,54,-0.0284405129651229,0.00705992626026273,0.240416114528974,-0.933532949288686,0.356993287801743,0.0326976721485456,0.00170237500375758
02-Feb-2024 18:57:25,1,55,55,-0.0298505296309789,0.0112515342732271,0.240387777487437,-0.933597656091054,0.356805709997813,0.0328829658528169,0.00193903586671998
02-Feb-2024 18:57:30,1,56,56,-0.0215981875856717,0.00834819860756397,0.239902576804161,-0.933994813760122,0.356857524315516,0.0168795724709829,0.00462794328729312
02-Feb-2024 18:57:35,1,57,57,-0.0181589495390654,0.00615447461605072,0.240181361635526,-0.933989437421163,0.357196992635727,0.00684278234839439,0.0050995344761759
02-Feb-2024 18:57:40,1,58,58,0.00297474629090478,0.00423828023485839,0.241001550356547,-0.934070205688477,0.356988110144933,-0.00521286971246203,0.00661301972965399
02-Feb-2024 18:57:45,1,59,59,0.0191064322988192,0.0138575891032815,0.245539078116417,-0.933371965090434,0.35726122657458,-0.0259969860315323,0.022462439785401
02-Feb-2024 18:57:50,1,60,60,0.0076234399030606,0.00391550739295781,0.245159856478373,-0.931683580080668,0.359765915075938,-0.0471644751727581,0.017572766294082
02-Feb-2024 18:57:55,1,61,61,-0.00560488666718205,-0.00922584676494201,0.244140927990278,-0.93204718430837,0.360213184356689,-0.0306102803597848,-0.0244308345019817
02-Feb-2024 18:58:00,1,62,62,0.0270853659758965,-0.0199147293965022,0.251145438353221,-0.925210614999135,0.359155418475469,-0.121001404027144,-0.018705302849412
02-Feb-2024 18:58:05,1,63,63,0.0288858277102311,-0.0357842271526655,0.257176647583644,-0.920843640963236,0.358297260602315,-0.146142879128456,-0.0480787441134453
02-Feb-2024 18:58:10,1,64,64,0.0343499797085921,-0.0139935014769435,0.255044360955556,-0.922062869866689,0.359810155630112,-0.142251624663671,0.0100433283175031
02-Feb-2024 18:58:15,1,65,65,-0.00813449348012606,-0.0363454416394234,0.251333717505137,-0.929733451207479,0.358016310135523,-0.0795026555657387,-0.0331323698163033
02-Feb-2024 18:58:20,1,66,66,-0.0463164985179901,-0.0180602043867111,0.248113537828128,-0.931991203625997,0.361244493722916,0.0190244600176811,-0.0230149122575919
02-Feb-2024 18:58:25,1,67,67,-0.0330247099200884,0.0102917720874151,0.244263092676798,-0.931747845808665,0.362146606047948,0.0255827959626913,0.00639257223034898
02-Feb-2024 18:58:31,1,68,68,-0.0492774305244287,0.0385564267635345,0.24830175836881,-0.927866486708323,0.359254018465678,0.0854178254803022,0.0519592992961407
02-Feb-2024 18:58:36,1,69,69,-0.0296020731329918,0.0158479047939181,0.241740893324216,-0.931873428821564,0.360705381631851,0.036029976606369,0.0142785429333647
02-Feb-2024 18:58:41,1,70,70,-0.0457768954336643,0.0442046917974949,0.246557101607323,-0.927485366662343,0.357983221610387,0.0894101331631343,0.0601920301715533
02-Feb-2024 18:58:47,1,71,71,-0.0367655977606773,-0.0079131915854911,0.242170881231626,-0.931494768460592,0.359975208838781,0.0356371887028217,-0.0382411743203799
02-Feb-2024 18:58:53,1,72,72,-0.0497373359898726,-0.0348547418912252,0.246196189522743,-0.925836817423503,0.357611725727717,0.0357534152766069,-0.116880910098553
02-Feb-2024 18:58:58,1,73,73,-0.049616136153539,-0.0362179078161716,0.246555138627688,-0.92559620141983,0.357323688268662,0.0353904940187931,-0.119745701054732
02-Feb-2024 18:59:04,1,74,74,-0.0225788876414299,-0.00215026190659652,0.240895896156629,-0.931844854354858,0.36143473982811,0.00719249062240124,-0.0312777027487755
02-Feb-2024 18:59:09,1,75,75,-0.0105840514724453,0.000295836180400026,0.240937317411105,-0.931972944736481,0.361957603693008,-0.0162681358555953,-0.0121838280310233
02-Feb-2024 18:59:15,1,76,76,0.0498452583948771,-0.000789215636905283,0.252768532435099,-0.918942320346832,0.359746901194255,-0.156036864717801,0.0421601792176565
02-Feb-2024 18:59:20,1,77,77,0.0815898259480794,-0.00152667973500987,0.266758010784785,-0.903018860022227,0.356431748469671,-0.228745701909065,0.0720230544606845
02-Feb-2024 18:59:25,1,78,78,0.0647999495267868,-0.00118744192489733,0.263647717237473,-0.906903787453969,0.358863252401352,-0.210978055000305,0.0650422424077988
02-Feb-2024 18:59:30,1,79,79,0.0383628239234289,-0.00051902993194138,0.253637097279231,-0.91914218266805,0.362738718589147,-0.148504383365313,0.0392912437518438
02-Feb-2024 18:59:36,1,80,80,0.0142237221822143,-0.0117859362935026,0.249309994777044,-0.925959769884745,0.361142873764038,-0.109344655275345,0.0147673114513357
02-Feb-2024 18:59:41,1,81,81,0.0581046611070633,-0.0120900326718887,0.260475752751033,-0.913418344656626,0.356040902932485,-0.192413382728895,0.0433124159773191
02-Feb-2024 18:59:47,1,82,82,0.00295658046379685,-0.0200933096309503,0.249803789456685,-0.927733846505483,0.36001337369283,-0.0983927170435588,0.00385793337288002
02-Feb-2024 18:59:52,1,83,83,0.0057341892272234,-0.0167893180002769,0.249053479234378,-0.927769299348195,0.361153129736582,-0.0936616902550062,0.00632851573949059
02-Feb-2024 18:59:58,1,84,84,-0.00137313888408244,0.00242958980767677,0.242859731117884,-0.92963041861852,0.36489959359169,-0.0508200379709403,0.00726719951877991
02-Feb-2024 19:00:04,1,85,85,-0.0229501007745663,-0.000402010432056462,0.239724137385686,-0.931745409965515,0.362918849786123,-0.00186639934157332,-0.0117022458463907
02-Feb-2024 19:00:10,1,86,86,-0.0285521163294713,-0.00878611529866854,0.239929391940435,-0.931856425603231,0.362149492899577,-7.1637578893539e-05,-0.022164165476958
02-Feb-2024 19:00:15,1,87,87,-0.0417429822186629,-0.0207823683818181,0.24199644724528,-0.931742695967356,0.361148140827815,0.0109708944956462,-0.0361367680132389
02-Feb-2024 19:00:20,1,88,88,-0.0410488607982794,0.0203988206883272,0.241735351085663,-0.931693764527639,0.362475295861562,0.0235404373457034,-0.00194005651477103
02-Feb-2024 19:00:27,1,89,89,-0.0413982748985291,0.0184568002820015,0.242324445645014,-0.93187601963679,0.361481219530106,0.0274801176041365,-0.0135329142833749
02-Feb-2024 19:00:32,1,90,90,-0.0414931620160739,0.0183534839500984,0.242326974868774,-0.931878105799357,0.361490233739217,0.0273868506153425,-0.0133388795579473
02-Feb-2024 19:00:37,1,91,91,-0.0399650471905867,-0.0203981224447489,0.242436761657397,-0.929065001010895,0.361019631226857,0.0205764833837748,-0.0779685452580452
02-Feb-2024 19:00:43,1,92,92,-0.0277618409444888,-0.00432801758870482,0.240328828493754,-0.931129161516825,0.362492293119431,0.0095963059614102,-0.0388008467853069
02-Feb-2024 19:00:48,1,93,93,-0.0238378398120403,0.00130686907408138,0.239109414815903,-0.931765854358673,0.362548259894053,0.00403311848640442,-0.0188374577711026
02-Feb-2024 19:00:53,1,94,94,-0.0238600112497807,0.00033780206576921,0.239067579309146,-0.931768194834391,0.362507923444112,0.00352799134949843,-0.0195848021656275
02-Feb-2024 19:00:59,1,95,95,-0.0162019068996112,-0.00430515618063509,0.239469601710637,-0.931603252887726,0.362591169277827,-0.00377046971892317,-0.0250391907989979
02-Feb-2024 19:01:04,1,96,96,-0.0524968897302945,-0.0502102529009183,0.246526663502057,-0.926478429635366,0.359833969672521,0.0194892217715581,-0.108517304559549
02-Feb-2024 19:01:10,1,97,97,-0.0597531040509542,-0.0533498619993528,0.252727148930232,-0.91824726263682,0.356497373183568,0.0345422913630803,-0.168931358059247
02-Feb-2024 19:01:17,1,98,98,-0.0815582543611526,-0.0898671915133794,0.263258717457453,-0.920892651875814,0.357917241255442,0.0299968709548314,-0.151499234636625
02-Feb-2024 19:01:22,1,99,99,-0.096036904056867,-0.111214101314545,0.275324006875356,-0.91527072985967,0.354774397611618,0.038028967132171,-0.18699841996034
02-Feb-2024 19:01:29,1,100,100,-0.120003041625023,-0.148612987995148,0.309325544039408,-0.864382676283519,0.331893491744995,0.0700783133506775,-0.371180335680644
02-Feb-2024 19:02:36,2,1,1,-0.0299652870744467,0.178826583425204,0.343152040243149,-0.843690462907155,0.297267490625381,0.229328738649686,0.383697567383448
02-Feb-2024 19:02:41,2,2,2,-0.0690840442975362,0.20696817835172,0.374754116932551,-0.791036117076874,0.282830858230591,0.327257762352626,0.432629205783208
02-Feb-2024 19:02:47,2,3,3,-0.0402854772905509,0.211980566382408,0.387291612227758,-0.774870427449544,0.278844102223714,0.274302101135254,0.496566784381866
02-Feb-2024 19:02:53,2,4,4,-0.00484715597704053,0.215616178512573,0.39548598130544,-0.775418897469838,0.274672134717306,0.194546080629031,0.534256998697917
02-Feb-2024 19:02:58,2,5,5,-0.0254584790517886,0.211972746253014,0.389228081703186,-0.778723565737406,0.297160875797272,0.208206344644229,0.511795445283254
02-Feb-2024 19:03:05,2,6,6,-0.0906069730718931,0.205230341355006,0.353933105866114,-0.83218697309494,0.340385617812475,0.263281806310018,0.349690183003743
02-Feb-2024 19:03:10,2,7,7,-0.112125301361084,0.20670157968998,0.356437875827154,-0.832803638776143,0.325832827885946,0.313657216231028,0.319202429056168
02-Feb-2024 19:03:15,2,8,8,-0.12889874180158,0.230331742763519,0.376963925361633,-0.812008114655813,0.320863908529282,0.347262038787206,0.342193653186162
02-Feb-2024 19:03:22,2,9,9,-0.0685859128832817,0.22895148396492,0.373793868223826,-0.815267304579417,0.334541908899943,0.244054181377093,0.404792386293411
02-Feb-2024 19:03:27,2,10,10,-0.0942219724257787,0.247848253448804,0.386624006430308,-0.806324323018392,0.347682996590932,0.267971646785736,0.396419751644135
02-Feb-2024 19:03:33,2,11,11,-0.0739560782909393,0.242601807912191,0.411503533522288,-0.749078075091044,0.313405432303747,0.303362202644348,0.498623490333557
02-Feb-2024 19:03:38,2,12,12,-0.0888787314295769,0.216269136468569,0.376652862628301,-0.797184018294017,0.323013687133789,0.29725862344106,0.414480159680049
02-Feb-2024 19:03:44,2,13,13,-0.0870489458243052,0.224828106164932,0.39777666926384,-0.756945399443309,0.304035840431849,0.335096510251363,0.471487255891164
02-Feb-2024 19:03:50,2,14,14,-0.101767760018508,0.193216386437416,0.356797430912654,-0.811808168888092,0.310095508893331,0.327296628554662,0.371054605642955
02-Feb-2024 19:03:56,2,15,15,-0.13013532658418,0.155117081602414,0.352939049402873,-0.812051781018575,0.313114108641942,0.377511193354925,0.316252783934275
02-Feb-2024 19:04:02,2,16,16,-0.124959247807662,0.161963344613711,0.37000945409139,-0.794415887196859,0.315271959702174,0.377857971191406,0.355991822481155
02-Feb-2024 19:04:08,2,17,17,-0.0910776197910309,0.116441424687703,0.336648535728455,-0.865982389450073,0.320771408081055,0.275765603780746,0.266707513729731
02-Feb-2024 19:04:14,2,18,18,-0.0164843987673521,0.121979588766893,0.327408885955811,-0.889893253644307,0.327194881439209,0.114751514295737,0.296418430407842
02-Feb-2024 19:04:20,2,19,19,-0.00813994392131766,0.142471958200137,0.335788663228353,-0.881878300507863,0.346999629338582,0.0527151303986708,0.314805759986242
02-Feb-2024 19:04:26,2,20,20,-0.0883678605159124,0.146678314606349,0.327837022145589,-0.881870396931966,0.365827675660451,0.160024496912956,0.250728386640549
02-Feb-2024 19:04:32,2,21,21,-0.0618020730714003,0.22123461663723,0.359974110126495,-0.849039232730865,0.360646422704061,0.156081062555313,0.353135635455449
02-Feb-2024 19:04:38,2,22,22,-0.0567396216094494,0.196792895595233,0.372190803289413,-0.814627675215403,0.330725413560867,0.217312034964561,0.424000757932663
02-Feb-2024 19:04:44,2,23,23,-0.08782839179039,0.222726624210676,0.414222013950348,-0.75654448668162,0.301843470335007,0.321259160836538,0.483031274875005
02-Feb-2024 19:04:50,2,24,24,-0.0843125318487485,0.187974298000336,0.408963066339493,-0.777625934282939,0.302792980273565,0.315766499439875,0.451558615763982
02-Feb-2024 19:04:56,2,25,25,-0.153898589809736,0.166415316859881,0.431604282061259,-0.760714070002238,0.348232527573903,0.399634985129039,0.374618671337763
02-Feb-2024 19:05:04,2,26,26,-0.127878688772519,0.0445392896731695,0.357828402519226,-0.877054433027903,0.357255335648855,0.27048269311587,0.173144285877546
02-Feb-2024 19:05:12,2,27,27,-0.211975717544556,0.0490365512669086,0.365807994206746,-0.869257652759552,0.355554407835007,0.340056908130646,0.04830600147446
02-Feb-2024 19:05:17,2,28,28,-0.213956733544668,0.0390066241224607,0.372808980941772,-0.843901705741882,0.362349635362625,0.392253011465073,0.0516598023474216
02-Feb-2024 19:05:23,2,29,29,-0.17310615281264,0.0667630970478058,0.337098145484924,-0.888245217005412,0.338235926628113,0.303185401360194,0.0685159956415494
02-Feb-2024 19:05:29,2,30,30,-0.177257730563482,-0.0163364917660753,0.328232248624166,-0.890136051177979,0.348659853140513,0.287304466962814,-0.0595718127985795
02-Feb-2024 19:05:34,2,31,31,-0.174059293667475,-0.00962340012192726,0.331340950727463,-0.87281772295634,0.322697639465332,0.347782105207443,-0.11446774750948
02-Feb-2024 19:05:40,2,32,32,-0.178197765350342,0.0322763686378797,0.336799397071203,-0.86741331020991,0.302036633094152,0.388292855024338,-0.0748101755976677
02-Feb-2024 19:05:47,2,33,33,-0.150413673122724,0.0766239508986473,0.32259179353714,-0.874262515703837,0.342244138320287,0.332045998175939,0.0909731055299441
02-Feb-2024 19:05:53,2,34,34,-0.136964007218679,0.0386578944822152,0.30060458779335,-0.906934034824371,0.358505803346634,0.217630912860235,0.0397294702629248
02-Feb-2024 19:05:58,2,35,35,-0.158094871044159,0.00827687541022897,0.313711223999659,-0.888853708902995,0.37346710562706,0.264848085244497,0.0177912613997857
02-Feb-2024 19:06:05,2,36,36,-0.192021667957306,0.0377213644484679,0.332183963060379,-0.896253939469655,0.354022508859634,0.267072876294454,-0.00826996797695756
02-Feb-2024 19:06:12,2,37,37,-0.161020121971766,0.00674080594132344,0.311455261707306,-0.922033985455831,0.339907650152842,0.166737794876099,-0.0807104587554932
02-Feb-2024 19:06:17,2,38,38,-0.138824885090192,-0.0381296393771966,0.303933219114939,-0.91360090970993,0.314839984973272,0.137187134226163,-0.217683218916257
02-Feb-2024 19:06:23,2,39,39,-0.126202856500944,-0.00731601833055417,0.290485046307246,-0.925937008857727,0.338045754035314,0.123279914259911,-0.114750137428443
02-Feb-2024 19:06:29,2,40,40,-0.143347197771072,-0.0406022327641646,0.305441224575043,-0.901982307434082,0.32267596522967,0.186887612938881,-0.217661753296852
02-Feb-2024 19:06:34,2,41,41,-0.116320410867532,-0.0778729433814685,0.290365711847941,-0.9093541264534,0.344450157880783,0.111259711285432,-0.205058926343918
02-Feb-2024 19:06:40,2,42,42,-0.127874078353246,-0.0667243788639704,0.291564836104711,-0.907119818528493,0.354739105701447,0.156528439124425,-0.163683574398359
02-Feb-2024 19:06:45,2,43,43,-0.119319363435109,-0.0363386218746503,0.287941181659699,-0.907601614793142,0.347265702486038,0.180634706219037,-0.151779209574064
02-Feb-2024 19:06:51,2,44,44,-0.117677922546864,-0.0157399932543437,0.283140655358632,-0.913133641084035,0.362058961391449,0.182070391376813,-0.0441386123498281
02-Feb-2024 19:06:57,2,45,45,-0.105831220249335,-0.00527299282451471,0.278281795978546,-0.91654098033905,0.366330575942993,0.160405160983404,0.00497574911763271
02-Feb-2024 19:07:02,2,46,46,-0.0941974421342214,0.0351342476904392,0.275401337941488,-0.913607505957286,0.360632030169169,0.177781656384468,0.0604911049207052
02-Feb-2024 19:07:08,2,47,47,-0.101549378037453,0.0768626163403193,0.286671582857768,-0.896087535222371,0.352021499474843,0.236645988623301,0.130790923039118
02-Feb-2024 19:07:13,2,48,48,-0.0749642461538315,0.0532622528572877,0.270102365811666,-0.914698572953542,0.351180638869603,0.178081885973612,0.0910067354639371
02-Feb-2024 19:07:18,2,49,49,-0.0606247534354528,0.0381404240926107,0.258274984359741,-0.924170895417531,0.352827378114065,0.127355335156123,0.0721146022280057
02-Feb-2024 19:07:24,2,50,50,-0.0552512702842553,0.0504571539660295,0.257141369581223,-0.924234203497569,0.350891409317652,0.125018687049548,0.0838847840825717
02-Feb-2024 19:07:29,2,51,51,-0.053156070659558,0.0565191167096297,0.256805384159088,-0.923785861333211,0.349583955605825,0.12604270974795,0.0923245921730995
02-Feb-2024 19:07:34,2,52,52,-0.0408907880385717,0.0324556065102418,0.248024947444598,-0.930769411722819,0.352961220343908,0.0806226054827372,0.0508463688194752
02-Feb-2024 19:07:40,2,53,53,-0.0284453541040421,0.0030962237312148,0.240971190730731,-0.93367954492569,0.356773773829142,0.0308626443147659,-0.00152506015729159
02-Feb-2024 19:07:45,2,54,54,-0.0284049770484368,0.007191595248878,0.240284468730291,-0.933632878462474,0.356776138146718,0.0321613105634848,0.00247475307745238
02-Feb-2024 19:07:50,2,55,55,-0.0294465237607559,0.0108847133194407,0.240211342771848,-0.933708767096202,0.356624285380046,0.0316591588159402,0.00218369358529647
02-Feb-2024 19:07:55,2,56,56,-0.0215888515114784,0.00828451051687201,0.239861467480659,-0.933951580524445,0.356957109769185,0.0172595622638861,0.00395076561253518
02-Feb-2024 19:08:00,2,57,57,-0.0174090565492709,0.00587943109373252,0.240068864822388,-0.934015703201294,0.357145019372304,0.00606286997596423,0.00493943098311623
02-Feb-2024 19:08:05,2,58,58,0.00380405055669447,0.00422558155842125,0.240983691811562,-0.934077266852061,0.356946688890457,-0.00639021558066209,0.00681576042746504
02-Feb-2024 19:08:10,2,59,59,0.0200891266266505,0.0139577058454355,0.245545360445976,-0.933379797140757,0.357207908233007,-0.0266592863947153,0.0222145400941372
02-Feb-2024 19:08:15,2,60,60,0.0084385403431952,0.00405336318848034,0.245179196198781,-0.931698842843374,0.359651058912277,-0.0477566848198573,0.0175123876581589
02-Feb-2024 19:08:20,2,61,61,-0.00542404760296146,-0.00961550356199344,0.244143958886464,-0.932031838099162,0.360146323839823,-0.0311892330646515,-0.0252505174527566
02-Feb-2024 19:08:26,2,62,62,0.0268458212415377,-0.020335870111982,0.251184242963791,-0.925299823284149,0.358868511517843,-0.121082690854867,-0.0192663131902615
02-Feb-2024 19:08:31,2,63,63,0.0290710803121328,-0.0361203332742055,0.257291297117869,-0.920913171768188,0.357866803805033,-0.146485983331998,-0.0488995127379894
02-Feb-2024 19:08:36,2,64,64,0.0351835571229458,-0.0140209140876929,0.255382434527079,-0.922033921877543,0.359406236807505,-0.143429912130038,0.0103985904405514
02-Feb-2024 19:08:41,2,65,65,-0.00744933563595017,-0.0360848523676395,0.251494495073954,-0.929818916320801,0.357617805401484,-0.0803578024109205,-0.0329681965212027
02-Feb-2024 19:08:46,2,66,66,-0.0462136792639891,-0.018546391899387,0.248085842529933,-0.93213586807251,0.360937198003133,0.0179848944147428,-0.022867156813542
02-Feb-2024 19:08:51,2,67,67,-0.0326204771796862,0.00976690960427125,0.244141175349553,-0.931864861647288,0.361888887484868,0.0248668361455202,0.00671024424955249
02-Feb-2024 19:08:56,2,68,68,-0.0500721633434296,0.0380356234808763,0.248289348681768,-0.927795986334483,0.359014403820038,0.0869797686735789,0.0522741874059041
02-Feb-2024 19:09:02,2,69,69,-0.0291145261377096,0.0155211315800746,0.24159886042277,-0.931977649529775,0.360486354430517,0.0353717751801014,0.0146666403238972
