Rotation_0,Torque_0,Rotation_1,Torque_1,Rotation_2,Torque_2
0.0,1.3571678759069299,0.0,0.6579434575931993,0.0,2.1210407805854397
0.0017196613358419594,1.3295471603702778,0.0017196613358419594,0.7194896172129093,0.0017196613358419594,2.154365774330753
0.003439322671683919,1.4777082812109132,0.003439322671683919,0.9306980235176381,0.003439322671683919,2.3087815861896464
0.005158984007525867,1.6632974731048296,0.005158984007525867,1.1294971228421322,0.005158984007525867,2.390843132349267
0.0068792724992160536,1.9048286214661048,0.0068792724992160536,1.3518138603952963,0.0068792724992160536,2.6392294220665518
0.008598933835058014,2.081210908181137,0.008598933835058014,1.515986990242685,0.008598933835058014,2.8853640230172655
0.010318595170899973,2.2754565924443333,0.010318595170899973,1.7210908181135847,0.010318595170899973,3.083462596947712
0.012038256506741922,2.456892669502127,0.012038256506741922,1.9168876657493121,0.012038256506741922,3.184488366274712
0.01375791784258388,2.6520890668001025,0.01375791784258388,2.033575181386045,0.01375791784258388,3.334250688016012
0.01547757917842584,2.7878408806604957,0.01547757917842584,2.2216662496872717,0.01547757917842584,3.47170377783338
0.0171972405142678,2.987790843132353,0.0171972405142678,2.433925444083068,0.0171972405142678,3.7092819614711092
0.018917529005957986,3.1714786089567184,0.018917529005957986,2.5773329997498147,0.018917529005957986,3.931298473855394
0.020637190341799935,3.3334000500375285,0.020637190341799935,2.844883662747063,0.020637190341799935,4.0117087815861945
0.022356851677641894,3.514285714285718,0.022356851677641894,2.960370277708285,0.022356851677641894,4.210507880910689
0.024076513013483854,3.658543907930955,0.024076513013483854,3.19974981235927,0.024076513013483854,4.359119339504633
0.025796174349325813,3.8382787090317745,0.025796174349325813,3.3129847385539204,0.025796174349325813,4.430522892169134
0.02751583568516776,4.011208406304731,0.02751583568516776,3.3855391543657776,0.02751583568516776,4.661996497373034
0.02923549702100972,4.17057793345009,0.02923549702100972,3.6040030022516913,0.02923549702100972,4.807005253940459
0.030955471934775793,4.347910933199902,0.030955471934775793,3.86990242682012,0.030955471934775793,4.930998248686518
0.032675446848541866,4.505679259444589,0.032675446848541866,4.025168876657497,0.032675446848541866,5.206304728546415
0.034395108184383814,4.672854640980738,0.034395108184383814,4.13935451588692,0.034395108184383814,5.343607705779339
0.03611476952022578,4.794195646735057,0.03611476952022578,4.28611458593946,0.03611476952022578,5.364373279959975
0.03783443085606773,4.998648986740057,0.03783443085606773,4.539654741055795,0.03783443085606773,5.544408306229673
0.039554092191909695,5.145959469602209,0.039554092191909695,4.671053289967482,0.039554092191909695,5.656642481861397
0.041273753527751644,5.291968976732554,0.041273753527751644,4.722491868901677,0.041273753527751644,5.91243432574431
0.0429934148635936,5.454741055791848,0.0429934148635936,5.035226419814862,0.0429934148635936,5.930397798348762
0.04471338977735966,5.604653490117591,0.04471338977735966,5.198248686514887,0.04471338977735966,6.200900675506637
0.046433051113201625,5.745909432074062,0.046433051113201625,5.30212659494621,0.046433051113201625,6.238628971728797
0.04815271244904358,5.887015261446089,0.04815271244904358,5.415611708781593,0.04815271244904358,6.417363022266704
0.04987268736280966,6.055841881411064,0.04987268736280966,5.573029772329252,0.04987268736280966,6.734000500375287
0.051592348698651626,6.203852889667256,0.051592348698651626,5.795096322241685,0.051592348698651626,6.749462096572437
0.05331201003449356,6.346860145108835,0.05331201003449356,5.845434075556671,0.05331201003449356,6.971578684013016
0.05503167137033552,6.500625469101828,0.05503167137033552,6.056142106579936,0.05503167137033552,6.947310482862151
0.056751646284101606,6.660695521641235,0.056751646284101606,6.227020265198906,0.056751646284101606,7.112984738553916
0.05847130761994357,6.779534650988244,0.05847130761994357,6.387090317738306,0.05847130761994357,7.2418814110583
0.060190968955785504,6.927695771828872,0.060190968955785504,6.493620215161375,0.060190968955785504,7.4626469852389326
0.061910630291627466,7.058393795346511,0.061910630291627466,6.647835876907685,0.061910630291627466,7.508881661245937
0.06363029162746943,7.2045534150613,0.06363029162746943,6.7791343507630755,0.06363029162746943,7.6930197648236245
0.0653502665412355,7.331348511383541,0.0653502665412355,6.9640730547911,0.0653502665412355,7.697473104828627
0.06706992787707744,7.494721040780587,0.06706992787707744,6.958769076807607,0.06706992787707744,8.015261446084565
0.06878990279084353,7.612159119339508,0.06878990279084353,7.2402802101576205,0.06878990279084353,8.142907180385292
0.07050956412668549,7.760770577933452,0.07050956412668549,7.328146109582191,0.07050956412668549,8.248586439829877
0.07222922546252744,7.8896172129096875,0.07222922546252744,7.51938954215662,0.07222922546252744,8.367475606705034
0.07394888679836939,8.03762822116588,0.07394888679836939,7.734150612959727,0.07394888679836939,8.611058293720296
0.07566854813421134,8.179884913685271,0.07566854813421134,7.787440580435332,0.07566854813421134,8.6952714535902
0.0773882094700533,8.3080810607956,0.0773882094700533,7.848586439829874,0.0773882094700533,8.8366775081311
0.07910818438381939,8.422817112834633,0.07910818438381939,8.067350512884667,0.07910818438381939,8.955666750062552
0.08082784571966135,8.55301476107081,0.08082784571966135,8.209757317988494,0.08082784571966135,9.192944708531401
0.08254782063342742,8.704128096072056,0.08254782063342742,8.396697523142358,0.08254782063342742,9.297022767075308
0.08426748196926936,8.800450337753322,0.08426748196926936,8.392294220665503,0.08426748196926936,9.41896422316738
0.08598714330511133,8.97312984738554,0.08598714330511133,8.542857142857146,0.08598714330511133,9.64978734050538
0.08770680464095329,9.103127345509133,0.08770680464095329,8.746109582186643,0.08770680464095329,9.786940205153869
0.08942646597679522,9.20685514135602,0.08942646597679522,8.904028021015765,0.08942646597679522,9.880310232674509
