-56.4962529869525,-50.1438406615887,-25.5079676986455,-49.961746956172,-15.2751819844706,-8.07363836008648,-6.10466314991657,-4.36047367851184,-2.6162842071071
-54.4889117571413,-54.4731094112659,-27.2405052921018,-30.8382851327266,-0.0395058646884891,-0.0237035188130934,-3.81434797014368,-2.21129632510817,-1.10959874902293
-61.756329940741,-59.9064926262719,-30.4157056417532,-14.4117696105948,-4.62459328617277,-2.77475597170366,-26.1451044093837,-11.63864155904,-6.28178010813728
-74.0476990290425,-55.1558093092716,-27.8784860408003,-10.4914475154751,-3.00581386164506,-1.80348831698704,-18.6995265633432,-17.4972010186852,-9.04918189550709
-74.5415325425417,-73.9724073413909,-37.1284849709831,-11.3266750126025,-1.42281300287703,-0.853687801726217,-29.3632194487582,-15.3732801664295,-7.82892138350247
-103.396730813664,-62.3055030238701,-32.4694982228506,-29.2500426167574,-13.1674671091554,-7.90048026549324,-26.4974508920164,-21.2304640483542,-11.9319787350926
-89.2837932442582,-68.9679536081053,-35.9335827858448,-40.4309211453917,-30.185017768128,-16.5421148658562,-20.2944837450905,-14.4960598179218,-8.69763589075305
-95.8374447244134,-67.5659260485489,-34.6849787717518,-66.2920351414134,-32.7456864490645,-17.2748589720096,-12.6282204646828,-9.02015747477346,-5.41209448486407
-91.4711611234075,-83.0823546673673,-41.8583173514706,-76.724854164226,-40.9315804370366,-20.7829302363053,-4.43996024901781,-3.17140017786987,-1.90284010672192
-91.7188376173251,-86.6241761092573,-44.5857534316456,-69.3716335607723,-61.6592616907139,-32.1032962223739,-25.8485683556699,-12.7366537701694,-7.64199226210165
-96.789978540877,-92.0271250608098,-47.2042759004217,-91.7968535737508,-64.5963821476849,-33.4889044438593,-44.1555496338528,-11.907133700168,-7.14428022010079
-91.4330018405876,-82.5895974206497,-43.4857557192209,-95.7414871056263,-48.5262184048154,-26.4540662113037,-30.673398124544,-21.90957008896,-13.145742053376
-97.1310793941801,-89.9744837807672,-46.7763907937368,-80.8350343219098,-35.7682591025363,-19.6732784546214,-41.7812700192494,-17.8914890335325,-10.7348934201195
-93.2912895902065,-88.9913960572555,-45.5706714118655,-87.2904319264484,-39.1523247112917,-20.6511357388836,-50.7142810861707,-10.7497338323774,-6.44984029942643
-96.0402538640004,-77.7276276069981,-41.4473792996001,-68.6161968219962,-38.9049351496936,-22.0360330709479,-36.1699169454146,-25.8356549610105,-15.5013929766063
-100.000938504009,-91.0092275801555,-47.7525415210412,-59.2010971006859,-43.2740245476669,-23.8849400047969,-54.6108321149172,-22.4792773096345,-13.4875663857807
-109.410803946069,-100.021669032881,-52.3581182447375,-72.1534223920088,-47.7789260214478,-26.2367467390208,-59.0703180480709,-23.4728372829694,-14.0837023697817
-118.979149751834,-108.183172693813,-56.7905806114118,-57.0675370346544,-32.8845033807637,-19.141245954887,-55.051353306713,-26.9899426450516,-16.1939655870309
-99.9936623832502,-91.7728648624461,-47.9416318114241,-52.4117375842082,-24.9883258202023,-14.5493622903022,-61.0827924221776,-20.5519938020102,-12.3311962812061
-99.8199488306156,-88.8658210323921,-47.1714424657519,-40.7143081648708,-27.3853194955587,-16.4311916973352,-56.1875036076718,-31.7880906277205,-18.6325772634161
-105.28270717675,-94.3706807801422,-49.9133469892231,-39.0228366528753,-27.2800659915193,-16.3680395949116,-72.3376512534981,-33.8128628091957,-19.6344380037498
-104.555909316221,-87.8978537086931,-45.3772787587986,-19.996926662328,-14.28351904452,-8.570111426712,-75.0514454496482,-45.3249248941555,-24.0908143515297
-89.7491844157191,-75.9967319923013,-38.3385525927933,-17.7787557319364,-3.40186596642668,-2.04111957985601,-69.2207083466445,-67.8599619600738,-34.2701675766796
-87.811458549972,-68.1117679682782,-34.9748883563522,-23.4643985208635,-9.19004372213109,-5.51402623327865,-75.9115795194904,-72.2355620306379,-37.0367853875321
-94.5259918964662,-71.2837648246733,-37.6113626245009,-30.5153482421648,-19.6948021216422,-11.8168812729853,-86.1880587500249,-78.310137901368,-41.1245491628482
-79.8019189139235,-60.1378226447468,-32.4703789433593,-33.6205466938028,-24.0146762098592,-14.4088057259155,-89.7686454376317,-67.4719609584791,-36.1374481002255
-74.903216119743,-37.5001491334036,-20.3020472538993,-29.1101711745745,-15.5197268719751,-9.31183612318505,-83.9071537160301,-77.69926296724,-40.4016041708175
-77.5942535096637,-36.7302578342111,-19.5982516393903,-34.9868090932905,-12.3312272228471,-7.39873633370829,-68.2166520479384,-63.2841611587995,-32.8752033016845
-59.4332490088557,-41.525602181822,-22.901086219263,-32.0349429402939,-21.3828512835197,-12.8297107701118,-70.1191361147642,-61.5659956013564,-32.9212829290302
-55.0302351308628,-31.7510038630775,-18.0376512654326,-42.1399006624398,-21.6214933389382,-12.9728960033629,-72.6203328722629,-63.9717355366877,-34.1480171022377
-50.7149938200148,-15.6881273102328,-9.41287638613966,-42.0571495248816,-19.1520785187944,-11.1448519904205,-70.2902549624063,-64.0150040383132,-33.5763147501799
-42.0482206076686,-19.8084928532537,-11.863533501633,-50.0273042518209,-19.5928707500617,-11.755722450037,-73.258103236051,-65.4209549360263,-34.6697645430193
-48.3740576450687,-12.6799465836359,-7.21197044455371,-44.5159652212689,-8.71997152735743,-5.23198291641446,-71.7881913673049,-68.3002027563619,-35.0220985309167
-59.1565372134826,-20.8706400333108,-11.7908591318504,-51.5746938096196,-13.5553911519502,-8.13323469117014,-65.4790341863014,-60.0568777255213,-31.3839779779557
-54.3716857460047,-23.6214024983671,-12.3921637776333,-28.3523205048136,-5.81462528449785,-3.48877517069871,-66.66768187906,-64.3418317652608,-32.7523784110802
-61.399408325871,-16.9453775413691,-9.84373495558275,-19.1946465885746,-13.7104618489819,-8.22627710938913,-77.3604198097117,-53.9308741104725,-28.3364832401344
-59.1406676965625,-10.3659593747067,-6.21957562482401,-28.0817961743225,-23.9354124244398,-13.0043021496906,-79.3458196554684,-69.0277694922709,-35.5504806836061
-54.0676063508792,-6.89328161749475,-4.13596897049685,-39.4414585968367,-30.7971885619217,-16.0879224427103,-69.5403535767621,-66.7830409297642,-34.0808486266316
-44.7269294784068,-9.16089949419542,-5.49653969651725,-57.0238689985198,-20.2698485150219,-11.0510142069305,-80.093943923981,-76.4295841263028,-39.130882012571
-46.7225512343983,-33.7320283445385,-19.2731782214079,-59.3753318392522,-24.0716404913871,-14.4429842948322,-85.9079233257058,-76.279267129151,-40.5467976137142
-41.5868872103856,-32.6670075524491,-18.5634736907087,-56.9201558524319,-22.2996991448411,-13.3798194869046,-79.7014563343868,-51.830636160223,-28.1452879945956
-54.7582671061432,-42.7877981964346,-24.3865163256444,-51.2103737567691,-29.9261722742713,-17.9557033645628,-91.6104437018359,-47.443611369985,-26.7144229124196
-78.8125437386626,-47.7963578511027,-26.403374533785,-35.0727385152715,-25.0519560823368,-15.0311736494021,-102.402083624218,-43.0325681650892,-24.0214796907783
-94.958879019193,-31.8508554481427,-18.699201482312,-38.8328326153697,-27.737737582407,-16.6426425494442,-93.0005160768552,-35.0043114849062,-20.2759295006938
-78.403094358178,-25.8767390026515,-15.5260434015909,-56.6044431708408,-46.2537475697802,-25.7145476851553,-86.5458237176283,-51.745398966781,-28.4603733836556
-74.5571737210731,-31.4122354743273,-18.8473412845964,-69.6313193637689,-57.066425174038,-31.6744361344517,-80.5900388716965,-47.5044508105004,-26.8934489526829
-66.0815179189837,-30.8032400389506,-18.4819440233704,-73.0912820876054,-60.7699860720251,-33.4653170399076,-86.352205450745,-44.6553461808631,-25.4079970943266
-74.5904687098152,-32.8528283683998,-19.7116970210399,-82.8113272560797,-69.6701959087198,-38.1203807911999,-93.6590893386817,-52.8968248806518,-29.7336952771659
-82.6138492596811,-46.6796568195685,-28.0077940917411,-87.5425375680062,-68.8706748401788,-39.1033031020462,-109.783889754812,-58.2589174792494,-33.7974244215815
-75.4836349134574,-47.0349778091738,-28.2209866855043,-84.670129139308,-59.8369637038603,-34.6219796328475,-91.8522296404206,-73.0382385167511,-41.2226170392929
-63.4385345867085,-45.3132389905061,-27.1879433943037,-83.9959238076839,-56.0660243294685,-32.5643360637849,-83.1099781238576,-63.3881640627439,-36.2254059304225
-62.2835915789546,-44.4882796992533,-26.692967819552,-97.7060112689848,-65.8142298196491,-37.3559428797499,-74.9558054662114,-53.4877172840066,-31.1926866119287
-48.4071122124584,-34.5765087231846,-20.7459052339107,-88.5483934336972,-74.4674895143656,-40.6913956295013,-88.5146595549238,-60.7580381528337,-33.8366699487353
-33.0532892841584,-23.6094923458274,-14.1656954074964,-106.423735533691,-76.907388103448,-40.8146432863068,-88.7509124460082,-70.1133333746985,-37.417615921932
-18.4242303216772,-13.1601645154837,-7.89609870929022,-119.635452250128,-86.8143442536311,-44.7231885783639,-92.2967348403547,-67.9246364525751,-35.2783346778359
-25.3685701915429,-18.1204072796735,-10.8722443678041,-127.847018518437,-85.9927073586321,-44.8083944072834,-97.0159454683586,-77.9780003903276,-40.8010409231312
-11.9589042659384,-8.54207447567031,-5.12524468540219,-139.698397506868,-100.671944690127,-51.1901797926305,-98.8792988187027,-72.28223699592,-36.995325945527
-2.61146916150411,-1.86533511536008,-1.11920106921605,-136.197689256182,-108.664218261863,-54.5186426424678,-79.6170981548497,-66.260483136372,-33.316775079722
-9.80372954908982,-5.91763316362325,-3.55057989817395,-140.06448527905,-94.3103184822378,-47.7469225574812,-63.9843941416653,-61.617340876216,-31.4004337544703
-18.4293273382288,-13.163805241592,-7.89828314495522,-124.594413591533,-91.1604438920565,-46.8966024701875,-54.7887474165273,-49.3708341316712,-26.0017975899948
-28.0892895699582,-12.8588719407353,-7.71532316444116,-115.304609996029,-102.531111535406,-52.5514429617766,-49.0720393659601,-43.928490589666,-23.2501324889065
-35.7805624312175,-9.19658090043882,-5.5179485402633,-119.096645545694,-107.215075974179,-54.5271960771333,-51.7433309606958,-48.0646986005202,-24.952007390304
-47.5151816847515,-0.19280334552486,-0.115682007314916,-103.241866511665,-99.1562755990945,-49.5974181340997,-41.3001651668733,-41.2230438286633,-20.6308022488841
-31.196399345381,-8.69159248119601,-5.2149554887176,-95.5089821134226,-81.9309469798272,-41.8346327380332,-45.7702548311507,-42.2936178386723,-22.0159681674558
-33.6175615343402,-20.2997666731772,-12.1798600039063,-85.546305244439,-77.4263985751682,-40.7431759549018,-67.4447839843389,-43.4241155423493,-23.7420344384923
-24.712281263388,-13.8465126966406,-8.30790761798433,-82.1401492112082,-73.2986352225888,-38.0339688809585,-62.47327946954,-56.9346743908838,-29.851988465106
-32.0572682377722,-9.46936712834957,-5.68162027700974,-80.127916303995,-76.3401694526552,-39.1170214391626,-75.0729334705964,-61.6153609548635,-31.7546171902667
-25.035574331624,-2.96896543614226,-1.78137926168536,-77.2849622057179,-76.097376031261,-38.3455845592447,-91.6774536291005,-72.7515171352716,-36.6726551112501
-38.3691774674166,-6.18193322477948,-3.70915993486769,-86.7575115506732,-81.3396490619288,-41.2880178534424,-82.7140236296204,-80.2412503397086,-40.7388184923322
-56.7331888961658,-7.93221453688134,-4.7593287221288,-89.4637575969944,-86.2908717822419,-43.9386573448091,-96.0675916234373,-91.5420742248727,-46.5642585661245
-34.5813570211653,-16.3278193717075,-9.79669162302451,-106.443169248601,-72.4351521349137,-37.8503580046276,-100.709431379634,-94.1783036309508,-48.7219337526462
-41.5982548482668,-29.7130391773334,-17.8278235064,-112.069771018595,-73.9872967616188,-39.9649522985427,-118.292362110961,-90.5756140445634,-48.259110940015
-54.6149280991285,-28.5647143328891,-17.1388285997335,-119.304474260174,-64.879888831891,-35.2964158492344,-123.701723443798,-112.275837710642,-58.9943902886099
