date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
16-Feb-2024 09:35:27,1,1,-0.014979008709391,0.00651947675893704,0.251918933788935,0.0237094946205616,0.00267794576163093,0.713617010911306,0.70012964407603,-4.50000000000001,-5.32500000000001,-5.17500000000001,-3.825,-5.77500000000001,-6.22500000000001,-4.125,-4.87500000000001,-7.87500000000001
16-Feb-2024 09:35:34,1,2,-0.0131324176987012,-0.00237752526688079,0.253962119420369,0.00498867609227697,-0.000402613269397989,0.713934965928396,0.700194144248962,-7.21632970325505,-8.37720183321923,-5.69175353035401,-2.23416761431685,-3.42154829594061,-3.70892897756437,-9.03218087031273,-3.01123921658478,-4.7637703647188
16-Feb-2024 09:36:03,1,3,-0.0133413817112645,-0.00999088039000829,0.257768090565999,-0.0193015106022358,0.00479738852009177,0.713224987188975,0.700652988751729,-11.8826594065101,-11.9394036664384,-9.59850706070802,-3.9283352286337,-8.38809659188122,-9.02285795512873,-14.9893617406255,-6.92247843316956,-6.7525407294376
16-Feb-2024 09:36:10,1,4,-0.0077913883763055,-0.0201989106833935,0.261214590072632,-0.0459103348354499,-0.00117456379036109,0.713494249184926,0.699154380957286,-15.2589891097651,-16.4916054996577,-10.415260591062,-2.24750284295054,-4.95464488782182,-5.36678693269309,-20.7965426109382,-4.30871764975432,-4.12131109415638
16-Feb-2024 09:36:42,1,5,-0.000991888243394593,-0.0338161694506804,0.267378536860148,-0.0839711025357246,-0.00850809402763844,0.713259796301524,0.695799525578817,-20.8403188130202,-23.5038073328769,-14.772014121416,-3.58167045726739,-9.35119318376242,-13.0957159102574,-28.4787234812509,-10.9199568663391,-9.15508145887518
16-Feb-2024 09:36:49,1,6,0.0039050087487946,-0.044396677116553,0.271710548798243,-0.108018640180429,-0.00692775718246897,0.713930900891622,0.691799608866374,-24.2466485162752,-27.5760091660961,-15.58876765177,-1.99083807158423,-5.49774147970302,-7.78964488782179,-34.1359043515636,-6.77619608292386,-5.59385182359397
16-Feb-2024 09:37:30,1,7,0.0102705983445048,-0.0555498992403348,0.27863099972407,-0.134448930621147,-0.000534440507180989,0.713719896475474,0.687406090895335,-29.7229782195303,-32.6682109993153,-18.5955211821241,-3.53500568590108,-10.2392897756436,-15.9685738653861,-40.9930852218764,-16.2674352995086,-12.2326221883127
16-Feb-2024 09:37:46,1,8,0.0138270116100709,-0.0655206695199013,0.284258516629537,-0.16317306359609,-0.00346223268037041,0.713914557298024,0.680946818987529,-33.1893079227853,-37.2204128325346,-19.9522747124781,-1.91417330021793,-5.99583807158422,-9.4925028429505,-46.8902660921891,-10.0536745160934,-7.47139255303154
16-Feb-2024 09:38:21,1,9,0.0207980198164781,-0.077716618279616,0.291948117812475,-0.188329514861107,-0.0106879202648997,0.71570477883021,0.67244664033254,-37.2556376260404,-43.1826146657538,-24.8940282428321,-4.31334091453478,0.272613632475165,-18.3914318205148,-54.2574469625018,-21.8399137326781,-15.0101629177503
16-Feb-2024 09:38:28,1,10,0.0033492486923933,-0.0766317094365756,0.290550748507182,-0.172482334574064,0.0201016632219156,0.716108401616414,0.676043319702148,-41.4242485896999,-40.287655726116,-22.1803186898596,-6.01862526854972,-3.9350928935427,-13.1390550003702,-48.4405457931101,-13.8946373647144,-9.45629465061485
