Time,Torque,Rotation
(s),(N-mm),(deg)
0,-3.374,-1.9989
0.02,-3.3371,-1.9989
0.04,-3.3072,-1.9989
0.06,-3.2944,-1.9989
0.08,-3.2877,-1.9989
0.1,-3.3037,-1.9989
0.12,-3.3196,-1.9989
0.14,-3.3313,-1.9989
0.16,-3.3321,-1.9993
0.18,-3.3235,-2.0005
0.2,-3.3214,-2.0026
0.22,-3.3083,-2.0056
0.24,-3.2853,-2.0094
0.26,-3.2763,-2.0141
0.28,-3.2833,-2.02
0.3,-3.3118,-2.0271
0.32,-3.351,-2.0349
0.34,-3.3833,-2.0425
0.36,-3.4204,-2.0493
0.38,-3.4249,-2.0553
0.4,-3.4199,-2.0608
0.42,-3.4102,-2.0661
0.44,-3.4178,-2.0714
0.46,-3.4222,-2.0767
0.48,-3.4205,-2.0821
0.5,-3.4539,-2.0876
0.52,-3.4839,-2.0932
0.54,-3.514,-2.0986
0.56,-3.5243,-2.1039
0.58,-3.5362,-2.109
0.6,-3.5385,-2.114
0.62,-3.5316,-2.1189
0.64,-3.5435,-2.1237
0.66,-3.5402,-2.1284
0.68,-3.5485,-2.133
0.7,-3.5729,-2.1377
0.72,-3.6171,-2.1425
0.74,-3.6325,-2.1473
0.76,-3.6352,-2.1522
0.78,-3.6377,-2.1571
0.8,-3.6396,-2.162
0.82,-3.6539,-2.1669
0.84,-3.6396,-2.1718
0.86,-3.635,-2.1766
0.88,-3.6539,-2.1814
0.9,-3.6699,-2.1863
0.92,-3.7009,-2.191
0.94,-3.7237,-2.1958
0.96,-3.7305,-2.2004
0.98,-3.7388,-2.2051
1,-3.7384,-2.2098
1.02,-3.7472,-2.2145
1.04,-3.7578,-2.2193
1.06,-3.7593,-2.2241
1.08,-3.7747,-2.2289
1.1,-3.797,-2.2336
1.12,-3.8076,-2.2384
1.14,-3.8271,-2.2431
1.16,-3.8575,-2.2479
1.18,-3.866,-2.2528
1.2,-3.863,-2.2577
1.22,-3.8696,-2.2628
1.24,-3.8696,-2.2678
1.26,-3.8669,-2.2729
1.28,-3.8772,-2.278
1.3,-3.894,-2.2832
1.32,-3.9228,-2.2883
1.34,-3.9577,-2.2936
1.36,-3.9751,-2.2988
1.38,-3.9645,-2.304
1.4,-3.9751,-2.3093
1.42,-3.9786,-2.3146
1.44,-3.9783,-2.32
1.46,-3.9835,-2.3255
1.48,-4.0085,-2.3309
1.5,-4.0433,-2.3363
1.52,-4.0623,-2.3417
1.54,-4.0649,-2.3471
1.56,-4.0908,-2.3524
1.58,-4.0957,-2.3577
1.6,-4.0914,-2.363
1.62,-4.1116,-2.3681
1.64,-4.1145,-2.3733
1.66,-4.1107,-2.3784
1.68,-4.1176,-2.3836
1.7,-4.1332,-2.3888
1.72,-4.1521,-2.394
1.74,-4.1807,-2.3992
1.76,-4.2021,-2.4044
1.78,-4.2147,-2.4095
1.8,-4.2233,-2.4146
1.82,-4.2242,-2.4197
1.84,-4.23,-2.4248
1.86,-4.2444,-2.43
1.88,-4.2627,-2.4352
1.9,-4.2822,-2.4402
1.92,-4.2868,-2.4452
1.94,-4.2915,-2.4502
1.96,-4.3086,-2.4551
1.98,-4.3278,-2.4602
2,-4.3265,-2.4652
2.02,-4.331,-2.4702
2.04,-4.336,-2.4753
2.06,-4.3502,-2.4803
2.08,-4.37,-2.4853
2.1,-4.3897,-2.4903
2.12,-4.4041,-2.4951
2.14,-4.3995,-2.5
2.16,-4.4164,-2.5048
2.18,-4.4469,-2.5095
2.2,-4.4518,-2.5141
2.22,-4.4514,-2.5186
2.24,-4.4551,-2.5232
2.26,-4.4702,-2.528
2.28,-4.4743,-2.5329
2.3,-4.5013,-2.5379
2.32,-4.52,-2.5427
2.34,-4.5403,-2.5474
2.36,-4.5522,-2.5521
2.38,-4.5562,-2.5568
2.4,-4.5733,-2.5614
2.42,-4.5649,-2.5659
2.44,-4.5697,-2.5705
2.46,-4.5904,-2.5752
2.48,-4.6205,-2.5799
2.5,-4.6344,-2.5846
2.52,-4.6393,-2.5893
2.54,-4.6429,-2.5941
2.56,-4.6522,-2.5988
2.58,-4.6641,-2.6035
2.6,-4.6726,-2.6082
2.62,-4.6667,-2.6129
2.64,-4.6787,-2.6177
2.66,-4.6916,-2.6225
2.68,-4.7126,-2.6274
2.7,-4.7437,-2.6324
2.72,-4.7529,-2.6375
2.74,-4.7602,-2.6427
2.76,-4.7662,-2.6479
2.78,-4.7791,-2.6531
2.8,-4.7802,-2.6582
2.82,-4.7819,-2.6634
2.84,-4.7996,-2.6685
2.86,-4.8195,-2.6736
2.88,-4.8462,-2.6787
2.9,-4.8668,-2.6838
2.92,-4.8822,-2.6889
2.94,-4.8804,-2.694
2.96,-4.892,-2.6993
2.98,-4.8881,-2.7045
3,-4.9078,-2.7097
3.02,-4.9357,-2.715
3.04,-4.939,-2.7205
3.06,-4.9542,-2.726
3.08,-4.972,-2.7313
3.1,-4.9998,-2.7364
3.12,-5.0028,-2.7415
3.14,-4.9941,-2.7466
3.16,-5.0161,-2.7518
3.18,-5.0272,-2.757
3.2,-5.0391,-2.7623
3.22,-5.0438,-2.7677
3.24,-5.0577,-2.7731
3.26,-5.0718,-2.7784
3.28,-5.0791,-2.7835
3.3,-5.0943,-2.7885
3.32,-5.1203,-2.7935
3.34,-5.1561,-2.7987
3.36,-5.1581,-2.8041
3.38,-5.1691,-2.8093
3.4,-5.1871,-2.8144
3.42,-5.1704,-2.8195
3.44,-5.1737,-2.8245
3.46,-5.2037,-2.8294
3.48,-5.2239,-2.8343
3.5,-5.233,-2.8392
3.52,-5.2507,-2.8441
3.54,-5.2614,-2.8491
3.56,-5.2598,-2.8541
3.58,-5.258,-2.8591
3.6,-5.2644,-2.8641
3.62,-5.2822,-2.869
3.64,-5.2906,-2.8737
3.66,-5.3052,-2.8784
3.68,-5.3385,-2.8832
3.7,-5.3618,-2.8879
3.72,-5.3652,-2.8927
3.74,-5.3563,-2.8976
3.76,-5.3708,-2.9026
3.78,-5.3803,-2.9075
3.8,-5.3901,-2.9123
3.82,-5.3996,-2.9172
3.84,-5.4117,-2.9221
3.86,-5.4392,-2.927
3.88,-5.4545,-2.9318
3.9,-5.4533,-2.9364
3.92,-5.4749,-2.941
3.94,-5.4817,-2.9454
3.96,-5.4874,-2.9497
3.98,-5.4865,-2.9542
4,-5.4926,-2.9588
4.02,-5.5092,-2.9635
4.04,-5.5327,-2.9682
4.06,-5.5571,-2.9731
4.08,-5.5595,-2.978
4.1,-5.5721,-2.9829
4.12,-5.5857,-2.9878
4.14,-5.5931,-2.9927
4.16,-5.6024,-2.9976
4.18,-5.6062,-3.0026
4.2,-5.6177,-3.0076
4.22,-5.6283,-3.0127
4.24,-5.6419,-3.0178
4.26,-5.6576,-3.023
4.28,-5.671,-3.0281
4.3,-5.6908,-3.0333
4.32,-5.7071,-3.0386
4.34,-5.7184,-3.0439
4.36,-5.7396,-3.0493
4.38,-5.7514,-3.0546
4.4,-5.7585,-3.0599
4.42,-5.7586,-3.0652
4.44,-5.7687,-3.0705
4.46,-5.7792,-3.0758
4.48,-5.7999,-3.0811
4.5,-5.8137,-3.0865
4.52,-5.8343,-3.0918
4.54,-5.8448,-3.0972
4.56,-5.8582,-3.1026
4.58,-5.8684,-3.1079
4.6,-5.8586,-3.113
4.62,-5.8749,-3.1179
4.64,-5.9046,-3.123
4.66,-5.9396,-3.1282
4.68,-5.951,-3.1335
4.7,-5.9379,-3.1389
4.72,-5.9383,-3.1443
4.74,-5.9555,-3.1496
4.76,-5.9795,-3.1549
4.78,-6.003,-3.16
4.8,-6.0153,-3.1651
4.82,-6.0217,-3.1703
4.84,-6.027,-3.1754
4.86,-6.041,-3.1804
4.88,-6.0533,-3.1854
4.9,-6.0581,-3.1904
4.92,-6.0656,-3.1954
4.94,-6.0797,-3.2004
4.96,-6.0927,-3.2055
4.98,-6.1068,-3.2106
5,-6.1098,-3.2158
5.02,-6.1379,-3.2208
5.04,-6.1408,-3.2258
5.06,-6.1488,-3.2307
5.08,-6.176,-3.2354
5.1,-6.1803,-3.24
5.12,-6.1848,-3.2447
5.14,-6.1951,-3.2495
5.16,-6.1972,-3.2544
5.18,-6.2062,-3.2593
5.2,-6.221,-3.2642
5.22,-6.2382,-3.2691
5.24,-6.2423,-3.2739
5.26,-6.2649,-3.2786
5.28,-6.2762,-3.2833
5.3,-6.2851,-3.2881
5.32,-6.297,-3.2928
5.34,-6.3093,-3.2976
5.36,-6.3213,-3.3023
5.38,-6.3246,-3.307
5.4,-6.335,-3.3116
5.42,-6.3406,-3.3162
5.44,-6.3531,-3.3209
5.46,-6.3787,-3.3255
5.48,-6.3828,-3.3301
5.5,-6.395,-3.3348
5.52,-6.4041,-3.3393
5.54,-6.4168,-3.3439
5.56,-6.4345,-3.3485
5.58,-6.4399,-3.3531
5.6,-6.451,-3.3578
5.62,-6.4603,-3.3625
5.64,-6.4676,-3.3673
5.66,-6.4779,-3.3721
5.68,-6.4817,-3.377
5.7,-6.511,-3.382
5.72,-6.5239,-3.3871
5.74,-6.5363,-3.3922
5.76,-6.5503,-3.3974
5.78,-6.5598,-3.4024
5.8,-6.5587,-3.4075
5.82,-6.5814,-3.4126
5.84,-6.6032,-3.4178
5.86,-6.6215,-3.4231
5.88,-6.6347,-3.4283
5.9,-6.6476,-3.4336
5.92,-6.6507,-3.4389
5.94,-6.6521,-3.4443
5.96,-6.6788,-3.4497
5.98,-6.6981,-3.4551
6,-6.7064,-3.4605
6.02,-6.7156,-3.4659
6.04,-6.7245,-3.4712
6.06,-6.7351,-3.4766
6.08,-6.7312,-3.482
6.1,-6.7411,-3.4874
6.12,-6.761,-3.4926
6.14,-6.7822,-3.4979
6.16,-6.7885,-3.503
6.18,-6.8151,-3.5082
6.2,-6.8254,-3.5134
6.22,-6.8402,-3.5186
6.24,-6.8475,-3.5237
6.26,-6.8626,-3.5288
6.28,-6.8902,-3.5339
6.3,-6.8897,-3.5392
6.32,-6.8964,-3.5445
6.34,-6.9135,-3.55
6.36,-6.918,-3.5555
6.38,-6.9292,-3.5607
6.4,-6.931,-3.5655
6.42,-6.9373,-3.57
6.44,-6.9506,-3.5746
6.46,-6.9689,-3.5794
6.48,-6.9799,-3.5843
6.5,-6.9914,-3.5896
6.52,-7.0137,-3.5948
6.54,-7.0318,-3.6
6.56,-7.0506,-3.6049
6.58,-7.0589,-3.6097
6.6,-7.0536,-3.6145
6.62,-7.0607,-3.6191
6.64,-7.0683,-3.6236
6.66,-7.0743,-3.628
6.68,-7.096,-3.6323
6.7,-7.1103,-3.6368
6.72,-7.1244,-3.6415
6.74,-7.1247,-3.6462
6.76,-7.1286,-3.651
6.78,-7.1327,-3.6559
6.8,-7.1617,-3.6611
6.82,-7.1847,-3.6662
6.84,-7.1997,-3.6713
6.86,-7.2064,-3.6763
6.88,-7.2263,-3.6812
6.9,-7.2234,-3.6861
6.92,-7.2359,-3.6909
6.94,-7.2521,-3.6955
6.96,-7.2603,-3.7002
6.98,-7.2633,-3.7048
7,-7.2888,-3.7094
7.02,-7.2897,-3.7139
7.04,-7.2885,-3.7185
7.06,-7.3203,-3.7232
7.08,-7.329,-3.7281
7.1,-7.3397,-3.733
7.12,-7.3417,-3.7379
7.14,-7.3421,-3.7428
7.16,-7.3607,-3.7477
7.18,-7.3794,-3.7527
7.2,-7.3816,-3.7577
7.22,-7.389,-3.7628
7.24,-7.4003,-3.7678
7.26,-7.4229,-3.7729
7.28,-7.4408,-3.7779
7.3,-7.4562,-3.7829
7.32,-7.469,-3.7881
7.34,-7.4815,-3.7934
7.36,-7.4808,-3.7988
7.38,-7.5054,-3.8042
7.4,-7.524,-3.8096
7.42,-7.5272,-3.815
7.44,-7.5271,-3.8205
7.46,-7.5405,-3.8258
7.48,-7.5597,-3.831
7.5,-7.5841,-3.8362
7.52,-7.5846,-3.8416
7.54,-7.6018,-3.8469
7.56,-7.6094,-3.8522
7.58,-7.6218,-3.8574
7.6,-7.6357,-3.8625
7.62,-7.6508,-3.8676
7.64,-7.6547,-3.8728
7.66,-7.6845,-3.8781
7.68,-7.7086,-3.8834
7.7,-7.7126,-3.8888
7.72,-7.7112,-3.894
7.74,-7.7124,-3.8992
7.76,-7.7182,-3.9044
7.78,-7.7414,-3.9096
7.8,-7.7624,-3.9147
7.82,-7.7605,-3.9198
7.84,-7.7865,-3.9248
7.86,-7.8047,-3.9297
7.88,-7.8202,-3.9346
7.9,-7.8263,-3.9395
7.92,-7.8287,-3.9445
7.94,-7.8345,-3.9497
7.96,-7.851,-3.955
7.98,-7.8706,-3.9602
8,-7.8773,-3.9653
8.02,-7.8821,-3.9703
8.04,-7.8931,-3.9752
8.06,-7.9164,-3.9802
8.08,-7.9307,-3.9851
8.1,-7.9438,-3.99
8.12,-7.9567,-3.9948
8.14,-7.9599,-3.9997
8.16,-7.9678,-4.0044
8.18,-7.9838,-4.0092
8.2,-8.0003,-4.0139
8.22,-8.008,-4.0186
8.24,-8.0047,-4.0234
8.26,-8.0072,-4.0281
8.28,-8.0327,-4.0329
8.3,-8.0566,-4.0376
8.32,-8.0672,-4.0423
8.34,-8.0683,-4.0471
8.36,-8.0629,-4.0519
8.38,-8.0843,-4.0567
8.4,-8.1027,-4.0614
8.42,-8.1119,-4.0661
8.44,-8.1264,-4.0708
8.46,-8.1406,-4.0755
8.48,-8.1404,-4.0801
8.5,-8.1424,-4.0846
8.52,-8.1592,-4.0891
8.54,-8.1784,-4.0937
8.56,-8.1885,-4.0984
8.58,-8.2031,-4.103
8.6,-8.2215,-4.1076
8.62,-8.2265,-4.1124
8.64,-8.2206,-4.1172
8.66,-8.2385,-4.122
8.68,-8.2468,-4.1268
8.7,-8.2628,-4.1317
8.72,-8.2704,-4.1366
8.74,-8.2973,-4.1417
8.76,-8.3037,-4.1468
8.78,-8.3096,-4.1518
8.8,-8.3299,-4.1569
8.82,-8.346,-4.1622
8.84,-8.3543,-4.1674
8.86,-8.3584,-4.1726
8.88,-8.3625,-4.1777
8.9,-8.3681,-4.1828
8.92,-8.3828,-4.188
8.94,-8.4165,-4.1934
8.96,-8.4313,-4.1989
8.98,-8.4372,-4.2043
9,-8.4419,-4.2098
9.02,-8.4574,-4.2153
9.04,-8.4838,-4.2207
9.06,-8.4841,-4.2261
9.08,-8.4991,-4.2313
9.1,-8.512,-4.2365
9.12,-8.529,-4.2417
9.14,-8.547,-4.2469
9.16,-8.5506,-4.2522
9.18,-8.5568,-4.2574
9.2,-8.5719,-4.2626
9.22,-8.5775,-4.2678
9.24,-8.5849,-4.2731
9.26,-8.6025,-4.2782
9.28,-8.6144,-4.2833
9.3,-8.6237,-4.2883
9.32,-8.6255,-4.2933
9.34,-8.6411,-4.2983
9.36,-8.6551,-4.3033
9.38,-8.6763,-4.3085
9.4,-8.6881,-4.3138
9.42,-8.7112,-4.3191
9.44,-8.7214,-4.3246
9.46,-8.7265,-4.33
9.48,-8.7367,-4.3353
9.5,-8.7534,-4.3404
9.52,-8.772,-4.3454
9.54,-8.7731,-4.3503
9.56,-8.7682,-4.355
9.58,-8.7887,-4.3594
9.6,-8.7951,-4.3638
9.62,-8.8152,-4.3683
9.64,-8.841,-4.3728
9.66,-8.8459,-4.3776
9.68,-8.849,-4.3826
9.7,-8.8496,-4.3878
9.72,-8.8426,-4.3929
9.74,-8.8659,-4.398
9.76,-8.8934,-4.4029
9.78,-8.9205,-4.4079
9.8,-8.9276,-4.4127
9.82,-8.9243,-4.4173
9.84,-8.9227,-4.4218
9.86,-8.9317,-4.4262
9.88,-8.9513,-4.4307
9.9,-8.9693,-4.4354
9.92,-8.9799,-4.4401
9.94,-8.9726,-4.445
9.96,-8.9981,-4.4499
9.98,-9.0263,-4.4548
10,-9.0201,-4.4596
10.02,-9.0301,-4.4642
10.04,-9.054,-4.4688
10.06,-9.0559,-4.4734
10.08,-9.0603,-4.478
10.1,-9.0764,-4.4826
10.12,-9.0778,-4.4873
10.14,-9.0822,-4.4922
10.16,-9.0992,-4.4972
10.18,-9.127,-4.5023
10.2,-9.1383,-4.5073
10.22,-9.1343,-4.5123
10.24,-9.1473,-4.5172
10.26,-9.1621,-4.5222
10.28,-9.1806,-4.5272
10.3,-9.1964,-4.5323
10.32,-9.1951,-4.5375
10.34,-9.2087,-4.5428
10.36,-9.2297,-4.5481
10.38,-9.2332,-4.5535
10.4,-9.243,-4.5588
10.42,-9.2579,-4.5642
10.44,-9.2676,-4.5696
10.46,-9.2985,-4.5751
10.48,-9.3112,-4.5806
10.5,-9.307,-4.5861
10.52,-9.3108,-4.5916
10.54,-9.328,-4.597
10.56,-9.3443,-4.6025
10.58,-9.3637,-4.608
10.6,-9.3698,-4.6134
10.62,-9.3745,-4.6187
10.64,-9.388,-4.624
10.66,-9.3939,-4.6292
10.68,-9.4073,-4.6343
10.7,-9.4374,-4.6393
10.72,-9.4416,-4.6443
10.74,-9.4358,-4.6493
10.76,-9.4343,-4.6544
10.78,-9.4527,-4.6597
10.8,-9.4788,-4.6651
10.82,-9.4944,-4.6705
10.84,-9.5149,-4.6758
10.86,-9.526,-4.681
10.88,-9.5287,-4.6862
10.9,-9.5412,-4.6912
10.92,-9.5521,-4.696
10.94,-9.5673,-4.7007
10.96,-9.5633,-4.7055
10.98,-9.5829,-4.7104
11,-9.6037,-4.7154
11.02,-9.6294,-4.7204
11.04,-9.6294,-4.7254
11.06,-9.6315,-4.7303
11.08,-9.6495,-4.735
11.1,-9.6638,-4.7397
11.12,-9.6666,-4.7445
11.14,-9.6755,-4.7493
11.16,-9.6876,-4.7542
11.18,-9.692,-4.7592
11.2,-9.7088,-4.7642
11.22,-9.7131,-4.7692
11.24,-9.7149,-4.774
11.26,-9.7391,-4.7788
11.28,-9.7532,-4.7836
11.3,-9.775,-4.7883
11.32,-9.7708,-4.793
11.34,-9.792,-4.7976
11.36,-9.7955,-4.8021
11.38,-9.8051,-4.8067
11.4,-9.8177,-4.8113
11.42,-9.8327,-4.816
11.44,-9.8487,-4.8205
11.46,-9.8625,-4.825
11.48,-9.8581,-4.8296
11.5,-9.8621,-4.8344
11.52,-9.8794,-4.8391
11.54,-9.8851,-4.8439
11.56,-9.8985,-4.8486
11.58,-9.9004,-4.8534
11.6,-9.9,-4.8581
11.62,-9.9157,-4.8629
11.64,-9.9477,-4.8677
11.66,-9.947,-4.8725
11.68,-9.9468,-4.8774
11.7,-9.9583,-4.8823
11.72,-9.9808,-4.8872
11.74,-9.9953,-4.8923
11.76,-10.0055,-4.8974
11.78,-10.0045,-4.9025
11.8,-10.0205,-4.9077
11.82,-10.0405,-4.9129
11.84,-10.0657,-4.9181
11.86,-10.0608,-4.9233
11.88,-10.0747,-4.9284
11.9,-10.0934,-4.9336
11.92,-10.1072,-4.9388
11.94,-10.1128,-4.944
11.96,-10.1211,-4.9492
11.98,-10.1363,-4.9544
12,-10.1551,-4.9597
12.02,-10.1659,-4.965
12.04,-10.19,-4.9701
12.06,-10.1875,-4.9752
12.08,-10.1961,-4.9801
12.1,-10.2159,-4.9851
12.12,-10.2276,-4.9902
12.14,-10.2422,-4.9955
12.16,-10.2552,-5.0008
12.18,-10.2648,-5.0063
12.2,-10.2639,-5.0116
12.22,-10.2791,-5.0169
12.24,-10.2793,-5.0222
12.26,-10.3035,-5.0275
12.28,-10.3077,-5.0327
12.3,-10.3216,-5.038
12.32,-10.3345,-5.0434
12.34,-10.3526,-5.0487
12.36,-10.3635,-5.0539
12.38,-10.3782,-5.059
12.4,-10.385,-5.064
12.42,-10.3932,-5.0689
12.44,-10.4074,-5.0738
12.46,-10.4277,-5.0786
12.48,-10.4228,-5.0835
12.5,-10.4289,-5.0884
12.52,-10.4329,-5.0933
12.54,-10.4509,-5.0983
12.56,-10.4741,-5.1033
12.58,-10.4802,-5.1084
12.6,-10.5048,-5.1135
12.62,-10.5144,-5.1185
12.64,-10.5251,-5.1235
12.66,-10.5303,-5.1283
12.68,-10.5323,-5.133
12.7,-10.5408,-5.1376
12.72,-10.5507,-5.1422
12.74,-10.5494,-5.1468
12.76,-10.5546,-5.1517
12.78,-10.5793,-5.1567
12.8,-10.6003,-5.1617
12.82,-10.606,-5.1667
12.84,-10.6217,-5.1715
12.86,-10.6248,-5.1761
12.88,-10.6266,-5.1807
12.9,-10.6452,-5.1853
12.92,-10.6717,-5.19
12.94,-10.6873,-5.1947
12.96,-10.6867,-5.1994
12.98,-10.6873,-5.2041
13,-10.6927,-5.2089
13.02,-10.7032,-5.2136
13.04,-10.7201,-5.2183
13.06,-10.7344,-5.223
13.08,-10.7424,-5.2276
13.1,-10.7563,-5.2324
13.12,-10.7659,-5.2373
13.14,-10.7624,-5.2423
13.16,-10.7723,-5.2474
13.18,-10.7863,-5.2525
13.2,-10.8089,-5.2576
13.22,-10.8066,-5.2627
13.24,-10.822,-5.2678
13.26,-10.8238,-5.2728
13.28,-10.8503,-5.2776
13.3,-10.8792,-5.2822
13.32,-10.8804,-5.287
13.34,-10.8792,-5.2921
13.36,-10.8939,-5.2974
13.38,-10.9136,-5.3028
13.4,-10.9335,-5.3083
13.42,-10.9436,-5.3138
13.44,-10.936,-5.3192
13.46,-10.9514,-5.3245
13.48,-10.9733,-5.3299
13.5,-10.9871,-5.3354
13.52,-10.9929,-5.3409
13.54,-11.0028,-5.3463
13.56,-11.013,-5.3517
13.58,-11.0244,-5.3572
13.6,-11.0492,-5.3625
13.62,-11.0603,-5.3677
13.64,-11.0713,-5.3729
13.66,-11.0709,-5.378
13.68,-11.0842,-5.3832
13.7,-11.0987,-5.3884
13.72,-11.1177,-5.3936
13.74,-11.1303,-5.3987
13.76,-11.1367,-5.4039
13.78,-11.1509,-5.4092
13.8,-11.16,-5.4145
13.82,-11.1672,-5.4196
13.84,-11.1781,-5.4248
13.86,-11.1968,-5.43
13.88,-11.2017,-5.4351
13.9,-11.2046,-5.4401
13.92,-11.2255,-5.4452
13.94,-11.258,-5.4503
13.96,-11.2593,-5.4553
13.98,-11.2498,-5.4604
14,-11.268,-5.4653
14.02,-11.2802,-5.4702
14.04,-11.2757,-5.4749
14.06,-11.2835,-5.4796
14.08,-11.3133,-5.4843
14.1,-11.3236,-5.4891
14.12,-11.3057,-5.494
14.14,-11.3259,-5.499
14.16,-11.3486,-5.5041
14.18,-11.3646,-5.5092
14.2,-11.3632,-5.5143
14.22,-11.3736,-5.5191
14.24,-11.3912,-5.5239
14.26,-11.396,-5.5286
14.28,-11.4099,-5.5333
14.3,-11.4227,-5.5381
14.32,-11.434,-5.5429
14.34,-11.4356,-5.5478
14.36,-11.4532,-5.5525
14.38,-11.4688,-5.557
14.4,-11.4766,-5.5616
14.42,-11.4855,-5.5662
14.44,-11.4873,-5.571
14.46,-11.4968,-5.5757
14.48,-11.5063,-5.5804
14.5,-11.5146,-5.5851
14.52,-11.5287,-5.5898
14.54,-11.54,-5.5944
14.56,-11.5573,-5.599
14.58,-11.5649,-5.6037
14.6,-11.58,-5.6084
14.62,-11.5795,-5.6131
14.64,-11.5885,-5.6179
14.66,-11.5999,-5.6227
14.68,-11.617,-5.6276
14.7,-11.6384,-5.6325
14.72,-11.6485,-5.6375
14.74,-11.6526,-5.6425
14.76,-11.6546,-5.6475
14.78,-11.671,-5.6524
14.8,-11.6819,-5.6572
14.82,-11.6922,-5.662
14.84,-11.7139,-5.6668
14.86,-11.7147,-5.6717
14.88,-11.7392,-5.6768
14.9,-11.7525,-5.6821
14.92,-11.7474,-5.6876
14.94,-11.7602,-5.6931
14.96,-11.7767,-5.6986
14.98,-11.7964,-5.704
15,-11.7983,-5.7093
15.02,-11.8067,-5.7147
15.04,-11.8266,-5.7201
15.06,-11.8317,-5.7256
15.08,-11.8495,-5.7311
15.1,-11.8613,-5.7366
15.12,-11.8659,-5.742
15.14,-11.8899,-5.7474
15.16,-11.9044,-5.7526
15.18,-11.9013,-5.7579
15.2,-11.9132,-5.7631
15.22,-11.9197,-5.7682
15.24,-11.9418,-5.7731
15.26,-11.9508,-5.778
15.28,-11.967,-5.7829
15.3,-11.9638,-5.7879
15.32,-11.9781,-5.793
15.34,-12.0033,-5.7983
15.36,-12.0058,-5.8037
15.38,-12.0028,-5.809
15.4,-12.009,-5.8142
15.42,-12.0424,-5.8191
15.44,-12.0494,-5.824
15.46,-12.0646,-5.8289
15.48,-12.0759,-5.8337
15.5,-12.0917,-5.8387
15.52,-12.095,-5.8437
15.54,-12.1028,-5.8488
15.56,-12.1061,-5.8539
15.58,-12.1255,-5.8589
15.6,-12.1308,-5.8638
15.62,-12.1421,-5.8687
15.64,-12.1512,-5.8735
15.66,-12.1545,-5.8783
15.68,-12.163,-5.8831
15.7,-12.1549,-5.8878
15.72,-12.1632,-5.8925
15.74,-12.1902,-5.8973
15.76,-12.213,-5.9022
15.78,-12.2274,-5.907
15.8,-12.2336,-5.9118
15.82,-12.2397,-5.9165
15.84,-12.2397,-5.9212
15.86,-12.2552,-5.9258
15.88,-12.2884,-5.9304
15.9,-12.2931,-5.935
15.92,-12.2851,-5.9396
15.94,-12.3,-5.9442
15.96,-12.3143,-5.9489
15.98,-12.3156,-5.9537
16,-12.3414,-5.9585
16.02,-12.3392,-5.9633
16.04,-12.3499,-5.968
16.06,-12.3573,-5.9728
16.08,-12.3557,-5.9775
16.1,-12.3671,-5.9821
16.12,-12.378,-5.9868
16.14,-12.3935,-5.9916
16.16,-12.4101,-5.9963
16.18,-12.413,-6.0011
16.2,-12.4417,-6.0061
16.22,-12.4662,-6.0112
16.24,-12.4716,-6.0164
16.26,-12.4803,-6.0217
16.28,-12.4878,-6.0269
16.3,-12.4984,-6.0321
16.32,-12.4915,-6.0374
16.34,-12.497,-6.0426
16.36,-12.5075,-6.0478
16.38,-12.5172,-6.053
16.4,-12.5443,-6.0583
16.42,-12.555,-6.0636
16.44,-12.5622,-6.0689
16.46,-12.5845,-6.0743
16.48,-12.5844,-6.0797
16.5,-12.5884,-6.0852
16.52,-12.615,-6.0908
16.54,-12.6273,-6.0963
16.56,-12.6309,-6.1018
16.58,-12.6367,-6.1071
16.6,-12.6499,-6.1123
16.62,-12.6746,-6.1175
16.64,-12.6883,-6.1227
16.66,-12.6891,-6.1276
16.68,-12.6964,-6.1325
16.7,-12.7236,-6.1373
16.72,-12.7432,-6.1422
16.74,-12.7602,-6.1473
16.76,-12.7572,-6.1526
16.78,-12.7617,-6.1579
16.8,-12.7814,-6.1632
16.82,-12.7967,-6.1685
16.84,-12.802,-6.1738
16.86,-12.8078,-6.179
16.88,-12.8204,-6.1841
16.9,-12.8292,-6.1892
16.92,-12.8301,-6.1942
16.94,-12.8463,-6.1992
16.96,-12.854,-6.2042
16.98,-12.8675,-6.2092
17,-12.8928,-6.2142
17.02,-12.8951,-6.2192
17.04,-12.9063,-6.2241
17.06,-12.9226,-6.229
17.08,-12.9409,-6.2339
17.1,-12.9494,-6.2388
17.12,-12.9411,-6.2437
17.14,-12.9504,-6.2484
17.16,-12.9488,-6.2532
17.18,-12.9641,-6.2581
17.2,-12.9809,-6.263
17.22,-12.9952,-6.2678
17.24,-13.0165,-6.2726
17.26,-13.0211,-6.2774
17.28,-13.0138,-6.2821
17.3,-13.0172,-6.2869
17.32,-13.0315,-6.2916
17.34,-13.0464,-6.2963
17.36,-13.0587,-6.301
17.38,-13.0766,-6.3057
17.4,-13.082,-6.3105
17.42,-13.0999,-6.3152
17.44,-13.1123,-6.32
17.46,-13.1125,-6.3248
17.48,-13.1206,-6.3296
17.5,-13.1469,-6.3343
17.52,-13.1579,-6.339
17.54,-13.1615,-6.3435
17.56,-13.1686,-6.348
17.58,-13.1675,-6.3525
17.6,-13.1772,-6.3571
17.62,-13.1853,-6.3618
17.64,-13.1976,-6.3666
17.66,-13.2152,-6.3715
17.68,-13.2236,-6.3765
17.7,-13.2294,-6.3816
17.72,-13.2454,-6.3867
