Time,Force,Rotation,Torque
(s),(mN),(deg),(N-mm)
81.816,1345.7934,6.6335,-8.8781
81.866,1338.2056,6.7335,-9.0451
81.916,1333.817,6.8335,-9.1755
81.966,1342.0449,6.9336,-9.2481
82.016,1330.1681,7.0336,-9.1622
82.066,1343.3322,7.1331,-9.3607
82.116,1327.3131,7.2335,-9.5486
82.166,1327.7472,7.3334,-9.6647
82.216,1332.7624,7.4334,-9.693
82.266,1317.662,7.5335,-9.8309
82.316,1326.1782,7.6334,-9.8477
82.366,1325.4457,7.7335,-9.8097
82.416,1320.3597,7.8339,-9.8846
82.466,1331.9776,7.9334,-10.0604
82.516,1319.4739,8.0333,-10.1845
82.566,1322.3017,8.1335,-10.4258
82.616,1322.3536,8.2334,-10.325
82.666,1312.3788,8.3337,-10.4488
82.716,1324.7701,8.4335,-10.4985
82.766,1314.0322,8.5334,-10.7316
82.816,1311.0183,8.6335,-10.8314
82.866,1320.3428,8.7335,-10.8928
82.916,1303.0792,8.8334,-10.9072
82.966,1318.0403,8.9333,-10.9188
83.016,1310.5923,9.0331,-11.0431
83.066,1306.9345,9.1334,-11.1896
83.116,1317.2985,9.2334,-11.3616
83.166,1302.7058,9.3334,-11.3647
83.216,1311.391,9.4334,-11.4547
83.266,1304.5688,9.5334,-11.4627
83.316,1303.5513,9.6339,-11.5577
83.366,1311.548,9.7333,-11.7024
83.416,1299.1543,9.8334,-11.8635
83.466,1306.2242,9.9334,-11.8545
83.516,1306.1836,10.0334,-11.9205
83.566,1298.3749,10.1333,-12.035
83.616,1312.8181,10.2336,-12.0538
83.666,1296.2315,10.3333,-12.2661
83.716,1298.5463,10.4334,-12.2503
83.766,1298.4694,10.5333,-12.4295
83.816,1290.089,10.6332,-12.3883
83.866,1309.2929,10.7331,-12.5026
83.916,1292.9057,10.833,-12.7391
83.966,1297.8133,10.9331,-12.6391
84.016,1298.6442,11.033,-12.8373
84.066,1290.2027,11.1333,-12.968
84.116,1301.3947,11.2331,-12.9813
84.166,1290.9051,11.3335,-13.1826
84.216,1292.7172,11.4338,-13.3419
84.266,1299.3994,11.5333,-13.3727
84.316,1292.0314,11.6328,-13.3955
84.366,1303.061,11.7335,-13.449
84.416,1295.5658,11.8331,-13.5775
84.466,1294.413,11.9333,-13.5743
84.516,1302.5798,12.033,-13.8349
84.566,1288.1691,12.1331,-13.8976
84.616,1301.5511,12.2332,-14.01
84.666,1292.8222,12.333,-14.1377
84.716,1293.9821,12.4333,-14.268
84.766,1305.2552,12.5326,-14.3677
84.816,1290.1648,12.6331,-14.4323
84.866,1296.2077,12.733,-14.5626
84.916,1296.3483,12.8331,-14.6322
84.966,1289.6731,12.9332,-14.7708
85.016,1305.523,13.033,-14.8503
85.066,1292.1574,13.1332,-15.1046
85.116,1295.1723,13.2337,-15.1876
85.166,1298.5271,13.3333,-15.197
85.216,1289.8965,13.433,-15.3982
85.266,1307.2375,13.5329,-15.4999
85.316,1295.5196,13.6329,-15.6117
85.366,1295.4094,13.7329,-15.7175
85.416,1299.8097,13.833,-15.7644
85.466,1294.1204,13.9329,-15.8905
85.516,1305.2101,14.033,-16.0978
85.566,1299.7457,14.133,-16.14
85.616,1292.8311,14.233,-16.3646
85.666,1299.6979,14.3322,-16.3032
85.716,1294.521,14.4329,-16.4085
85.766,1300.5325,14.5329,-16.565
85.816,1295.3615,14.6327,-16.7601
85.866,1301.0614,14.733,-16.7732
85.916,1304.3258,14.8329,-17.0071
85.966,1295.3993,14.9329,-17.0993
86.016,1305.0693,15.0334,-17.1517
86.066,1302.6614,15.1328,-17.1839
86.116,1292.6404,15.2328,-17.3688
86.166,1307.5684,15.3329,-17.4801
86.216,1295.2235,15.4329,-17.6477
86.266,1299.117,15.533,-17.7764
86.316,1300.125,15.633,-17.7482
86.366,1298.3761,15.733,-17.9111
86.416,1310.6633,15.833,-18.0704
86.466,1297.9113,15.9331,-18.1934
86.516,1298.5221,16.033,-18.277
86.566,1303.5065,16.1329,-18.4052
86.616,1298.7336,16.2327,-18.5282
86.666,1308.3563,16.333,-18.5394
86.716,1297.3009,16.4329,-18.6121
86.766,1298.0746,16.533,-18.7872
86.816,1306.9657,16.6329,-18.9043
86.866,1296.2073,16.7328,-19.0904
86.916,1305.1627,16.8334,-19.1998
86.966,1304.296,16.9328,-19.2734
87.016,1296.5649,17.033,-19.4152
87.066,1308.8498,17.1331,-19.4455
87.116,1299.4705,17.2328,-19.7198
87.166,1305.8288,17.3327,-19.7545
87.216,1307.031,17.4328,-19.9865
87.266,1296.8875,17.5327,-20.018
87.316,1308.7194,17.6328,-20.0537
87.366,1297.2395,17.7328,-20.2359
87.416,1300.2715,17.8327,-20.3031
87.466,1303.0661,17.9326,-20.4602
87.516,1287.2217,18.0324,-20.4268
87.566,1294.0775,18.1326,-20.5153
87.616,1290.1108,18.2327,-20.6896
87.666,1290.3757,18.3327,-20.7204
87.716,1294.7466,18.4326,-20.9643
87.766,1279.8878,18.5328,-20.9531
87.816,1293.6329,18.6329,-21.1545
87.866,1291.6043,18.7329,-21.1956
87.916,1281.9885,18.8329,-21.3452
87.966,1297.7481,18.9326,-21.4379
88.016,1283.8961,19.0327,-21.5303
88.066,1288.1064,19.1325,-21.5966
88.116,1294.3099,19.2329,-21.7205
88.166,1285.4033,19.3326,-21.8528
88.216,1296.6099,19.4327,-22.0823
88.266,1288.486,19.5324,-22.1402
88.316,1285.8797,19.633,-22.1674
88.366,1300.6811,19.7322,-22.4757
88.416,1287.3746,19.8325,-22.4115
88.466,1303.8425,19.9325,-22.5542
88.516,1294.5886,20.0326,-22.6981
88.566,1290.5885,20.1325,-22.8419
88.616,1301.6632,20.2325,-22.8724
88.666,1284.457,20.3326,-23.1085
88.716,1296.9269,20.4331,-23.1723
88.766,1297.1388,20.5326,-23.25
88.816,1288.9723,20.6322,-23.37
88.866,1301.3133,20.7325,-23.6097
88.916,1287.8568,20.8324,-23.5695
88.966,1292.4393,20.9323,-23.8644
89.016,1298.2765,21.0326,-23.8821
89.066,1280.8522,21.1325,-23.9751
89.116,1302.4658,21.2324,-24.1115
89.166,1288.9417,21.3326,-24.2246
89.216,1290.2567,21.4324,-24.3527
89.266,1298.6979,21.5317,-24.5315
89.316,1285.19,21.6324,-24.5053
89.366,1293.3561,21.7323,-24.6297
89.416,1287.8122,21.8323,-24.7938
89.466,1286.5053,21.9325,-24.8698
89.516,1301.3299,22.0323,-25.0248
89.566,1285.7239,22.1323,-25.0494
89.616,1297.1205,22.2329,-25.1739
89.666,1298.3073,22.3324,-25.4266
89.716,1286.3196,22.4322,-25.4892
89.766,1302.7064,22.5325,-25.5215
89.816,1291.7777,22.6323,-25.7474
89.866,1286.0388,22.7324,-25.6433
89.916,1282.6498,22.8324,-25.8313
89.966,1270.3887,22.9323,-25.8822
90.016,1280.6287,23.0322,-26.0289
90.066,1270.6388,23.1323,-26.1655
90.116,1276.1911,23.2323,-26.2861
90.166,1281.2648,23.3321,-26.4144
90.216,1269.2468,23.4318,-26.4722
90.266,1275.9422,23.5321,-26.6696
90.316,1266.0738,23.6318,-26.7408
90.366,1262.5076,23.7323,-26.7518
90.416,1270.1696,23.8321,-26.9098
90.466,1260.0101,23.932,-26.9744
90.516,1265.7224,24.0326,-27.1275
90.566,1265.5784,24.1322,-27.1955
90.616,1256.2894,24.2321,-27.2901
90.666,1275.1499,24.3321,-27.4284
90.716,1257.7087,24.4319,-27.6693
90.766,1264.426,24.5319,-27.6964
90.816,1263.2527,24.6321,-27.7628
90.866,1259.6563,24.732,-27.8977
90.916,1269.4433,24.8321,-28.0498
90.966,1258.1699,24.932,-28.2033
91.016,1260.8917,25.0319,-28.286
91.066,1268.0409,25.1316,-28.3883
91.116,1261.5036,25.2319,-28.4826
91.166,1265.4985,25.3319,-28.5685
91.216,1253.8985,25.4319,-28.6413
91.266,1256.7362,25.5318,-28.79
91.316,1270.8863,25.6319,-28.9301
91.366,1251.3897,25.7318,-29.0735
91.416,1262.1269,25.8324,-29.1995
91.466,1258.2909,25.932,-29.2966
91.516,1251.7371,26.0317,-29.3045
91.566,1268.615,26.1318,-29.4268
91.616,1257.0149,26.2319,-29.6313
91.666,1263.3897,26.3319,-29.8346
91.716,1263.6349,26.432,-29.8418
91.766,1254.4774,26.5317,-29.9141
91.816,1273.2173,26.6318,-30.0517
91.866,1257.459,26.7321,-30.2154
91.916,1257.6284,26.8318,-30.4755
91.966,1261.2529,26.9311,-30.4403
92.016,1249.3825,27.0318,-30.7155
92.066,1263.3175,27.1318,-30.761
92.116,1250.5951,27.2319,-30.8088
92.166,1251.4998,27.3318,-30.9523
92.216,1255.1814,27.4317,-31.0617
92.266,1246.7999,27.5317,-31.1211
92.316,1255.8796,27.6321,-31.2519
92.366,1247.2697,27.7319,-31.3577
92.416,1246.3354,27.8316,-31.5583
92.466,1251.2559,27.9318,-31.6989
92.516,1243.4707,28.0317,-31.7924
92.566,1254.8118,28.1319,-32.0404
92.616,1246.8213,28.2317,-32.0903
92.666,1248.3743,28.3318,-32.1462
92.716,1256.804,28.4317,-32.1683
92.766,1243.4589,28.5319,-32.3341
92.816,1247.1662,28.6319,-32.4749
92.866,1248.5169,28.7313,-32.6514
92.916,1237.8826,28.8316,-32.7992
92.966,1248.8128,28.9317,-32.9009
93.016,1236.8604,29.0317,-32.8642
93.066,1242.4667,29.1318,-33.1581
93.116,1245.8626,29.2317,-33.1421
93.166,1228.9028,29.3317,-33.4122
93.216,1237.8486,29.4322,-33.4815
93.266,1227.1305,29.5316,-33.5227
93.316,1227.8992,29.6316,-33.6142
93.366,1231.5233,29.7316,-33.8646
93.416,1220.9364,29.8316,-33.9805
93.466,1235.5876,29.9317,-34.0755
93.516,1230.1015,30.0316,-34.2323
93.566,1220.3894,30.1316,-34.3913
93.616,1235.1682,30.2316,-34.4898
93.666,1220.8741,30.3318,-34.4942
93.697,1233.7834,30.3937,-34.5514
93.698,1234.1225,30.3957,-34.5578
118.07,1386.9818,0.792,-2.5627
118.12,1389.2373,0.7931,-2.5439
118.17,1381.5821,0.8689,-2.6763
118.22,1399.7277,0.9723,-2.7576
118.27,1386.3882,1.0722,-2.9259
118.32,1384.5247,1.172,-3.0244
118.37,1391.5868,1.2719,-3.0952
118.42,1380.3819,1.372,-3.1849
118.47,1392.1288,1.4718,-3.3297
118.52,1382.6033,1.5721,-3.4501
118.57,1380.4272,1.6721,-3.4832
118.62,1387.3001,1.7714,-3.71
118.67,1378.333,1.8718,-3.7781
118.72,1386.694,1.9718,-3.8464
118.77,1378.1786,2.0722,-4.0557
118.82,1379.5662,2.1721,-4.105
118.87,1387.0282,2.2718,-4.2507
118.92,1375.7203,2.3723,-4.3461
118.97,1384.6238,2.4721,-4.4685
119.02,1380.2333,2.5718,-4.5366
119.07,1377.2312,2.672,-4.5698
119.12,1386.5668,2.7718,-4.7799
119.17,1372.5054,2.872,-4.7799
119.22,1379.2219,2.9722,-4.9351
119.27,1375.4488,3.072,-5.1206
119.32,1372.7463,3.172,-5.2068
119.37,1387.1787,3.2723,-5.3921
119.42,1370.1506,3.3717,-5.4379
119.47,1380.4718,3.4721,-5.4685
119.52,1375.9222,3.5715,-5.7084
119.57,1371.606,3.6718,-5.768
119.62,1384.5121,3.7718,-5.7856
119.67,1369.8498,3.8717,-5.9716
119.72,1373.6205,3.9721,-6.1478
119.77,1374.5159,4.0719,-6.1941
119.82,1368.2811,4.172,-6.3119
119.87,1376.2341,4.2723,-6.4535
119.92,1369.3979,4.3719,-6.5628
119.97,1370.2142,4.4721,-6.5762
120.02,1368.1749,4.5716,-6.6686
120.07,1365.9074,4.6718,-6.9163
120.12,1374.1819,4.7718,-6.955
120.17,1362.2466,4.8718,-7.0618
120.22,1364.9799,4.9717,-7.2379
120.27,1369.0947,5.0719,-7.3239
120.32,1354.4846,5.1718,-7.3928
120.37,1369.8504,5.2717,-7.5188
120.42,1360.0084,5.3716,-7.6665
120.47,1358.6442,5.4714,-7.6442
120.52,1367.4495,5.5717,-7.7758
120.57,1354.2399,5.6719,-7.8636
120.62,1364.6905,5.7716,-7.9726
120.67,1357.376,5.8715,-8.1335
120.72,1354.0292,5.9718,-8.2648
120.77,1363.0639,6.0721,-8.3813
120.82,1349.244,6.1718,-8.3867
120.87,1346.1087,6.2715,-8.5527
120.92,1350.8346,6.3715,-8.6302
120.97,1340.317,6.4715,-8.8281
121.02,1349.4467,6.5719,-8.8261
121.07,1333.7805,6.6715,-8.8449
121.12,1341.1919,6.7716,-9.0271
121.17,1344.1216,6.8714,-9.0941
121.22,1328.5822,6.9718,-9.2211
121.27,1345.6559,7.0716,-9.2961
121.32,1333.4117,7.1711,-9.2774
121.37,1329.686,7.2716,-9.5236
121.42,1341.6717,7.3715,-9.6461
121.47,1331.491,7.4716,-9.6989
121.52,1341.845,7.5715,-9.6608
121.57,1330.7294,7.6715,-9.7918
121.62,1328.5214,7.7716,-9.8997
121.67,1335.7315,7.8718,-9.996
121.72,1321.7298,7.9715,-10.0474
121.77,1331.6878,8.0716,-10.2689
121.82,1328.6893,8.1714,-10.2156
121.87,1319.4008,8.2714,-10.2544
121.92,1332.9377,8.3716,-10.5085
121.97,1321.8583,8.4714,-10.5364
122.02,1323.7969,8.5715,-10.6228
122.07,1328.6494,8.6715,-10.747
122.12,1318.9715,8.7714,-10.6686
122.17,1326.7835,8.8714,-10.8915
122.22,1320.0728,8.9708,-10.9674
122.27,1319.2344,9.0713,-10.9551
122.32,1321.6857,9.1714,-11.0384
122.37,1310.0728,9.2715,-11.2998
122.42,1324.5623,9.3714,-11.3142
122.47,1312.2454,9.4713,-11.339
122.52,1316.1408,9.5717,-11.4372
122.57,1315.605,9.6717,-11.6446
122.62,1308.1462,9.7712,-11.6803
122.67,1318.5579,9.8715,-11.7714
122.72,1310.2854,9.9713,-11.7886
122.77,1307.6886,10.0712,-11.8691
122.82,1317.09,10.1718,-12.0664
122.87,1309.9024,10.2711,-12.1594
122.92,1312.3938,10.3712,-12.152
122.97,1306.9513,10.4717,-12.2249
123.02,1303.889,10.5712,-12.3629
123.07,1312.6471,10.6712,-12.4501
123.12,1298.9146,10.7708,-12.549
123.17,1304.9923,10.8711,-12.643
123.22,1299.4994,10.9712,-12.6998
123.27,1295.9421,11.0712,-12.833
123.32,1309.8511,11.1712,-12.8092
123.37,1293.8809,11.271,-12.9375
123.42,1298.7084,11.3713,-13.1018
123.47,1305.1529,11.4714,-13.2588
123.52,1295.8419,11.5711,-13.4201
123.57,1308.0475,11.671,-13.3612
123.62,1293.0541,11.771,-13.404
123.67,1296.69,11.8709,-13.6803
123.72,1296.5951,11.9715,-13.7066
123.77,1292.2101,12.0709,-13.9605
123.82,1302.8488,12.1711,-14.0283
123.87,1291.5174,12.2711,-14.1082
123.92,1296.4214,12.371,-13.9955
123.97,1300.7723,12.4711,-14.0794
124.02,1289.7036,12.5705,-14.3205
124.07,1300.1256,12.671,-14.5209
124.12,1293.8616,12.771,-14.5964
124.17,1295.4215,12.8713,-14.7093
124.22,1304.8735,12.9711,-14.7489
124.27,1292.825,13.071,-14.8419
124.32,1303.8808,13.1711,-15.0696
124.37,1298.8056,13.2714,-15.065
124.42,1296.3779,13.3711,-15.1313
124.47,1312.0974,13.4711,-15.3009
124.52,1297.3799,13.5709,-15.3978
124.57,1304.476,13.6709,-15.5109
124.62,1303.992,13.7711,-15.7357
124.67,1295.5203,13.8708,-15.7276
124.72,1310.7537,13.9709,-15.978
124.77,1298.8752,14.0709,-16.0711
124.82,1301.6406,14.1709,-16.1315
124.87,1303.2835,14.2708,-16.2385
124.92,1296.9469,14.3702,-16.3471
124.97,1311.2054,14.4708,-16.4328
125.02,1298.77,14.5707,-16.562
125.07,1301.1417,14.6708,-16.5652
125.12,1307.5353,14.7708,-16.7643
125.17,1298.3801,14.8708,-16.8938
125.22,1308.9292,14.9708,-17.0347
125.27,1301.029,15.0711,-17.1837
125.32,1299.76,15.1708,-17.2236
125.37,1310.0333,15.2706,-17.3064
125.42,1296.1564,15.3708,-17.4449
125.47,1309.448,15.4708,-17.5236
125.52,1303.7843,15.5708,-17.6588
125.57,1298.9826,15.6708,-17.7736
125.62,1314.6847,15.7708,-17.9227
125.67,1300.871,15.8708,-18.01
125.72,1307.497,15.9708,-18.1392
125.77,1303.2728,16.0709,-18.181
125.82,1301.2087,16.1702,-18.3965
125.87,1312.4126,16.2708,-18.4567
125.92,1298.2887,16.3709,-18.6289
125.97,1309.0783,16.4708,-18.8042
126.02,1306.8004,16.5707,-18.8538
126.07,1298.7517,16.6707,-18.8989
126.12,1311.7487,16.7709,-19.0363
126.17,1297.3768,16.8712,-19.0618
126.22,1300.7572,16.9709,-19.2408
126.27,1301.0584,17.0705,-19.3648
126.32,1298.5764,17.1709,-19.4506
126.37,1306.7442,17.2709,-19.4918
126.42,1295.1853,17.371,-19.6758
126.47,1292.4632,17.4706,-19.797
126.52,1300.2666,17.5709,-19.9329
126.57,1289.8332,17.6708,-20.0226
126.62,1300.6667,17.7708,-20.0005
126.67,1291.0119,17.8709,-20.2544
126.72,1286.6414,17.9703,-20.3021
126.77,1296.0833,18.0707,-20.4456
126.82,1285.9598,18.1706,-20.5574
126.87,1293.39,18.2706,-20.6148
126.92,1289.4359,18.3709,-20.7743
126.97,1285.581,18.4707,-20.8437
127.02,1293.7785,18.5707,-20.8905
127.07,1279.9315,18.6711,-21.0784
127.12,1286.9481,18.7707,-21.2082
127.17,1290.5943,18.8707,-21.3323
127.22,1280.7777,18.9707,-21.4539
127.27,1285.5127,19.0707,-21.6261
127.32,1278.3729,19.1707,-21.6749
127.37,1277.2347,19.2706,-21.705
127.42,1286.3307,19.3706,-21.7954
127.47,1278.2028,19.4706,-21.8976
127.52,1287.2442,19.5708,-22.0388
127.57,1280.8335,19.6705,-22.2456
127.62,1282.4805,19.7705,-22.2874
127.67,1283.989,19.8705,-22.4811
127.72,1275.1405,19.9704,-22.5273
127.77,1285.978,20.0708,-22.7301
127.82,1281.0689,20.1704,-22.7392
127.87,1278.5668,20.2706,-22.885
127.92,1286.737,20.3704,-23.1169
127.97,1278.2394,20.4708,-23.0934
128.02,1287.9032,20.5706,-23.1668
128.07,1283.6415,20.6705,-23.347
128.12,1276.7471,20.7706,-23.4215
128.17,1292.3656,20.8705,-23.6295
128.22,1278.1432,20.9706,-23.6585
128.27,1291.5268,21.0705,-23.8834
128.32,1279.2054,21.1706,-23.9583
128.37,1270.8641,21.2703,-23.9893
128.42,1289.004,21.3707,-24.178
128.47,1273.6863,21.4706,-24.2426
128.52,1282.2981,21.57,-24.3753
128.57,1276.3824,21.6704,-24.3762
128.62,1268.659,21.7703,-24.5879
128.67,1291.4311,21.8706,-24.6638
128.72,1276.0423,21.9704,-24.8836
128.77,1276.873,22.0704,-24.8448
128.82,1283.7526,22.1707,-25.0946
128.87,1273.7218,22.2706,-25.1291
128.92,1287.9838,22.3705,-25.2601
128.97,1278.8213,22.4705,-25.3324
129.02,1277.7647,22.5704,-25.491
129.07,1282.1386,22.6703,-25.6572
129.12,1274.5017,22.7706,-25.7444
129.17,1289.1455,22.8704,-25.8066
129.22,1279.3046,22.9704,-25.9771
129.27,1270.128,23.0702,-25.9571
129.32,1281.9436,23.1704,-26.057
129.37,1270.5665,23.2705,-26.2416
129.42,1279.3735,23.3697,-26.3943
129.47,1275.0196,23.4702,-26.5477
129.52,1273.3235,23.5702,-26.5264
129.57,1283.2336,23.6704,-26.6752
129.62,1269.3337,23.7704,-26.8248
129.67,1271.2343,23.8703,-26.9701
129.72,1272.5835,23.9704,-27.1366
129.77,1256.8138,24.0707,-27.1625
129.82,1275.8509,24.1702,-27.2797
129.87,1262.2076,24.2699,-27.4097
129.92,1265.1525,24.3703,-27.5504
129.97,1266.6353,24.4701,-27.6097
130.02,1260.0865,24.5705,-27.6678
130.07,1267.5192,24.6701,-27.7953
130.12,1258.0541,24.7702,-27.9402
130.17,1262.2825,24.87,-27.9925
130.22,1265.1414,24.9702,-28.1637
130.27,1253.973,25.0701,-28.2394
130.32,1266.5354,25.1696,-28.3628
130.37,1255.3462,25.2699,-28.4002
130.42,1255.2416,25.3701,-28.5953
130.47,1260.641,25.4701,-28.8028
130.52,1251.6407,25.57,-28.799
130.57,1261.7508,25.6701,-28.9863
130.62,1257.3879,25.7701,-29.1027
130.67,1253.9709,25.8706,-29.2533
130.72,1263.3576,25.97,-29.3171
130.77,1251.5254,26.0703,-29.4554
130.82,1260.824,26.17,-29.5521
130.87,1253.8157,26.2699,-29.7249
130.92,1250.8935,26.3703,-29.8826
130.97,1261.3696,26.4702,-29.8939
131.02,1249.2236,26.5701,-29.9175
131.07,1257.6307,26.67,-30.0667
131.12,1252.6408,26.7701,-30.1402
131.17,1245.0011,26.8701,-30.3823
131.22,1258.6128,26.9698,-30.517
131.27,1243.9886,27.0699,-30.6103
131.32,1246.273,27.1698,-30.7085
131.37,1247.4945,27.2701,-30.9276
131.42,1240.4505,27.3699,-30.9638
131.47,1255.0591,27.4699,-31.0575
131.52,1240.2498,27.57,-31.2568
131.57,1241.0817,27.6702,-31.2943
131.62,1246.2857,27.7699,-31.4197
131.67,1234.2889,27.87,-31.5066
131.72,1248.2429,27.9699,-31.576
131.77,1236.7969,28.0698,-31.7193
131.82,1233.9101,28.17,-31.8461
131.87,1238.4379,28.2698,-32.0154
131.92,1226.527,28.3698,-32.1932
131.97,1239.4055,28.4698,-32.2765
132.02,1230.8322,28.57,-32.3032
132.07,1225.5808,28.6699,-32.4479
132.12,1235.702,28.7694,-32.6796
132.17,1226.2415,28.8699,-32.6189
132.22,1231.8702,28.9699,-32.8142
132.27,1231.5454,29.0698,-32.9386
132.32,1228.2423,29.1699,-33.1032
132.37,1239.8609,29.2698,-33.1903
132.42,1228.4095,29.3699,-33.3506
132.47,1231.1904,29.4702,-33.445
132.52,1230.2533,29.5697,-33.6806
132.57,1219.4529,29.6696,-33.7428
132.62,1235.2989,29.7699,-33.8959
132.67,1218.6044,29.8697,-33.9299
132.72,1227.5733,29.9699,-34.1518
132.77,1231.9318,30.0698,-34.147
132.82,1220.4899,30.1698,-34.1802
132.87,1231.3205,30.2697,-34.4493
132.92,1220.3395,30.3698,-34.4462
132.97,1221.6884,30.47,-34.6577
133.02,1222.9263,30.5691,-34.7987
133.05,1224.6078,30.6296,-34.8291
133.051,1224.1027,30.6316,-34.8304
157.445,1390.9205,1.0197,-2.6902
157.495,1380.8727,1.0206,-2.7124
157.545,1396.577,1.096,-2.7144
157.595,1385.4446,1.1996,-2.765
157.645,1386.3881,1.2992,-2.9343
157.695,1388.0063,1.3992,-3.0558
157.745,1376.6184,1.4991,-3.061
157.795,1389.9299,1.5995,-3.2294
157.845,1385.8403,1.6994,-3.4045
157.895,1380.35,1.7986,-3.4017
157.945,1388.9078,1.8992,-3.6606
157.995,1378.2426,1.9993,-3.6663
158.045,1390.7845,2.0993,-3.7701
158.095,1383.8872,2.1992,-3.9657
158.145,1377.3365,2.2991,-4.0588
158.195,1389.7334,2.3994,-4.0826
158.245,1378.2247,2.4994,-4.2607
158.295,1387.0718,2.5991,-4.3122
158.345,1378.9307,2.6996,-4.523
158.395,1373.9717,2.7988,-4.6171
158.445,1385.9148,2.8992,-4.7087
158.495,1376.1703,2.9993,-4.8882
158.545,1382.388,3.0991,-4.9158
158.595,1375.127,3.1993,-4.9661
158.645,1374.331,3.2991,-4.9755
158.695,1384.7034,3.3992,-5.2954
158.745,1371.4918,3.4992,-5.3613
158.795,1377.2064,3.5986,-5.5393
158.845,1378.5058,3.6992,-5.6216
158.895,1368.6533,3.799,-5.6456
158.945,1381.1381,3.8991,-5.7633
158.995,1368.1883,3.9991,-5.9914
159.045,1377.1505,4.0991,-6.1019
159.095,1374.1385,4.1992,-6.1359
159.145,1370.8266,4.2992,-6.2134
159.195,1379.4729,4.3992,-6.3423
159.245,1368.3221,4.4992,-6.4625
159.295,1374.0298,4.599,-6.6223
159.345,1367.1869,4.6992,-6.6801
159.395,1364.1642,4.7989,-6.7908
159.445,1378.5249,4.8988,-6.9033
159.495,1363.2392,4.9991,-6.9765
159.545,1369.3362,5.0989,-7.0844
159.595,1367.0692,5.199,-7.245
159.645,1360.6207,5.299,-7.408
159.695,1370.1633,5.3989,-7.5606
159.745,1361.5918,5.4987,-7.5842
159.795,1362.6864,5.5988,-7.604
159.845,1362.9099,5.699,-7.7776
159.895,1355.3535,5.7987,-7.867
159.945,1366.7396,5.8988,-8.1053
159.995,1358.3658,5.999,-8.1538
160.045,1358.8603,6.0992,-8.2119
160.095,1363.5378,6.1988,-8.3191
160.145,1351.3428,6.2989,-8.3629
160.195,1362.0722,6.3988,-8.5178
160.245,1355.0801,6.4987,-8.6652
160.295,1344.0602,6.599,-8.7596
160.345,1353.1654,6.6988,-8.7316
160.395,1335.8656,6.7989,-8.9054
160.445,1351.3292,6.8988,-9.1397
160.495,1337.949,6.999,-9.0844
160.545,1336.7103,7.0989,-9.2091
160.595,1340.9927,7.1987,-9.3351
160.645,1330.1656,7.2989,-9.3264
160.695,1341.8648,7.3987,-9.5383
160.745,1338.06,7.4989,-9.526
160.795,1328.3321,7.5989,-9.546
160.845,1340.6264,7.6989,-9.749
160.895,1327.9942,7.7995,-9.8683
160.945,1332.8545,7.899,-9.9571
160.995,1330.9827,7.9989,-10.0384
161.045,1328.8711,8.0989,-10.1127
161.095,1334.2148,8.1988,-10.2367
161.145,1323.4409,8.2987,-10.2756
161.195,1332.6313,8.3987,-10.4102
161.245,1326.152,8.4988,-10.6313
161.295,1322.9373,8.5987,-10.5965
161.345,1332.4509,8.6986,-10.5918
161.395,1318.6015,8.7988,-10.7922
161.445,1327.3032,8.8987,-10.8336
161.495,1322.3336,8.9984,-10.915
161.545,1322.4667,9.0987,-11.1001
161.595,1329.4603,9.1987,-10.9772
161.645,1314.9154,9.2986,-11.1472
161.695,1319.4168,9.3986,-11.247
161.745,1324.877,9.4987,-11.3724
161.795,1310.7224,9.5992,-11.3766
161.845,1325.9506,9.6987,-11.5582
161.895,1312.3387,9.7987,-11.6298
161.945,1316.5077,9.8987,-11.6726
161.995,1315.9117,9.9985,-11.7934
162.045,1307.1705,10.0987,-11.9755
162.095,1321.6572,10.1988,-11.9738
162.145,1309.81,10.2985,-12.0171
162.195,1312.8927,10.3988,-12.0762
162.245,1315.446,10.499,-12.2993
162.295,1303.8871,10.5986,-12.286
162.345,1319.9817,10.6986,-12.3991
162.395,1307.6092,10.7982,-12.466
162.445,1307.6805,10.8984,-12.4802
162.495,1314.8521,10.9987,-12.7289
162.545,1304.363,11.0984,-12.7628
162.595,1316.7242,11.1984,-12.9009
162.645,1305.4821,11.2986,-12.8236
162.695,1305.8815,11.3986,-12.9923
162.745,1314.036,11.4988,-12.9619
162.795,1300.5737,11.5984,-13.1394
162.845,1313.5358,11.6989,-13.2346
162.895,1309.1985,11.7984,-13.4207
162.945,1300.8136,11.8985,-13.5394
162.995,1312.4286,11.9986,-13.6395
163.045,1299.4924,12.0983,-13.7856
163.095,1312.9628,12.1983,-13.935
163.145,1303.6402,12.2987,-13.9989
163.195,1299.7445,12.3983,-14.083
163.245,1312.1192,12.4984,-14.214
163.295,1298.5532,12.5982,-14.3203
163.345,1306.6479,12.6983,-14.3045
163.395,1299.4148,12.7981,-14.5122
163.445,1298.7102,12.8985,-14.6036
163.495,1311.0214,12.9983,-14.8013
163.545,1294.9109,13.0985,-14.8416
163.595,1300.1162,13.1985,-14.8509
163.645,1300.5854,13.2986,-14.9612
163.695,1296.231,13.3983,-15.108
163.745,1312.5919,13.4985,-15.325
163.795,1298.1135,13.5984,-15.4481
163.845,1304.2017,13.6982,-15.4935
163.895,1305.2697,13.7986,-15.5698
163.945,1298.0053,13.8984,-15.7118
163.995,1314.9204,13.9984,-15.8472
