Time,Force,Rotation,Torque
(s),(mN),(deg),(N-mm)
83.637,371.6885,10.3417,-13.2839
83.687,371.3438,10.4417,-13.2567
83.737,371.4046,10.5419,-13.3294
83.787,371.3676,10.6415,-13.4084
83.837,378.083,10.741,-13.4173
83.887,376.4373,10.8417,-13.4249
83.937,370.9932,10.9416,-13.4744
83.987,370.7536,11.0413,-13.5509
84.037,373.1428,11.1416,-13.5306
84.087,373.4064,11.2413,-13.655
84.137,375.886,11.3414,-13.585
84.187,377.7422,11.4419,-13.6783
84.237,383.1576,11.5416,-13.7598
84.287,377.4841,11.6412,-13.8619
84.337,373.7957,11.7414,-13.839
84.387,375.8439,11.8415,-13.8765
84.437,382.9217,11.9417,-13.9268
84.487,382.6774,12.0414,-13.9585
84.537,385.7824,12.1414,-13.9417
84.587,378.7203,12.2412,-13.9354
84.637,379.1591,12.3414,-13.956
84.687,377.6519,12.4415,-14.1071
84.737,377.9855,12.5411,-14.0353
84.787,383.8922,12.6414,-14.0417
84.837,379.5487,12.7413,-14.1346
84.887,378.477,12.8417,-14.2357
84.937,377.1504,12.9414,-14.1818
84.987,373.8042,13.0413,-14.4046
85.037,378.207,13.1414,-14.3623
85.087,378.3626,13.2418,-14.448
85.137,378.1359,13.3414,-14.3486
85.187,379.5153,13.4412,-14.4388
85.237,378.6194,13.5415,-14.4939
85.287,378.0164,13.6413,-14.5327
85.337,377.3539,13.7416,-14.6603
85.387,379.002,13.8414,-14.6072
85.437,383.8554,13.9415,-14.6031
85.487,383.65,14.0414,-14.5596
85.537,385.62,14.1414,-14.6994
85.587,378.2455,14.2412,-14.8295
85.637,383.2297,14.3406,-14.8657
85.687,384.3001,14.4412,-14.8898
85.737,385.1714,14.5412,-14.8197
85.787,387.686,14.6413,-14.9148
85.837,384.0935,14.7413,-14.8935
85.887,382.3169,14.8412,-14.9191
85.937,375.6697,14.9413,-14.9139
85.987,382.3219,15.0418,-15.0613
86.037,384.6501,15.1413,-15.0184
86.087,386.055,15.2413,-15.1326
86.137,377.612,15.3414,-15.2328
86.187,376.545,15.4413,-15.1296
86.237,378.7034,15.5415,-15.0482
86.287,376.3196,15.6414,-15.2271
86.337,380.6172,15.7413,-15.2118
86.387,379.999,15.8413,-15.2005
86.437,378.4896,15.9414,-15.2922
86.487,378.4722,16.0413,-15.2495
86.537,381.2347,16.1411,-15.2883
86.587,379.0183,16.2411,-15.4112
86.637,384.9012,16.3413,-15.3696
86.687,384.8775,16.4412,-15.4587
86.737,379.8884,16.5415,-15.4529
86.787,383.4926,16.6414,-15.4478
86.837,380.8916,16.7413,-15.5884
86.887,383.9171,16.8418,-15.5109
86.937,389.1416,16.9413,-15.5286
86.987,389.6779,17.0414,-15.6298
87.037,385.6528,17.1411,-15.6489
87.087,386.4233,17.241,-15.7156
87.137,388.8045,17.3412,-15.8027
87.187,386.7045,17.4414,-15.7383
87.237,392.2901,17.5411,-15.8143
87.287,398.5904,17.6412,-15.9643
87.337,397.1394,17.7411,-15.939
87.387,394.7353,17.8412,-15.82
87.437,396.1306,17.9408,-16.0382
87.487,393.6696,18.0407,-16.0575
87.537,397.3895,18.1411,-16.088
87.587,402.5369,18.241,-16.0997
87.637,401.7148,18.3411,-16.2068
87.687,404.8226,18.4411,-16.197
87.737,404.2997,18.541,-16.2911
87.787,403.5808,18.6415,-16.2412
87.837,402.7084,18.7411,-16.363
87.887,402.2073,18.8412,-16.3811
87.937,406.4236,18.9411,-16.4356
87.987,406.912,19.041,-16.3828
88.037,406.3241,19.1411,-16.5007
88.087,402.3196,19.2409,-16.58
88.137,405.2057,19.3409,-16.5721
88.187,407.8164,19.441,-16.5496
88.237,408.8356,19.5411,-16.6237
88.287,407.4119,19.641,-16.6229
88.337,404.5966,19.7408,-16.7389
88.387,405.4203,19.8408,-16.656
88.437,397.5212,19.9407,-16.7283
88.487,405.7849,20.0411,-16.8077
88.537,405.4061,20.1409,-16.9813
88.587,405.775,20.2408,-16.9576
88.637,407.2606,20.3408,-17.0331
88.687,408.8418,20.4412,-16.9761
88.737,406.0326,20.5409,-17.0771
88.787,407.0157,20.6408,-17.0726
88.837,413.196,20.7408,-17.056
88.887,412.699,20.8408,-17.1571
88.937,412.6068,20.941,-17.2219
88.987,415.7977,21.0408,-17.1679
89.037,413.3675,21.1407,-17.1519
89.087,414.1106,21.2407,-17.2153
89.137,417.1596,21.3407,-17.3191
89.187,417.5638,21.4407,-17.2192
89.237,422.2366,21.5401,-17.3445
89.287,422.708,21.6406,-17.2836
89.337,421.06,21.7406,-17.4012
89.387,421.4716,21.8405,-17.4404
89.437,418.7068,21.9407,-17.477
89.487,423.0208,22.0407,-17.4009
89.537,421.8837,22.1407,-17.5931
89.587,421.9418,22.2412,-17.5817
89.637,424.954,22.3406,-17.5262
89.687,422.2861,22.4404,-17.58
89.737,421.1974,22.5407,-17.6043
89.787,423.7735,22.6406,-17.6856
89.837,431.3555,22.7407,-17.6843
89.887,429.3999,22.8407,-17.7242
89.937,432.1385,22.9406,-17.7739
89.987,435.6327,23.0406,-17.7774
90.037,431.586,23.1407,-17.9148
90.087,434.1374,23.2407,-17.9212
90.137,439.44,23.3404,-17.8293
90.187,437.3612,23.4404,-17.8978
90.237,438.7839,23.5406,-17.8578
90.287,436.3914,23.6403,-17.6968
90.337,436.7396,23.7407,-17.9185
90.387,438.2736,23.8406,-18.0286
90.437,442.1666,23.9405,-18.0641
90.487,440.8226,24.041,-18.0095
90.537,440.4691,24.1405,-18.0725
90.587,440.772,24.2402,-18.0201
90.637,442.5464,24.3405,-18.1581
90.687,442.6132,24.4403,-18.189
90.737,446.0102,24.5403,-18.2296
90.787,443.6205,24.6406,-18.2961
90.837,447.6632,24.7403,-18.3332
90.887,442.3474,24.8403,-18.366
90.937,440.5197,24.9405,-18.3728
90.987,441.6403,25.0404,-18.4427
91.037,442.4993,25.1401,-18.6145
91.087,444.293,25.24,-18.7028
91.137,447.1747,25.3404,-18.6661
91.187,440.8671,25.4402,-18.638
91.237,440.1996,25.5401,-18.7101
91.287,438.7255,25.6403,-18.7626
91.337,442.7697,25.7404,-18.7293
91.387,445.6805,25.8406,-18.7978
91.437,446.3908,25.9404,-18.9611
91.487,444.4824,26.0399,-18.8437
91.537,442.6157,26.1403,-19.0067
91.587,439.7205,26.24,-18.9461
91.637,442.8435,26.3403,-19.0549
91.687,446.965,26.4403,-19.0167
91.737,452.6568,26.54,-19.0853
91.787,450.0859,26.6401,-19.0617
91.837,445.7754,26.7401,-19.2422
91.887,443.9331,26.8402,-19.2262
91.937,443.7201,26.9397,-19.3724
91.987,446.774,27.0401,-19.2135
92.037,450.7103,27.14,-19.3951
92.087,449.8864,27.2398,-19.4613
92.137,446.2585,27.3402,-19.4906
92.187,448.8728,27.44,-19.5688
92.237,445.0476,27.5402,-19.6911
92.287,447.3644,27.6404,-19.7104
92.337,448.6467,27.7401,-19.757
92.387,450.2454,27.8399,-19.7649
92.437,451.5597,27.94,-19.8339
92.487,444.9388,28.04,-19.9384
92.537,446.2979,28.1402,-19.9598
92.587,445.8464,28.24,-19.8945
92.637,452.7646,28.34,-20.054
92.687,450.2366,28.44,-19.9963
92.737,447.9924,28.5401,-20.0084
92.787,445.2223,28.64,-20.0388
92.837,452.552,28.7395,-20.2006
92.887,447.0419,28.84,-20.2704
92.937,447.9313,28.9399,-20.2993
92.987,451.5413,29.04,-20.3988
93.037,445.5925,29.1401,-20.3481
93.087,447.5949,29.2399,-20.352
93.137,445.0431,29.3401,-20.4387
93.187,442.4671,29.4405,-20.4687
93.237,443.6134,29.5402,-20.5766
93.287,449.8113,29.64,-20.545
93.337,448.8642,29.7401,-20.599
93.387,450.6107,29.8401,-20.7065
93.437,445.6168,29.9402,-20.5839
93.487,444.7195,30.0401,-20.8501
93.537,446.004,30.1401,-20.8322
93.587,450.5689,30.2401,-20.845
93.637,452.8689,30.3402,-20.9991
93.678,452.8046,30.4221,-21.0007
93.679,453.2207,30.4241,-20.9999
118.032,320.3838,0.6364,-8.6877
118.082,319.9678,0.6364,-8.5769
118.132,319.9355,0.697,-8.8626
118.182,316.9762,0.8011,-8.9722
118.232,319.381,0.9012,-9.0566
118.282,317.1279,1.001,-8.9936
118.332,312.8363,1.1009,-9.1002
118.382,317.8193,1.2012,-9.2236
118.432,324.7621,1.3011,-9.22
118.482,327.1473,1.4011,-9.349
118.532,327.279,1.5011,-9.357
118.582,318.7031,1.6011,-9.5055
118.632,321.7015,1.701,-9.4715
118.682,320.6517,1.8003,-9.4976
118.732,324.1866,1.901,-9.6092
118.782,326.5075,2.0009,-9.6035
118.832,327.0159,2.1009,-9.6678
118.882,327.2874,2.2008,-9.7594
118.932,327.3192,2.301,-9.7381
118.982,326.4282,2.4011,-9.7572
119.032,327.891,2.5011,-9.808
119.082,327.8893,2.601,-9.8708
119.132,332.9687,2.7006,-9.9077
119.182,331.5752,2.8009,-9.9793
119.232,330.5126,2.9007,-10.0621
119.282,325.1932,3.0013,-10.0094
119.332,326.654,3.1006,-9.9939
119.382,327.3306,3.2008,-10.1178
119.432,331.3829,3.3008,-10.1422
119.482,333.3122,3.4009,-10.2756
119.532,329.3596,3.501,-10.2626
119.582,326.7028,3.6004,-10.2568
119.632,329.0423,3.7007,-10.2449
119.682,329.269,3.8006,-10.2818
119.732,331.4902,3.9007,-10.4731
119.782,328.9237,4.0004,-10.4139
119.832,325.2099,4.1009,-10.6694
119.882,323.9588,4.2004,-10.6522
119.932,327.5535,4.3011,-10.7227
119.982,325.592,4.4005,-10.757
120.032,325.3047,4.5008,-10.9264
120.082,322.6753,4.6004,-11.0082
120.132,328.2135,4.7004,-10.9971
120.182,325.8732,4.8003,-10.9786
120.232,322.1414,4.9003,-11.0507
120.282,326.5004,5.0005,-11.0861
120.332,326.09,5.1004,-11.208
120.382,332.8294,5.2003,-11.1684
120.432,332.9522,5.3005,-11.3287
120.482,332.6072,5.4001,-11.3263
120.532,329.756,5.5004,-11.3316
120.582,330.128,5.6001,-11.5299
120.632,331.4201,5.7003,-11.479
120.682,332.6895,5.8003,-11.4798
120.732,338.0702,5.9005,-11.5766
120.782,337.5446,6.0004,-11.733
120.832,339.492,6.1004,-11.6958
120.882,337.4585,6.2003,-11.7307
120.932,337.0403,6.3003,-11.8691
120.982,342.9345,6.4004,-11.8664
121.032,345.3604,6.5003,-11.9235
121.082,348.7638,6.6002,-11.8695
121.132,343.7687,6.7002,-12.0508
121.182,342.1727,6.8002,-11.9668
121.232,343.3999,6.9002,-12.0948
121.282,343.9133,7.0002,-12.1451
121.332,347.2568,7.1002,-12.1261
121.382,345.6648,7.1998,-12.1359
121.432,344.907,7.3001,-12.1341
121.482,346.5349,7.3998,-12.1678
121.532,348.4138,7.5005,-12.2677
121.582,347.6861,7.6002,-12.1474
121.632,347.1672,7.7001,-12.2264
121.682,350.6849,7.8006,-12.2738
121.732,352.7603,7.9001,-12.3441
121.782,353.7312,8.0002,-12.3899
121.832,348.7637,8.1003,-12.3879
121.882,349.1299,8.2,-12.4294
121.932,354.0663,8.3002,-12.495
121.982,354.8395,8.4001,-12.5135
122.032,357.8125,8.5001,-12.5379
122.082,357.2494,8.6001,-12.4033
122.132,354.0125,8.6999,-12.6644
122.182,358.72,8.8002,-12.6381
122.232,356.9271,8.9001,-12.7067
122.282,356.3249,8.9995,-12.826
122.332,360.7228,9.0999,-12.7557
122.382,357.5736,9.1999,-12.7378
122.432,358.4878,9.3002,-12.8413
122.482,358.5317,9.4002,-12.8957
122.532,354.3076,9.5001,-12.8442
122.582,359.8398,9.6003,-12.8912
122.632,364.401,9.7001,-12.8971
122.682,365.0092,9.8,-12.9721
122.732,362.9049,9.8999,-13.0522
122.782,364.2861,9.9999,-12.9834
122.832,364.1998,10.0999,-13.0836
122.882,360.4916,10.2003,-13.1695
122.932,364.1803,10.2998,-13.0848
122.982,365.6894,10.4,-13.215
123.032,363.2893,10.4999,-13.3107
123.082,357.8877,10.5998,-13.2838
123.132,360.4918,10.6999,-13.2819
123.182,360.8507,10.7996,-13.3425
123.232,363.6523,10.8997,-13.4144
123.282,365.0165,11.0001,-13.6176
123.332,366.2126,11.0998,-13.6252
123.382,363.9054,11.1998,-13.5854
123.432,362.0333,11.3001,-13.6965
123.482,362.7372,11.3996,-13.7501
123.532,364.6317,11.5002,-13.8195
123.582,367.9077,11.6001,-13.9255
123.632,365.1131,11.6999,-13.8051
123.682,366.5608,11.7997,-13.7892
123.732,364.7836,11.8999,-13.9245
123.782,366.5226,11.9998,-13.9237
123.832,368.8815,12.0998,-14.0353
123.882,372.5621,12.2,-14.0067
123.932,372.8483,12.3,-14.0099
123.982,370.8443,12.3998,-14.2017
124.032,370.9143,12.5,-14.1639
124.082,369.1659,12.5997,-14.2386
124.132,363.6644,12.6996,-14.2493
124.182,370.0441,12.7995,-14.414
124.232,373.4366,12.8998,-14.3592
124.282,373.6679,12.9997,-14.3306
124.332,368.7738,13.0997,-14.4597
124.382,373.0653,13.2,-14.459
124.432,371.41,13.2999,-14.465
124.482,372.9825,13.3996,-14.5168
124.532,375.9449,13.4999,-14.6132
124.582,377.2762,13.5996,-14.6501
124.632,376.9762,13.6994,-14.6922
124.682,374.5819,13.7998,-14.5826
124.732,377.0713,13.8996,-14.8152
124.782,380.6478,13.9997,-14.6971
124.832,382.3155,14.0994,-14.6696
124.882,377.9167,14.1997,-14.8539
124.932,382.1768,14.2994,-14.7486
124.982,385.2766,14.3992,-14.8858
125.032,378.7574,14.4995,-14.893
125.082,379.102,14.5991,-14.8217
125.132,378.3375,14.6996,-15.0052
125.182,381.6698,14.7995,-15.0174
125.232,378.6807,14.8995,-15.0099
125.282,383.2195,15,-15.1977
125.332,378.8435,15.0996,-15.054
125.382,380.7891,15.1995,-15.1055
125.432,375.9252,15.2996,-15.1016
125.482,371.8119,15.3995,-15.1477
125.532,376.9848,15.4993,-15.1847
125.582,374.6012,15.5996,-15.0859
125.632,370.1172,15.6995,-15.1726
125.682,370.3207,15.7995,-15.2568
125.732,371.2198,15.8995,-15.2385
125.782,373.8251,15.9995,-15.3273
125.832,377.2719,16.0996,-15.1708
125.882,376.0243,16.1987,-15.2608
125.932,369.8639,16.2996,-15.3926
125.982,370.2246,16.3994,-15.4544
126.032,373.9284,16.4994,-15.5043
126.082,371.8666,16.5993,-15.3015
126.132,376.0807,16.6993,-15.3864
126.182,374.0169,16.7996,-15.5459
126.232,375.8287,16.8997,-15.5098
126.282,369.2957,16.9993,-15.6679
126.332,372.0629,17.0994,-15.5804
126.382,376.3697,17.1993,-15.6684
126.432,379.5034,17.2994,-15.7628
126.482,383.1005,17.3996,-15.844
126.532,386.3527,17.4993,-15.8616
126.582,385.8655,17.5993,-15.7525
126.632,384.1361,17.6993,-15.8377
126.682,377.4207,17.7994,-15.8893
126.732,383.1671,17.8991,-15.8997
126.782,383.6335,17.999,-15.8965
126.832,385.1649,18.0991,-15.9353
126.882,386.1945,18.1993,-16.0169
126.932,386.0875,18.2992,-16.2246
126.982,383.2706,18.3994,-16.2079
127.032,387.6083,18.4995,-16.1032
127.082,391.8204,18.5992,-16.22
127.132,388.7221,18.6998,-16.2643
127.182,392.0027,18.7992,-16.3179
127.232,390.3006,18.8994,-16.3803
127.282,390.3977,18.9991,-16.3902
127.332,390.0074,19.0992,-16.5805
127.382,394.1833,19.1996,-16.502
127.432,397.0212,19.2992,-16.5821
127.482,397.4638,19.3991,-16.6809
127.532,393.2346,19.4996,-16.7037
127.582,396.2417,19.5992,-16.7017
127.632,395.444,19.699,-16.5709
127.682,402.9314,19.7991,-16.7865
127.732,401.0202,19.8989,-16.9023
127.782,403.4542,19.999,-16.8536
127.832,404.8971,20.0993,-16.8446
127.882,398.5274,20.1991,-16.9185
127.932,398.7822,20.2991,-16.9383
127.982,399.5833,20.3994,-16.9763
128.032,402.6456,20.4994,-16.9307
128.082,404.2902,20.5989,-17.2006
128.132,405.7762,20.6991,-17.1994
128.182,404.1758,20.7989,-17.2694
128.232,403.4227,20.8989,-17.1915
128.282,403.5017,20.9991,-17.2812
128.332,405.3805,21.099,-17.31
128.382,407.7839,21.199,-17.2921
128.432,409.6215,21.299,-17.3899
128.482,409.2379,21.3991,-17.3827
128.532,406.574,21.499,-17.3557
128.582,402.6517,21.5987,-17.4458
128.632,410.7984,21.699,-17.3765
128.682,411.1025,21.7986,-17.5334
128.732,419.6563,21.8992,-17.3983
128.782,410.6322,21.999,-17.5804
128.832,412.4176,22.0991,-17.4878
128.882,412.9954,22.1995,-17.5368
128.932,408.7313,22.2992,-17.6504
128.982,410.468,22.399,-17.6712
129.032,415.1754,22.4991,-17.6326
129.082,418.5036,22.5989,-17.6913
129.132,413.6892,22.6987,-17.7973
129.182,412.7293,22.799,-17.7464
129.232,410.5206,22.8989,-17.8507
129.282,415.9045,22.9989,-17.931
129.332,416.2444,23.099,-17.9462
129.382,417.6002,23.199,-17.973
129.432,420.5406,23.299,-18.0358
129.482,419.7543,23.3984,-18.0709
129.532,420.0419,23.499,-17.7889
129.582,422.728,23.5988,-17.9994
129.632,423.2447,23.6989,-17.9942
129.682,423.7902,23.7988,-18.1348
129.732,422.9454,23.8987,-18.0732
129.782,420.6378,23.999,-18.1587
129.832,423.9462,24.0989,-18.1785
129.882,424.6544,24.1987,-18.1238
129.932,428.9837,24.2988,-18.315
129.982,435.7177,24.3988,-18.2841
130.032,433.4057,24.4987,-18.2681
130.082,431.4123,24.5988,-18.3962
130.132,428.9673,24.6986,-18.3868
130.182,426.7844,24.7987,-18.4626
130.232,430.0849,24.8986,-18.4337
130.282,440.0213,24.9988,-18.4755
130.332,435.306,25.0987,-18.5403
130.382,436.5419,25.1981,-18.621
130.432,432.8302,25.2989,-18.6889
130.482,432.7569,25.3987,-18.6758
130.532,432.8616,25.4987,-18.696
130.582,439.113,25.5985,-18.8766
130.632,441.9672,25.6985,-18.9038
130.682,437.7806,25.7984,-18.9424
130.732,438.9834,25.8988,-18.8764
130.782,436.5698,25.9985,-18.9549
130.832,440.4809,26.0985,-19.017
130.882,438.8473,26.1985,-18.9728
130.932,443.1692,26.2983,-19.0583
130.982,445.2915,26.3987,-19.0516
131.032,440.6769,26.4985,-19.116
131.082,440.4851,26.5985,-19.2147
131.132,444.6926,26.6984,-19.2288
131.182,445.7101,26.7987,-19.3006
131.232,447.7745,26.8986,-19.2413
131.282,448.9937,26.9981,-19.3356
131.332,448.9775,27.0983,-19.4191
131.382,440.9838,27.1982,-19.4536
131.432,445.4337,27.2987,-19.5778
131.482,441.7879,27.3983,-19.6724
131.532,450.3617,27.4984,-19.7764
131.582,447.3317,27.5987,-19.6478
131.632,446.9655,27.6987,-19.7708
131.682,446.09,27.7984,-19.8009
131.732,441.6558,27.8985,-19.8483
131.782,445.3698,27.9984,-19.8222
131.832,443.1722,28.0983,-19.9932
131.882,446.6903,28.1984,-19.9923
131.932,446.2235,28.2984,-19.9955
131.982,441.1212,28.3984,-20.039
132.032,440.1731,28.4986,-20.088
132.082,435.5555,28.5985,-20.2471
132.132,440.9654,28.6985,-20.197
132.182,444.2953,28.7982,-20.2301
132.232,440.6414,28.8985,-20.3522
132.282,437.3758,28.9982,-20.2282
132.332,443.9989,29.0985,-20.2796
132.382,435.6129,29.1985,-20.3584
132.432,438.2279,29.2985,-20.4029
132.482,436.478,29.3989,-20.4399
132.532,435.5243,29.4985,-20.5794
132.582,436.1232,29.5983,-20.5826
132.632,439.0332,29.6983,-20.6032
132.682,436.757,29.7984,-20.6627
132.732,433.2104,29.8981,-20.6952
132.782,439.1145,29.9983,-20.6916
132.832,440.9209,30.0983,-20.7901
132.882,447.5331,30.1983,-20.8241
132.932,441.17,30.2984,-20.909
132.982,434.3471,30.3984,-20.9723
133.023,443.9164,30.4805,-21.0549
133.024,444.0441,30.4825,-21.0551
157.396,321.9159,0.8622,-8.6355
157.446,320.1196,0.8635,-8.7086
157.496,322.5023,0.9408,-9.0045
157.546,318.6574,1.0439,-9.1353
157.596,319.1961,1.144,-9.191
157.646,323.1802,1.2437,-9.1104
157.696,323.0536,1.3438,-9.1892
157.746,323.6448,1.4438,-9.2245
157.796,321.2166,1.5438,-9.3108
157.846,320.6359,1.6439,-9.4397
157.896,323.5897,1.7438,-9.4033
157.946,325.5995,1.8435,-9.6225
157.996,323.4184,1.9438,-9.6686
158.046,325.1765,2.0439,-9.677
158.096,324.9058,2.1439,-9.726
158.146,324.1857,2.2438,-9.7605
158.196,324.5258,2.3438,-9.7541
158.246,321.8835,2.4443,-9.733
158.296,332.1105,2.5439,-9.8654
158.346,333.1485,2.6438,-9.91
158.396,322.7811,2.7438,-9.8522
158.446,321.9655,2.8437,-10.0155
158.496,327.5638,2.944,-10.125
158.546,323.8732,3.0437,-10.0771
158.596,326.5266,3.1437,-10.1258
158.646,327.1598,3.2437,-10.1139
158.696,324.409,3.3439,-10.2635
158.746,326.7593,3.4438,-10.2004
158.796,322.5981,3.5436,-10.2368
158.846,322.5525,3.6434,-10.2733
158.896,329.0151,3.7436,-10.2718
158.946,325.8987,3.8434,-10.3653
158.996,327.9885,3.9438,-10.4627
159.046,325.4056,4.0436,-10.4304
159.096,324.8426,4.1439,-10.5064
159.146,320.484,4.244,-10.6026
159.196,323.8296,4.3437,-10.8442
159.246,326.5591,4.4439,-11.015
159.296,327.04,4.5435,-10.9839
159.346,322.367,4.6435,-10.9735
159.396,324.6724,4.7439,-10.9644
159.446,314.0911,4.8436,-11.0482
159.496,321.8277,4.9435,-11.1988
159.546,324.4743,5.0436,-11.1965
159.596,326.803,5.1435,-11.1397
159.646,327.8407,5.2433,-11.3834
159.696,327.8023,5.3429,-11.3189
159.746,327.1778,5.4435,-11.3576
159.796,323.8037,5.5433,-11.4123
159.846,328.7451,5.6434,-11.5146
159.896,328.9034,5.7435,-11.5694
159.946,328.7714,5.8433,-11.6497
159.996,330.6585,5.9436,-11.6299
160.046,328.3195,6.0439,-11.6159
160.096,331.7945,6.1435,-11.7093
160.146,331.2544,6.2437,-11.7675
160.196,330.3631,6.3433,-11.8197
160.246,336.9796,6.4434,-11.9634
160.296,336.0015,6.5437,-11.9446
160.346,342.0935,6.6434,-11.874
160.396,336.8459,6.7435,-11.9947
160.446,337.0755,6.8434,-12.0332
160.496,336.6682,6.9434,-12.0208
160.546,337.6079,7.0434,-12.1685
160.596,339.291,7.1425,-12.1564
160.646,341.5214,7.2434,-12.1076
160.696,340.8979,7.3433,-12.1398
160.746,341.5474,7.4433,-12.1786
160.796,339.6929,7.5433,-12.2713
160.846,339.87,7.6433,-12.3394
160.896,345.9483,7.7433,-12.2553
160.946,345.0436,7.8438,-12.203
160.996,343.5413,7.9433,-12.3429
161.046,344.8733,8.0432,-12.4062
161.096,344.6337,8.1433,-12.4042
161.146,344.611,8.2432,-12.495
161.196,350.7872,8.3435,-12.4319
161.246,349.5577,8.4433,-12.4809
161.296,352.1535,8.5433,-12.5835
161.346,349.5366,8.6433,-12.5542
161.396,345.4777,8.7433,-12.6676
161.446,350.4317,8.8434,-12.6273
161.496,353.5287,8.9431,-12.5559
161.546,354.4177,9.0431,-12.8582
161.596,353.5396,9.1432,-12.7776
161.646,353.1862,9.2434,-12.7927
161.696,356.7045,9.3433,-12.8718
161.746,356.68,9.4433,-12.9309
161.796,353.261,9.5433,-12.8913
161.846,359.6509,9.6438,-12.9862
161.896,361.1319,9.7434,-12.9831
161.946,360.656,9.8434,-12.9471
161.996,357.5292,9.9433,-13.0922
162.046,358.1229,10.0431,-13.1011
162.096,356.2215,10.1433,-13.0237
162.146,360.183,10.2434,-13.1016
162.196,359.7065,10.3432,-13.2165
162.246,356.0503,10.4436,-13.2743
162.296,356.9046,10.5431,-13.3661
162.346,351.7334,10.6432,-13.3094
162.396,349.3492,10.7428,-13.3209
162.446,351.9188,10.8428,-13.3561
162.496,358.4194,10.9432,-13.4611
162.546,354.1246,11.0429,-13.4924
162.596,353.8397,11.1432,-13.6182
162.646,353.7978,11.2432,-13.7176
162.696,355.6262,11.3432,-13.7355
162.746,356.7893,11.4436,-13.7713
162.796,356.0105,11.5435,-13.8023
162.846,359.1326,11.6429,-13.8874
162.896,358.328,11.7432,-13.8888
162.946,357.9659,11.8431,-14.0175
162.996,356.9103,11.9433,-14.086
163.046,357.9435,12.043,-14.1127
163.096,357.9246,12.143,-14.0488
163.146,360.6898,12.243,-14.0904
163.196,360.4373,12.3432,-14.0916
163.246,360.0488,12.4431,-14.0807
163.296,361.8193,12.5427,-14.2305
163.346,356.7819,12.6429,-14.2642
163.396,357.165,12.743,-14.186
163.446,363.612,12.8432,-14.3237
163.496,364.0022,12.9431,-14.3735
163.546,361.1731,13.043,-14.4972
163.596,356.9376,13.1431,-14.5929
163.646,362.0064,13.2434,-14.5563
163.696,361.3936,13.3431,-14.5747
163.746,365.0102,13.443,-14.5573
163.796,372.2354,13.5429,-14.6196
163.846,369.2204,13.643,-14.6681
163.896,366.8814,13.7431,-14.7172
163.946,368.2564,13.8429,-14.6005
163.996,368.1874,13.943,-14.6954
164.046,368.1951,14.043,-14.7122
164.096,378.1927,14.1431,-14.7595
164.146,380.0984,14.2429,-14.7541
164.196,373.9017,14.3422,-14.7919
164.246,373.9832,14.4428,-14.8833
164.296,372.2356,14.5429,-14.9641
164.346,372.436,14.6428,-14.8974
164.396,376.8937,14.7429,-14.9629
164.446,377.2417,14.8428,-15.0849
164.496,376.3931,14.9429,-15.0043
164.546,372.7828,15.0434,-15.0756
164.596,372.9474,15.1428,-15.0461
164.646,369.4588,15.2427,-15.216
164.696,369.6437,15.343,-15.1514
164.746,367.2054,15.4428,-14.9861
164.796,367.061,15.543,-15.216
164.846,368.0768,15.6429,-15.2907
164.896,368.2884,15.7428,-15.3607
164.946,368.11,15.8427,-15.2845
164.996,362.6413,15.9428,-15.3407
165.046,370.6169,16.0428,-15.1548
165.096,372.1994,16.1425,-15.175
165.146,366.0877,16.2425,-15.3559
165.196,365.1751,16.3429,-15.3544
165.246,364.5398,16.4425,-15.4794
165.296,364.2409,16.5429,-15.537
165.346,369.3626,16.6426,-15.4904
165.396,370.7815,16.7427,-15.5311
165.446,372.5722,16.8433,-15.572
165.496,372.0414,16.9429,-15.5684
165.546,371.0816,17.0425,-15.7043
165.596,369.0537,17.1429,-15.6027
165.646,375.6169,17.2428,-15.7489
165.696,378.0035,17.3427,-15.7413
165.746,378.2666,17.4427,-15.7573
165.796,375.9488,17.5428,-15.7871
165.846,376.4334,17.6427,-15.8693
165.896,374.2006,17.7429,-15.8683
165.946,377.4548,17.8426,-16.0003
165.996,382.4013,17.942,-15.96
166.046,384.9716,18.0425,-16.0428
166.096,385.0147,18.1425,-15.9763
166.146,384.3004,18.2423,-16.0673
166.196,382.4071,18.3427,-16.1447
166.246,386.0596,18.4425,-16.2202
166.296,387.4855,18.5427,-15.977
166.346,389.0918,18.6431,-16.1919
166.396,394.6749,18.7427,-16.2878
166.446,392.8499,18.8426,-16.3577
166.496,389.6709,18.9425,-16.2788
166.546,392.5908,19.0425,-16.3617
166.596,392.3203,19.1429,-16.5209
166.646,393.1431,19.2426,-16.4587
166.696,397.1391,19.3424,-16.5383
166.746,395.0248,19.4426,-16.6466
166.796,394.9936,19.5427,-16.618
166.846,390.0044,19.6425,-16.5397
166.896,394.982,19.7423,-16.707
166.946,395.368,19.8424,-16.654
166.996,393.3329,19.9424,-16.8955
167.046,393.8715,20.0428,-17.0414
167.096,391.6789,20.1426,-16.8458
167.146,393.3674,20.2425,-16.9977
167.196,393.3132,20.3426,-17.047
167.246,391.0143,20.443,-17.0634
167.296,396.7914,20.5426,-17.1461
167.346,398.8699,20.6425,-17.2438
167.396,400.6241,20.7424,-17.1262
167.446,397.3772,20.8424,-17.1857
167.496,401.5275,20.9427,-17.2596
167.546,404.0435,21.0424,-17.3046
