date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
15-Feb-2024 22:33:39,1,1,-0.0221799506495396,0.0124191443125407,0.25223592321078,0.0324808379014333,-0.00364745563517014,0.710402576128642,0.703036165237427,-4.42500000000001,-6.00000000000001,-5.25000000000001,-4.05,-6.00000000000001,-6.60000000000001,-4.42500000000001,-8.40000000000001,-7.20000000000001
15-Feb-2024 22:33:46,1,2,-0.0172030071417491,0.0122082076966763,0.253949461380641,0.0260218814015388,-0.00380128971301019,0.710131899515788,0.703577391306559,-6.9336279780983,-2.14779898441933,-2.2786793906516,-5.08828277982612,-5.5532028836553,-4.79138603642226,-6.36840038154771,-11.2498277094195,-7.27968763924562
15-Feb-2024 22:34:15,1,3,-0.0149449763198694,0.00795636555800835,0.257269084453583,0.019032367443045,0.00193277292419225,0.70852750937144,0.705423859755198,-10.2822559561966,-9.69559796883862,-6.95735878130319,-7.11656555965223,-9.30640576731058,-10.4377720728445,-9.30180076309541,-14.594655418839,-12.2193752784912
15-Feb-2024 22:34:22,1,4,-0.00619027204811573,0.00791686618079742,0.259969349702199,0.0127626838162541,0.00473662338530024,0.707695937156677,0.706385997931163,-13.8708839342949,-3.20339695325795,-2.60603817195479,-9.05484833947834,-9.09960865096587,-7.75915810926677,-12.2652011446431,-19.9344831282585,-12.6590629177368
15-Feb-2024 22:34:54,1,5,-0.00221574769044916,0.00509357343738278,0.265021961927414,0.0142213374997179,0.010723656291763,0.705807193120321,0.708180061976115,-19.0645119123932,-12.0411959376772,-9.63971756260634,-12.6581311193045,-12.6878115346212,-13.750544145689,-16.5786015261908,-26.864310837678,-17.7637505569825
15-Feb-2024 22:35:01,1,6,0.00830128012845914,0.00320576032002767,0.267951460679372,0.0047796451797088,0.0123973278328776,0.704460720221202,0.709618628025055,-22.5631398904915,-3.44899492209657,-3.51839695325795,-14.5064138991306,-12.6910144182765,-10.4119301821113,-19.6020019077385,-32.2641385470975,-18.3534381962281
15-Feb-2024 22:35:39,1,7,0.0109715159982443,-0.00110198562033474,0.272740878661474,0.00319288737761478,0.0157250261555115,0.702481484413147,0.711521140734355,-27.1717678685898,-18.2867939065158,-12.6970763439095,-18.2746966789567,-14.8692173019317,-17.5883162185335,-23.7054022892862,-39.2089662565171,-23.3081258354737
15-Feb-2024 22:35:46,1,8,0.0195116394509872,-0.00304420334286988,0.276522829135259,-0.00505162514746189,0.0178230985999107,0.701835703849792,0.712097974618276,-30.8503958466881,-6.03459289093516,-4.65575573456111,-20.0029794587828,-15.562420185587,-13.3797022549558,-26.8488026708339,-44.6387939659366,-24.0478134747193
15-Feb-2024 22:36:28,1,9,0.024666919435064,-0.00782049164796869,0.281882743040721,-0.012470010543863,0.0197537613411744,0.699836949507395,0.713920565446218,-35.7290238247864,-21.9073918753544,-16.5794351252126,-23.3662622386089,-18.9256230692423,-20.526088291378,-32.1072030523816,-51.6286216753561,-28.7025011139649
15-Feb-2024 22:36:35,1,10,0.0320827037096024,-0.00861065853387117,0.285414330164591,-0.0167074369887511,0.0256390176713467,0.697772971789042,0.715665026505788,-39.4076518028847,-7.04519085977382,-6.28811451586427,-25.184545018435,-19.5588259528976,-15.8074743278003,-34.8606034339293,-57.0584493847756,-29.6521887532105
15-Feb-2024 22:37:22,1,11,0.0386403168241183,-0.0157882881661256,0.29142951965332,-0.0245382347454627,0.0334481361011664,0.695156586170196,0.717660399278005,-44.961279780983,-23.7279898441933,-19.3367939065158,-28.4578277982611,-22.7570288365529,-22.7138603642225,-39.609003815477,-64.2732770941951,-34.4718763924561
15-Feb-2024 22:37:30,1,12,0.0409638610978921,-0.000417470237395416,0.292871300379435,-0.0153427846108874,0.00534704575936,0.698487790425618,0.715437507629395,-42.6877045532481,-13.0608909314463,-10.8965345588676,-33.3364062716227,-24.3574352606244,-18.8623536849836,-43.4937011015597,-62.3448190058899,-32.4559374570288
15-Feb-2024 22:38:08,1,13,0.0362154386937618,0.00904652364552021,0.296593803167343,-0.00461821500211954,-0.0164629382391771,0.701658936341604,0.712307814757029,-43.8041293255133,-26.4687920186991,-20.8462752112194,-39.1899847449842,-29.8128416846959,-12.8808470057447,-47.9333983876424,-67.6313609175847,-31.1899985216015
15-Feb-2024 22:38:15,1,14,0.040513997276624,0.0251963579406341,0.299452751874924,0.00610121730715036,-0.0493802197277546,0.703171805540721,0.709276966253916,-40.8705540977785,-18.4116931059522,-14.0260158635713,-44.2785632183457,-30.9032481087673,-14.4893403265057,-52.3880956737251,-63.5129028292795,-30.4340595861742
