date and time,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
12-Feb-2024 15:21:43,1,1,-0.0235988082985083,0.00333189933250348,0.244853717088699,0.0105549008895953,0.00838776581610243,-0.00550375257929166,0.999892576535543,-4.95000000000001,-4.80000000000001,-5.55000000000001,-7.35000000000001,-3.6,-7.72500000000001,-4.42500000000001,-7.50000000000001,-7.05000000000001
12-Feb-2024 15:22:04,1,2,-0.0162870957205693,0.00261843333331247,0.248806155721347,0.0023278513768067,0.00192180483136326,-0.00656719195346038,0.999973511695862,-9.87362797809831,-6.07779898441934,-7.18367939065161,-10.1432827798261,-6.2132028836553,-11.0913860364223,-8.99340038154772,-13.1848277094195,-12.0646876392456
12-Feb-2024 15:22:23,1,3,-0.00898449514061212,-0.000220794090031025,0.252723030249278,-0.0072137367601196,0.00593681894242764,-0.00907128447045883,0.999915210405986,-14.3142559561966,-3.11359796883866,-8.71535878130318,-12.3575655596522,-9.23740576731059,-13.6687720728445,-12.3198007630954,-18.404655418839,-17.7573752784912
12-Feb-2024 15:22:43,1,4,-0.000195813908794662,-0.00379927346172432,0.256301734844844,-0.0176770269870758,0.00121328670453901,-0.0104966587076584,0.999787811438243,-18.6150839342949,-1.05419695325798,-9.58583817195474,-14.8994483394784,-10.0332086509659,-15.6977581092667,-15.8760011446431,-24.4704831282585,-22.5068629177368
12-Feb-2024 15:23:03,1,5,0.00773440953344107,-0.00829797256737947,0.260034704208374,-0.0223936448494593,0.0010511332579578,-0.0119724043334524,0.999676934878031,-22.4570319123932,0.762324062322695,-10.8845975626063,-17.5628911193045,-10.6919715346212,-17.1727041456889,-18.8950815261908,-30.143910837678,-27.6654305569823
12-Feb-2024 15:23:23,1,6,0.018088061735034,-0.00974215840299924,0.264079378048579,-0.0256488783905903,-0.00016988837523968,-0.0133071852847934,0.999582087993622,-26.4736518904915,2.43311707790337,-11.6153249532579,-20.3742698991306,-13.2935104182765,-18.0902261821112,-22.7168899077385,-36.2568985470976,-32.0944461962279
12-Feb-2024 15:23:45,1,7,0.0227340285976728,-0.0125881247222424,0.267819609244665,-0.0332371190190315,0.00146235832944512,-0.0144049748778343,0.999342517058055,-30.5950750685898,5.44147329348405,-13.2052331439094,-23.0494102789567,-16.6107149019317,-19.3482938185334,-25.2953350892862,-42.4836222565171,-36.2357306354735
12-Feb-2024 15:24:07,1,8,0.031185869127512,-0.0147138343503078,0.272488894065221,-0.0410506087044875,0.00105774753149793,-0.0158342393736045,0.999030653635661,-35.2293801666881,6.32736742906473,-13.810649814561,-25.7178076187828,-18.332318745587,-20.8856888149557,-29.1527623508339,-48.6285875659366,-41.1793763547191
12-Feb-2024 15:24:37,1,9,0.0388600781559944,-0.0182992917795976,0.276888636747996,-0.0476074996093909,-0.00431024795398116,-0.0173339465012153,0.99870574871699,-39.1214144167864,-21.5102156833544,-15.0253715732126,-28.4571591346089,-20.1465622052423,-22.2906802273779,-33.4775788603816,-54.7994978353561,-44.3544388419647
12-Feb-2024 15:25:04,1,10,0.0486594952642918,-0.0224971891691287,0.282303605477015,-0.0566141245265802,-0.00940292508651813,-0.019875738521417,0.998153742154439,-43.6930861580847,-23.7568851445739,-16.2306763846641,-31.539083156035,-21.7163894344976,-23.2412294894002,-38.4578289187293,-61.2109750807756,-47.5933513900103
