date and time,Repeat num,Test num,p_idx,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
06-Feb-2024 11:35:56,1,1,6,0.100038316349188,-0.136185418566068,0.343562068541845,-0.298477433125178,-0.103338404993216,-0.0422276325523853,0.947863753636678
06-Feb-2024 11:47:10,1,2,78,0.0900096426407496,-0.137235013643901,0.34341463247935,-0.335981438557307,-0.121362812320391,-0.0456108431021372,0.932900977134705
06-Feb-2024 11:41:42,1,3,44,0.0439376545449098,-0.164354371031125,0.352371615171433,-0.407837818066279,-0.0937248269716899,-0.0279373054703077,0.907799557844798
06-Feb-2024 11:42:41,1,4,51,0.0207119880865018,-0.154988944530487,0.338903238375982,-0.376391128698985,-0.066844135026137,-0.00391519032418728,0.92403701543808
06-Feb-2024 11:45:56,1,5,70,-0.0103991746902466,-0.200253939628601,0.370523818333944,-0.473859316110611,-0.0369513303041458,0.0130647188673417,0.879725162188212
06-Feb-2024 11:48:23,1,6,86,-0.0524118214845657,-0.219349829355876,0.378119625647863,-0.480007809400558,0.0573269260426362,0.0188134528696537,0.875184524059296
06-Feb-2024 11:39:03,1,7,27,-0.082853452861309,-0.233624284466108,0.394107498725255,-0.503310167789459,0.145003706216812,0.00550071944793065,0.851833260059357
06-Feb-2024 11:35:24,1,8,3,-0.0874269197384516,-0.260918243726095,0.418872884909312,-0.535053034623464,0.0937300637364387,0.0426332434018453,0.838517657915751
06-Feb-2024 11:42:50,1,9,52,-0.140342660744985,-0.261938571929932,0.414125432570775,-0.497296923398972,0.198505289355914,0.0188571484138568,0.844354967276255
06-Feb-2024 11:43:48,1,10,58,-0.148673699299494,-0.255814520517985,0.424082895119985,-0.4943723320961,0.288215037186941,-0.0114211763565739,0.819996404647827
06-Feb-2024 11:37:11,1,11,15,-0.167643844087919,-0.270295095443726,0.41719375650088,-0.412660304705302,0.222147462765376,0.0292928914229075,0.882890729109446
06-Feb-2024 11:40:23,1,12,35,-0.176586428284645,-0.165182781219482,0.373973176876704,-0.267959483464559,0.323317156235377,-0.0220803538958232,0.907289262612661
06-Feb-2024 11:36:18,1,13,9,-0.168736110130946,-0.142872110009193,0.361007752021154,-0.264323796828588,0.299349691470464,-0.000869617547141388,0.916799406210581
06-Feb-2024 11:37:31,1,14,17,-0.135569037993749,-0.095742100973924,0.339747452735901,-0.198100777467092,0.298474389314651,-0.0100807128474116,0.933576718966166
06-Feb-2024 11:49:04,1,15,90,-0.114498893419902,-0.137343712647756,0.331692330042521,-0.255713498592377,0.207634648680687,0.0104781331494451,0.944132494926453
06-Feb-2024 11:43:41,1,16,57,-0.107621608674526,-0.0835821772615115,0.319022262096405,-0.173128637671471,0.254630931218465,-0.0013945829278479,0.951412602265676
06-Feb-2024 11:39:11,1,17,28,-0.0581849011282126,-0.0646571064988772,0.308143105109533,-0.190008428692818,0.174794310331345,-0.00956348056594531,0.966046543916066
06-Feb-2024 11:48:31,1,18,87,-0.0755982046326002,-0.0425411321222782,0.298604712883631,-0.132477444410324,0.196959229310354,-0.0032236405958732,0.971413962046305
06-Feb-2024 11:47:48,1,19,82,-0.0408788219094276,-0.0187667968372504,0.29135088523229,-0.0445027348895868,0.135679657260577,0.018019516641895,0.989587918917338
06-Feb-2024 11:38:45,1,20,25,0.00848105829209089,-0.0497453240056833,0.295781749486923,-0.128569983442624,0.0564340894420942,-0.00533771452804406,0.990079037348429
06-Feb-2024 11:42:12,1,21,47,0.00306381019763649,-0.0767263069748878,0.308412543932597,-0.193102573355039,0.0710357973972956,-0.0138648796826601,0.978505416711171
06-Feb-2024 11:45:11,1,22,66,0.0571582704782486,-0.101620028913021,0.319911193847656,-0.249215263128281,-0.0363393219808737,-0.0219603062917789,0.96751446723938
06-Feb-2024 11:40:47,1,23,38,0.0930903101960818,-0.123381977776686,0.336633574962616,-0.303999056418737,-0.0609549162288507,-0.0623329979677995,0.948674416542053
06-Feb-2024 11:46:12,1,24,72,0.103067904214064,-0.117001974085967,0.345988263686498,-0.304899054765701,-0.211505036552747,-0.0201319615046183,0.928382484118144
06-Feb-2024 11:35:04,1,25,1,0.129239496588707,-0.075864173968633,0.332507616281509,-0.197016072273254,-0.266784141461055,-0.0174954126278559,0.943239649136861
06-Feb-2024 11:38:30,1,26,23,0.152496116360029,-0.0817667777339617,0.364129755894343,-0.225037647287051,-0.42707888285319,-0.00128709322307259,0.875760054588318
06-Feb-2024 11:45:02,1,27,65,0.178041439255079,-0.0341720869143804,0.359760467211405,-0.0890423173705737,-0.445138555765152,0.0148486127456029,0.8908975481987
06-Feb-2024 11:36:36,1,28,11,0.217913232247035,-0.0470073906083902,0.373151055971781,-0.124255746106307,-0.433279198408127,-0.00854185453305642,0.892611531416575
06-Feb-2024 11:40:03,1,29,33,0.235936655600866,-0.0591205112636089,0.388089567422867,-0.123907581468423,-0.447843734423319,-0.00805635551611582,0.885447776317596
06-Feb-2024 11:44:34,1,30,62,0.229319221774737,-0.0787076870600383,0.393980067968369,-0.203395862380664,-0.423419843117396,-0.0333985949556033,0.882172568639119
06-Feb-2024 11:50:29,1,31,99,0.247146231929461,-0.0956944793462753,0.416246189673742,-0.226015635331472,-0.43427866101265,-0.0572472234567006,0.870081094900767
06-Feb-2024 11:47:36,1,32,81,0.215472508470217,-0.081558853884538,0.398059475421906,-0.192310885588328,-0.444633676608404,-0.0072021114329497,0.874794324239095
06-Feb-2024 11:45:33,1,33,68,0.158874054749807,-0.0796140650908152,0.376326980193456,-0.22191537519296,-0.372384738922119,-0.0131848273798823,0.901058495044708
