date and time,Repeat num,Test num,p_idx,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
06-Feb-2024 08:54:25,1,1,1,0.0999947503209114,-0.140274707476298,0.344726951917013,-0.309424255291621,-0.104031480352084,-0.0572221008439859,0.94348201751709
06-Feb-2024 08:54:31,1,2,2,0.0943387220303218,-0.136077991127968,0.348766132195791,-0.336859182516734,-0.127425370613734,-0.0542360449830691,0.931314655145009
06-Feb-2024 08:54:36,1,3,3,0.0358306566874186,-0.162011659145355,0.351335517565409,-0.402442679802577,-0.0656212463974953,-0.028981984903415,0.91262925863266
06-Feb-2024 08:54:41,1,4,4,0.0120288571963708,-0.15975333849589,0.34488494793574,-0.402173682053884,-0.0369238999982675,-0.0135197319711248,0.914718321959178
06-Feb-2024 08:54:46,1,5,5,-0.0112369478369753,-0.200160125891368,0.370173746347427,-0.469709593057632,-0.0211752685407797,0.00986044500023127,0.882510379950206
06-Feb-2024 08:54:51,1,6,6,-0.0525468568007151,-0.221526516477267,0.381677055358887,-0.489530551433563,0.0403151507178942,0.0171055400123199,0.87088471253713
06-Feb-2024 08:54:56,1,7,7,-0.0789587388436,-0.234901825586955,0.39451487660408,-0.512123684088389,0.111245255172253,0.00258050676590453,0.851670444011688
06-Feb-2024 08:55:01,1,8,8,-0.0947850237290064,-0.259789137045542,0.419187821944555,-0.54770435889562,0.116092753410339,0.0264197827627261,0.828157154719035
06-Feb-2024 08:55:07,1,9,9,-0.145876149336497,-0.261875450611115,0.418641626834869,-0.495209616422653,0.206845166285833,0.0268704139937957,0.843360630671183
06-Feb-2024 08:55:13,1,10,10,-0.140140879154205,-0.270609931151072,0.432901632785797,-0.528306305408478,0.231617681185404,0.0065073801515003,0.816825004418691
06-Feb-2024 08:55:18,1,11,11,-0.171563191215197,-0.267120929559072,0.420492647091548,-0.436413989464442,0.240669531623522,0.0160607982426882,0.866811370849609
06-Feb-2024 08:55:25,1,12,12,-0.179728872577349,-0.176180110375086,0.385266655683517,-0.317215089003245,0.312731061379115,-0.017036084830761,0.895142451922099
06-Feb-2024 08:55:30,1,13,13,-0.160401294628779,-0.140394951899846,0.363155873616536,-0.27351992726326,0.304215149084727,-0.0179968720922867,0.912313576539358
06-Feb-2024 08:55:35,1,14,14,-0.141236547629039,-0.0975652118523916,0.346907756725947,-0.235497457782427,0.298802451292674,-0.0106731316695611,0.924739933013916
06-Feb-2024 08:55:41,1,15,15,-0.105203259487947,-0.137702450156212,0.335198960701625,-0.278080334266027,0.211718458930651,-0.0179047564665476,0.936763155460358
06-Feb-2024 08:55:46,1,16,16,-0.101664308210214,-0.0845948725938797,0.323544216156006,-0.213267191251119,0.237674182653427,-0.0143868272503217,0.947533655166626
06-Feb-2024 08:55:51,1,17,17,-0.0595967759688695,-0.0624551350871722,0.308196973800659,-0.175836533308029,0.18512900074323,-0.0191544918964307,0.966663960615794
06-Feb-2024 08:55:56,1,18,18,-0.0703319415450096,-0.0439334874351819,0.299164744218191,-0.133052170276642,0.19349670012792,-0.00934722206244866,0.971992170810699
06-Feb-2024 08:56:02,1,19,19,-0.0384243880709012,-0.0128202835718791,0.291318015257517,-0.0557723405460517,0.14759384393692,-0.00679686395451426,0.987450929482778
06-Feb-2024 08:56:07,1,20,20,0.0188515909016132,-0.049222707003355,0.296295116345088,-0.122925086816152,0.0647470171252886,-0.0192917468647162,0.99011351664861
06-Feb-2024 08:56:13,1,21,21,0.00788875889653961,-0.0787938634554545,0.307543941338857,-0.186044398943583,0.0616635918617249,-0.0235369319717089,0.980321244398753
06-Feb-2024 08:56:18,1,22,22,0.0574224350353082,-0.102991197009881,0.320390584071477,-0.246792065103849,-0.0047453965448464,-0.0429018951952457,0.968102832635244
06-Feb-2024 08:56:23,1,23,23,0.0954197933276494,-0.11893288542827,0.335246934493383,-0.284825017054876,-0.0582143594821294,-0.0615455289681753,0.954828484853109
06-Feb-2024 08:56:28,1,24,24,0.102330636978149,-0.113338835040728,0.34179286758105,-0.307623032728831,-0.163916754722595,-0.0383079166213671,0.936497553189595
06-Feb-2024 08:56:34,1,25,25,0.135573047399521,-0.0785097713271777,0.337520144383113,-0.222302843133609,-0.261372915903727,-0.0193765946974357,0.939089250564575
06-Feb-2024 08:56:40,1,26,26,0.151686419049899,-0.0881448258956273,0.365638164679209,-0.250827624400457,-0.411702245473862,0.00479106322551767,0.876105467478434
