Name,Material Type,Bend,Twist,Bend Moment (Nmm),Twist Moment (Nmm),Scale Factor
D42,Neoprene Rubber,0.000169614766342,0.000254392550915,2.12264150943e-09,2.12264150943e-08,1
D42,"Plastic, PET (amorphous)",0.0192779271204,0.0711435905703,0.00205188679245,0.0205188679245,1
D42,"Aluminum alloy, wrought, 6061, T6",0.107918976578,0.0936882040711,0.048820754717,0.48820754717,1
D42,"Carbon steel, 1095, hardened & tempered",0.2907131282,0.093150520107,0.15,1.5,1
