Name,Material Type,Bend,Twist,Bend Moment (Nmm),Twist Moment (Nmm),Scale Factor
D84,Neoprene Rubber,0.000225970210495,0.000595417540813,2.12264150943e-09,2.12264150943e-08,1
D84,"Plastic, PET (amorphous)",0.0267630423859,0.111213835821,0.00205188679245,0.0205188679245,1
D84,"Aluminum alloy, wrought, 6061, T6",0.114107114626,0.190553379921,0.048820754717,0.48820754717,1
D84,"Carbon steel, 1095, hardened & tempered",0.268575364522,0.192677048485,0.15,1.5,1
