Name,Material Type,Bend,Twist,Bend Moment (Nmm),Twist Moment (Nmm),Scale Factor
D56,Neoprene Rubber,0.000284071711385,0.000430177999636,2.12264150943e-09,2.12264150943e-08,1
D56,"Plastic, PET (amorphous)",0.0242328991929,0.0945482009268,0.00205188679245,0.0205188679245,1
D56,"Aluminum alloy, wrought, 6061, T6",0.113116577114,0.138240587542,0.048820754717,0.48820754717,1
D56,"Carbon steel, 1095, hardened & tempered",0.288050635084,0.137915459865,0.15,1.5,1
