date and time,p,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
15-Feb-2024 16:28:56,1,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:00,2,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:05,3,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:10,4,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:14,5,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:19,6,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:23,7,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:28,8,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:32,9,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:37,10,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:41,11,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:45,12,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:50,13,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:54,14,0,-0,0,0,-0,0,1
15-Feb-2024 16:29:58,15,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:02,16,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:06,17,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:11,18,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:15,19,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:19,20,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:24,21,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:28,22,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:32,23,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:37,24,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:41,25,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:45,26,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:49,27,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:53,28,0,-0,0,0,-0,0,1
15-Feb-2024 16:30:57,29,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:02,30,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:06,31,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:10,32,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:14,33,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:18,34,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:22,35,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:27,36,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:31,37,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:35,38,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:39,39,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:43,40,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:47,41,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:52,42,0,-0,0,0,-0,0,1
15-Feb-2024 16:31:56,43,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:00,44,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:04,45,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:09,46,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:13,47,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:17,48,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:21,49,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:26,50,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:30,51,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:34,52,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:38,53,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:42,54,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:46,55,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:51,56,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:55,57,0,-0,0,0,-0,0,1
15-Feb-2024 16:32:59,58,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:03,59,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:07,60,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:11,61,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:15,62,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:20,63,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:24,64,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:28,65,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:33,66,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:37,67,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:41,68,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:45,69,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:50,70,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:54,71,0,-0,0,0,-0,0,1
15-Feb-2024 16:33:58,72,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:02,73,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:07,74,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:11,75,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:15,76,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:19,77,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:23,78,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:28,79,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:32,80,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:36,81,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:40,82,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:44,83,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:49,84,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:53,85,0,-0,0,0,-0,0,1
15-Feb-2024 16:34:57,86,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:01,87,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:05,88,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:09,89,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:13,90,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:18,91,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:22,92,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:26,93,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:30,94,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:35,95,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:39,96,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:43,97,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:47,98,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:52,99,0,-0,0,0,-0,0,1
15-Feb-2024 16:35:57,100,0,-0,0,0,-0,0,1
