date and time,Repeat num,Test num,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
24-Jan-2024 22:43:33,1,1,-0.119566552340984,-0.0103893465052048,0.300129159291585,-0.0723268926143646,0.208592597643534,-0.0281330442676942,0.974918723106384
24-Jan-2024 22:40:50,1,2,-0.105120254059633,-0.0456594837208589,0.294940114021301,-0.131342868010203,0.152123360832532,-0.0135391481220722,0.979502050081889
24-Jan-2024 22:42:14,1,3,-0.0867846791942914,-0.0889989788333575,0.302492398023605,-0.219354672233264,0.0973040769497553,-0.0063440744454662,0.970760130882263
24-Jan-2024 22:29:42,1,4,-0.0923498382170995,-0.102063166598479,0.312663984298706,-0.282396189371745,0.139490977923075,-0.0154410534227888,0.9489763935407
24-Jan-2024 22:35:04,1,5,-0.0984686275323232,-0.125422916809718,0.322130443652471,-0.286021908124288,0.097872190674146,-0.0088905917480588,0.95317022005717
24-Jan-2024 22:39:08,1,6,-0.119218826790651,-0.115089477101962,0.342640495300293,-0.340044015645981,0.227395499746005,-0.0305066153407097,0.911992696921031
24-Jan-2024 22:42:57,1,7,-0.13975481291612,-0.0831590260068576,0.331118603547414,-0.250468275944392,0.237309739987055,-0.0213208317756653,0.938347029685974
24-Jan-2024 22:39:00,1,8,-0.165511315067609,-0.036930691699187,0.340731932719549,-0.161531346042951,0.339435440301895,-0.0342647433280945,0.926022215684255
24-Jan-2024 22:33:44,1,9,-0.185758887728055,-0.0404345544675986,0.351138846079508,-0.096688507994016,0.347562263409297,-0.0549110427498817,0.931040592988332
24-Jan-2024 22:33:37,1,10,-0.18325031598409,-0.0307910190274318,0.345880258083343,-0.127418097853661,0.282854473590851,-0.0220514932026466,0.950406062602997
24-Jan-2024 22:45:48,1,11,-0.168415767947833,-0.0100753273194035,0.351784074306488,-0.055806394169728,0.284040677547455,-0.0451875289281209,0.956119569142659
24-Jan-2024 22:35:46,1,12,-0.169537940621376,-0.000385902746347711,0.349354251225789,-0.0313197422772646,0.339004045724869,-0.0496356037755807,0.938952394326528
24-Jan-2024 22:37:07,1,13,-0.152313285072645,-0.0479756322999795,0.345041638612747,-0.131799771388372,0.260365945100784,-0.0540247730910778,0.954944821198781
24-Jan-2024 22:32:34,1,14,-0.134504208962123,-0.0280538470794757,0.342008344332377,-0.0531027533113956,0.22657462755839,-0.0239730626344681,0.972249654928843
24-Jan-2024 22:45:55,1,15,-0.139011938373248,-0.0580390892922878,0.340142832199732,-0.153587151567141,0.257627234856288,-0.0422355761130651,0.953024327754974
24-Jan-2024 22:38:16,1,16,-0.121584620078405,-0.0845074325799942,0.341808567444483,-0.209997506936391,0.154479037721952,-0.0236099615693092,0.96513204574585
24-Jan-2024 22:44:51,1,17,-0.130991267164548,-0.083756148815155,0.352401194969813,-0.199923636515935,0.193163166443507,-0.0326034429172675,0.960028966267904
24-Jan-2024 22:36:16,1,18,-0.136761221289635,-0.149478243788083,0.374409198760986,-0.30759777824084,0.18631979127725,-0.033009922504425,0.932512160142263
24-Jan-2024 22:36:10,1,19,-0.0898560345172882,-0.108879257241885,0.342896332343419,-0.23760389983654,0.102429123222828,-0.0283144675195217,0.965531412760417
24-Jan-2024 22:41:27,1,20,-0.0944499353567759,-0.12217214902242,0.344113687674205,-0.294673840204875,0.10643339206775,-0.00780495790143808,0.949620119730632
24-Jan-2024 22:37:38,1,21,-0.0696081807216009,-0.131815581520398,0.352501479784648,-0.310477995872498,0.0256375826895237,-0.00275487809752425,0.950230797131856
24-Jan-2024 22:46:04,1,22,-0.0352571748197079,-0.151493556300799,0.356577861309052,-0.379128207763036,-0.0155389578392108,0.000838789262343198,0.92521329720815
24-Jan-2024 22:41:49,1,23,0.0173735118160645,-0.134674614667892,0.343838014205297,-0.332028611501058,-0.0284499193231265,-0.0259230165431897,0.942483766873678
24-Jan-2024 22:30:22,1,24,0.0362218414743741,-0.110762541989485,0.339942049980164,-0.300082735220591,-0.0546904779970646,-0.0322587855160236,0.951797620455424
24-Jan-2024 22:43:45,1,25,0.0443350632985433,-0.101496714850267,0.344930253426234,-0.306371891498566,-0.0666851997375488,-0.0440954598287741,0.948548682530721
24-Jan-2024 22:43:22,1,26,0.0464209546645482,-0.0639697462320328,0.33164469798406,-0.220693172017733,-0.133414404590925,-0.0173030210038026,0.966020600001017
24-Jan-2024 22:29:52,1,27,0.0842033510406812,-0.0360849877198537,0.327429572741191,-0.232871674497922,-0.10926445176204,-0.0517422924439112,0.964963388442993
24-Jan-2024 22:35:28,1,28,0.0222939178347588,-0.030257793267568,0.31367412408193,-0.214479687809944,-0.0290255211293697,-0.0331508025527,0.975734114646912
24-Jan-2024 22:40:03,1,29,0.049578116585811,-0.0290301531553268,0.307288688421249,-0.158015709122022,-0.0759276861945788,-0.0133596440777183,0.984422445297241
24-Jan-2024 22:29:12,1,30,0.0573752621809641,0.0137071782102187,0.30732356707255,-0.0917979006965955,-0.0767136360208193,-0.0252415263404449,0.992497118314107
24-Jan-2024 22:43:54,1,31,0.0652767116824786,0.0259881922354301,0.306515791018804,-0.0819069440166156,-0.0835984294613202,-0.0294713996350765,0.992690292994181
24-Jan-2024 22:30:00,1,32,0.0731134742498398,0.0558967736860116,0.309239713350932,-0.00713769445816676,-0.106864405671755,-0.0163096847633521,0.994114220142365
24-Jan-2024 22:35:35,1,33,0.060205481449763,0.0356184209386508,0.305153155326843,-0.0605706036090851,-0.0823538521925608,-0.022184985751907,0.99451337258021
