,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker
,Name,TRUNC-3,TRUNC-3,TRUNC-3,TRUNC-3,TRUNC-3,TRUNC-3,TRUNC-3,TRUNC-3:Marker 001,TRUNC-3:Marker 001,TRUNC-3:Marker 001,TRUNC-3:Marker 002,TRUNC-3:Marker 002,TRUNC-3:Marker 002,TRUNC-3:Marker 003,TRUNC-3:Marker 003,TRUNC-3:Marker 003,TRUNC-3:Marker 004,TRUNC-3:Marker 004,TRUNC-3:Marker 004,TRUNC-3:Marker 005,TRUNC-3:Marker 005,TRUNC-3:Marker 005,TRUNC-3:Marker 006,TRUNC-3:Marker 006,TRUNC-3:Marker 006
,ID,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC,AD8FDD2FD68811EEA6D181647A681AAC
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,0.091667,0.023190,-0.025718,0.009414,0.999356,-81.907532,430.378448,-67.491951,13.450913,427.994263,-34.148697,18.392437,431.831879,-83.636108,-100.477760,437.826813,-166.858398,-145.918427,436.815155,-145.924347,-159.098923,425.153229,-1.796328,-117.793526,422.649384,27.412281
12,0.100000,0.023198,-0.025698,0.009426,0.999356,-81.900078,430.373627,-67.491669,13.459809,427.991241,-34.152405,18.399195,431.829681,-83.639946,-100.474602,437.823059,-166.857239,-145.914383,436.809998,-145.921326,-159.088608,425.145630,-1.792923,-117.781952,422.642303,27.413935
13,0.108333,0.023213,-0.025649,0.009432,0.999357,-81.893532,430.375549,-67.487923,13.469644,427.993683,-34.158058,18.404133,431.833618,-83.645981,-100.477898,437.827423,-166.851456,-145.915604,436.813080,-145.911133,-159.075577,425.144501,-1.781777,-117.765999,422.641022,27.420967
14,0.116667,0.023201,-0.025615,0.009437,0.999358,-81.887726,430.370239,-67.486374,13.477683,427.990234,-34.162739,18.408865,431.828979,-83.651085,-100.478714,437.819458,-166.848877,-145.915039,436.805115,-145.905518,-159.065369,425.140015,-1.775004,-117.753845,422.637695,27.425074
15,0.125000,0.023158,-0.025658,0.009390,0.999358,-81.878265,430.376740,-67.488251,13.484091,427.990173,-34.156364,18.419825,431.824341,-83.644615,-100.460144,437.819550,-166.852951,-145.898331,436.811432,-145.913330,-159.061966,425.159485,-1.782969,-117.753166,422.655548,27.420811
16,0.133333,0.023178,-0.025668,0.009410,0.999358,-81.868401,430.371277,-67.480141,13.493403,427.987366,-34.146484,18.429943,431.823639,-83.634491,-100.448647,437.817200,-166.844910,-145.887192,436.806366,-145.906219,-159.053177,425.148315,-1.776561,-117.744835,422.644928,27.427927
17,0.141667,0.023192,-0.025687,0.009432,0.999356,-81.870682,430.367493,-67.483315,13.489902,427.986847,-34.145935,18.428236,431.824707,-83.633644,-100.447311,437.815247,-166.848618,-145.886658,436.801849,-145.911758,-159.057831,425.139374,-1.782939,-117.750542,422.637024,27.423113
18,0.150000,0.023326,-0.025669,0.009519,0.999353,-81.870178,430.351624,-67.473747,13.492003,427.979553,-34.140324,18.427916,431.831299,-83.627190,-100.451630,437.822144,-166.836441,-145.890060,436.794952,-145.898270,-159.054092,425.092133,-1.772061,-117.745308,422.589630,27.431898
19,0.158333,0.023215,-0.025681,0.009450,0.999356,-81.862503,430.364532,-67.483078,13.498545,427.985809,-34.146866,18.436186,431.826080,-83.634453,-100.440506,437.816101,-166.847824,-145.879562,436.800110,-145.910522,-159.048737,425.130615,-1.782082,-117.741020,422.628418,27.423405
20,0.166667,0.023192,-0.025708,0.009404,0.999356,-81.855087,430.370087,-67.483429,13.504013,427.983856,-34.142204,18.444569,431.821564,-83.629700,-100.427269,437.819244,-166.849457,-145.867523,436.808411,-145.914429,-159.045197,425.146179,-1.786187,-117.739220,422.641357,27.421534
21,0.175000,0.023190,-0.025755,0.009414,0.999355,-81.854431,430.368347,-67.491943,13.501562,427.984039,-34.141701,18.446722,431.821625,-83.628746,-100.417366,437.816681,-166.859756,-145.859573,436.805084,-145.929031,-159.050644,425.143280,-1.801975,-117.747391,422.639374,27.409658
22,0.183333,0.023212,-0.025749,0.009419,0.999355,-81.852905,430.367065,-67.494019,13.503507,427.982269,-34.145008,18.448048,431.822052,-83.631950,-100.417091,437.819580,-166.861298,-145.859039,436.806580,-145.930084,-159.048294,425.138367,-1.803368,-117.744667,422.633575,27.407669
23,0.191667,0.023226,-0.025710,0.009427,0.999355,-81.848892,430.368286,-67.496666,13.510205,427.984406,-34.155258,18.450760,431.825623,-83.642487,-100.421074,437.823059,-166.862274,-145.861343,436.808685,-145.927490,-159.038986,425.136353,-1.800053,-117.733002,422.631622,27.407654
24,0.200000,0.023200,-0.025681,0.009430,0.999356,-81.845749,430.371948,-67.496529,13.515271,427.990356,-34.160458,18.452972,431.828979,-83.648163,-100.423660,437.821381,-166.861481,-145.862732,436.807831,-145.924026,-159.032043,425.143066,-1.795225,-117.724373,422.640076,27.410246
25,0.208333,0.023198,-0.025748,0.009387,0.999355,-81.842957,430.374207,-67.505241,13.513431,427.984222,-34.156532,18.458023,431.822357,-83.643585,-100.407051,437.825226,-166.872650,-145.848984,436.815704,-145.941223,-159.038422,425.152191,-1.814157,-117.734848,422.645569,27.396791
26,0.216667,0.023223,-0.025743,0.009423,0.999354,-81.841698,430.371674,-67.501526,13.515137,427.987030,-34.153713,18.459044,431.827972,-83.640625,-100.407150,437.826172,-166.868423,-145.848846,436.812317,-145.936661,-159.036255,425.140808,-1.810051,-117.732239,422.635803,27.400427
27,0.225000,0.023235,-0.025732,0.009438,0.999354,-81.846092,430.367676,-67.502800,13.511531,427.985321,-34.157074,18.454254,431.827576,-83.644005,-100.413902,437.823975,-166.869110,-145.855103,436.808167,-145.936432,-159.039078,425.132751,-1.809813,-117.734375,422.628387,27.399734
28,0.233333,0.023330,-0.025674,0.009543,0.999353,-81.852432,430.350189,-67.489159,13.509497,427.982330,-34.154720,18.445761,431.834656,-83.641510,-100.433167,437.820587,-166.851990,-145.871765,436.791107,-145.914337,-159.036819,425.086609,-1.788348,-117.728233,422.585846,27.416035
29,0.241667,0.023207,-0.025709,0.009438,0.999355,-81.855118,430.367645,-67.499107,13.504028,427.987061,-34.157608,18.444500,431.826538,-83.644974,-100.427460,437.818359,-166.864990,-145.867706,436.803772,-145.930176,-159.045105,425.136505,-1.802303,-117.739067,422.633728,27.405493
30,0.250000,0.023213,-0.025761,0.009416,0.999354,-81.858902,430.369202,-67.497353,13.496696,427.983826,-34.146053,18.442444,431.823700,-83.632858,-100.420662,437.822052,-166.865051,-145.863113,436.809265,-145.934937,-159.055893,425.140747,-1.808569,-117.752983,422.635681,27.403452
31,0.258333,0.023202,-0.025775,0.009411,0.999354,-81.867149,430.368042,-67.495918,13.487495,427.982178,-34.141933,18.434658,431.820923,-83.628685,-100.426064,437.818970,-166.864304,-145.869110,436.807220,-145.935410,-159.066025,425.141998,-1.809157,-117.763962,422.637054,27.404062
32,0.266667,0.023206,-0.025738,0.009418,0.999355,-81.874893,430.369751,-67.493103,13.482235,427.985291,-34.146114,18.425711,431.824493,-83.633202,-100.441208,437.821136,-166.860062,-145.882690,436.808441,-145.927841,-159.068878,425.141876,-1.800731,-117.764618,422.637390,27.409441
33,0.275000,0.023181,-0.025700,0.009411,0.999357,-81.884537,430.370239,-67.493156,13.475098,427.986115,-34.153290,18.414862,431.822784,-83.640938,-100.458298,437.816895,-166.859070,-145.898224,436.805878,-145.923370,-159.073593,425.146729,-1.794659,-117.767159,422.643158,27.412504
34,0.283333,0.023186,-0.025696,0.009417,0.999357,-81.895699,430.371704,-67.493706,13.464242,427.988342,-34.154697,18.403538,431.825531,-83.642365,-100.470413,437.819031,-166.859390,-145.910141,436.807312,-145.923294,-159.084137,425.146698,-1.794584,-117.777405,422.643341,27.412199
35,0.291667,0.023197,-0.025709,0.009404,0.999356,-81.902023,430.373871,-67.494286,13.457030,427.987427,-34.152931,18.397667,431.825562,-83.640381,-100.474045,437.823853,-166.860275,-145.914322,436.812805,-145.925339,-159.092239,425.149353,-1.797222,-117.786301,422.644318,27.410545
36,0.300000,0.023174,-0.025671,0.009398,0.999358,-81.906364,430.379364,-67.494041,13.455197,427.993195,-34.159859,18.392109,431.829071,-83.647865,-100.485886,437.825104,-166.858963,-145.924561,436.815552,-145.920517,-159.091629,425.158783,-1.790851,-117.783501,422.654510,27.413876
37,0.308333,0.023206,-0.025632,0.009402,0.999358,-81.916069,430.375031,-67.494041,13.448082,427.987946,-34.167343,18.381142,431.826935,-83.655487,-100.503326,437.826782,-166.857071,-145.940399,436.815369,-145.915176,-159.096207,425.149414,-1.785241,-117.785812,422.643829,27.416155
38,0.316667,0.023235,-0.025592,0.009368,0.999359,-81.925369,430.385101,-67.497009,13.441422,427.989838,-34.178440,18.370577,431.831421,-83.666771,-100.520462,437.843872,-166.858032,-145.955826,436.834229,-145.912415,-159.100357,425.160706,-1.782037,-117.787666,422.650726,27.415745
39,0.325000,0.023241,-0.025603,0.009361,0.999358,-81.931755,430.386566,-67.498062,13.434291,427.989655,-34.177490,18.364555,431.831818,-83.665672,-100.524628,437.846832,-166.859390,-145.960464,436.837494,-145.914764,-159.108200,425.162323,-1.784816,-117.796181,422.651428,27.413815
40,0.333333,0.023235,-0.025634,0.009371,0.999357,-81.933449,430.385284,-67.500031,13.430536,427.990387,-34.173405,18.363863,431.832031,-83.661308,-100.520164,437.844116,-166.862610,-145.957321,436.834259,-145.920837,-159.113968,425.160431,-1.791604,-117.803734,422.650604,27.409672
41,0.341667,0.023414,-0.025595,0.009599,0.999352,-81.945290,430.356079,-67.481369,13.422147,427.994293,-34.162262,18.350191,431.855316,-83.649185,-100.542488,437.840485,-166.840073,-145.977676,436.802124,-145.895447,-159.118744,425.072479,-1.769327,-117.805290,422.571899,27.428181
42,0.350000,0.023250,-0.025624,0.009379,0.999357,-81.944229,430.385925,-67.499107,13.420433,427.991791,-34.174366,18.352747,431.834991,-83.662254,-100.532982,437.847351,-166.861115,-145.969711,436.835999,-145.918503,-159.123398,425.157684,-1.789361,-117.812569,422.647736,27.411051
43,0.358333,0.023141,-0.025664,0.009294,0.999360,-81.951088,430.395905,-67.506828,13.410576,427.991852,-34.174217,18.347389,431.823639,-83.662537,-100.530846,437.839478,-166.871857,-145.969360,436.840698,-145.932526,-159.136261,425.195465,-1.801923,-117.828133,422.684357,27.402206
44,0.366667,0.023117,-0.025681,0.009303,0.999360,-81.950508,430.396362,-67.500092,13.409994,427.995575,-34.163918,18.348530,431.825043,-83.652252,-100.526802,437.834839,-166.866150,-145.966049,436.836273,-145.928406,-159.137970,425.197723,-1.797728,-117.830841,422.688751,27.408018
45,0.375000,0.023053,-0.025734,0.009271,0.999360,-81.960716,430.403534,-67.499634,13.396114,428.000214,-34.153133,18.340118,431.823090,-83.641426,-100.526039,437.830750,-166.868576,-145.967575,436.838074,-145.935501,-159.155426,425.218628,-1.804717,-117.851570,422.710449,27.405680
46,0.383333,0.023023,-0.025708,0.009263,0.999361,-81.964798,430.410065,-67.497688,13.393715,428.007111,-34.155991,18.335224,431.826965,-83.644768,-100.535156,437.831696,-166.866119,-145.975616,436.841003,-145.930618,-159.156204,425.230377,-1.798466,-117.850861,422.723206,27.409941
47,0.391667,0.023051,-0.025705,0.009254,0.999361,-81.975189,430.406403,-67.499550,13.383568,427.999969,-34.158787,18.324718,431.822601,-83.647392,-100.546257,437.834015,-166.867401,-145.986557,436.842896,-145.931564,-159.166122,425.224213,-1.799978,-117.860588,422.714722,27.407944
48,0.400000,0.023044,-0.025699,0.009260,0.999361,-81.983841,430.412537,-67.499176,13.375319,428.007782,-34.159462,18.315866,431.829681,-83.648186,-100.556129,437.838379,-166.866928,-145.996185,436.847046,-145.930588,-159.173965,425.230438,-1.798645,-117.868065,422.721893,27.408846
49,0.408333,0.023065,-0.025709,0.009249,0.999361,-81.988518,430.411652,-67.493782,13.369903,428.003540,-34.152187,18.311552,431.827454,-83.640633,-100.558586,437.842133,-166.861603,-145.999100,436.850830,-145.926239,-159.180115,425.228394,-1.795076,-117.874878,422.717743,27.413168
50,0.416667,0.022996,-0.025703,0.009205,0.999363,-81.994637,430.415436,-67.491974,13.364002,428.003143,-34.151295,18.305353,431.819916,-83.640320,-100.565323,437.834137,-166.860550,-146.005661,436.849762,-145.924469,-159.185852,425.248016,-1.791567,-117.880447,422.737579,27.416483
51,0.425000,0.023055,-0.025634,0.009243,0.999363,-82.002106,430.411987,-67.478424,13.361327,428.003662,-34.151173,18.295549,431.826538,-83.640450,-100.587090,437.840607,-166.843597,-146.024445,436.850128,-145.901352,-159.183823,425.230774,-1.767971,-117.874207,422.720337,27.434088
