Name,Material Type,Bend,Twist,Bend Moment (Nmm),Twist Moment (Nmm),Scale Factor
D28,Neoprene Rubber,9.84109548708e-05,0.000141633265254,2.12264150943e-09,2.12264150943e-08,1
D28,"Plastic, PET (amorphous)",0.0137291154562,0.0444616500107,0.00205188679245,0.0205188679245,1
D28,"Aluminum alloy, wrought, 6061, T6",0.101095504205,0.0526013011705,0.048820754717,0.48820754717,1
D28,"Carbon steel, 1095, hardened & tempered",0.286907218728,0.0521752547808,0.15,1.5,1
