dateAndTime,Trajectory,Waypoint,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
16-Feb-2024 14:10:07,1,25,-0.16355085571607,0.0961894397934278,0.343524746100108,-0.114334590825366,-0.285515794989058,0.00603630453384616,0.951510323212595,-51.7106593666646,-54.3318719990862,-36.925117862964,-92.2544610189589,-75.1484913238375,-47.4294657599494,-22.7566041165388,-18.3407301073641,-21.4851717069965
16-Feb-2024 14:10:14,1,26,-0.15576744278272,0.109615714848042,0.349818627039591,-0.148353508894552,-0.289384365410884,0.00873833212523548,0.945606454613167,-49.9245100665326,-51.1652556905314,-35.5862270308091,-100.774321296468,-76.5531097753455,-48.3761923078259,-26.7582014873919,-20.7849033285886,-22.9516756397311
16-Feb-2024 14:10:43,1,27,-0.144542573889097,0.131753330429395,0.357319237788518,-0.19468916656368,-0.306160234701715,0.0158758679234732,0.931724205936396,-47.8747072019474,-50.679770363422,-34.2073917406463,-109.312428033938,-78.2341900188458,-49.4201295490617,-28.9631588435966,-25.3494470332114,-25.9700350412158
16-Feb-2024 14:10:50,1,28,-0.138726382454236,0.145111914475759,0.366332449515661,-0.228816650060082,-0.318339753134483,0.0206237330603769,0.9197159365066,-46.0885579018153,-47.5131540548672,-32.8685009084913,-117.832288311447,-79.6388084703538,-50.3668560969382,-32.9647562144497,-27.7936202544359,-27.4365389739504
16-Feb-2024 14:11:21,1,29,-0.13515009979407,0.152282571792603,0.369403038422267,-0.236501534102301,-0.324483538756656,0.0286433768754227,0.915399920474318,-47.0983970403481,-45.7778447265826,-32.7556067023439,-119.552176009543,-81.1759893768374,-51.0224518812217,-32.789289282339,-29.7717502937881,-28.766454539512
16-Feb-2024 14:11:28,1,30,-0.132883220911026,0.159781803687414,0.371507571140925,-0.231808853489013,-0.329740309033852,0.0397853627155155,0.914304713405746,-48.4650629611074,-38.2769699075754,-28.7626847252003,-120.137940477658,-83.6249393873249,-52.0044423188255,-32.8371423575525,-32.8646950914411,-30.0704423706986
16-Feb-2024 14:12:05,1,31,-0.136598646640778,0.15543918410937,0.373489079872767,-0.230908259585371,-0.336812072432864,0.0377557393935556,0.912038106474494,-50.0283154907535,-44.6088778339293,-33.9097766335547,-122.115766560764,-85.2430048458104,-52.7482354297691,-32.8483354291039,-34.8002325099438,-30.6373940690727
16-Feb-2024 14:12:12,1,32,-0.134538973371188,0.162978127598763,0.376051036516825,-0.226238696813263,-0.339654461416409,0.0487258852574994,0.911634075169439,-51.3949814115129,-37.1080030149221,-29.9168546564112,-122.701531028879,-87.6919548562979,-53.7302258673729,-32.8961885043175,-37.8931773075968,-31.9413819002593
16-Feb-2024 14:12:51,1,33,-0.142500244577726,0.162768458326658,0.380252907673518,-0.22735080039345,-0.350985600132515,0.0482633595383723,0.907078480720464,-52.7849406367156,-44.3235195685959,-34.9939396220166,-124.80832630449,-89.7254625907844,-54.8931176416467,-32.4007115777,-42.9574184156747,-24.5518516650397
16-Feb-2024 14:12:58,1,34,-0.130245203773181,0.149480118354162,0.369230490922928,-0.208698334698365,-0.308238381051306,0.0395768414576267,0.927290558110691,-55.0478559149042,-45.1860714684481,-35.511470761928,-118.092649123995,-89.856687949278,-55.0449855108787,-39.087172001585,-40.6692420329574,-23.4940186636663
16-Feb-2024 14:13:35,1,35,-0.122362021108468,0.139762926101685,0.359670062859853,-0.187181052076213,-0.264540222767154,0.0314817592949639,0.945510773663442,-56.5724178453146,-44.9318190546409,-35.3140053732138,-113.337487347247,-88.6551921697712,-54.8373040484457,-43.7019674245546,-37.1917138054526,-30.5394266290897
16-Feb-2024 14:13:42,1,36,-0.110316360493501,0.130842437346776,0.354101135333379,-0.181274049594348,-0.225246207377646,0.0268709801412071,0.956912647754174,-58.8353331235032,-45.7943709544931,-35.8315365131252,-106.621810166752,-88.7864175282648,-54.9891719176778,-50.3884278484397,-34.9035374227353,-29.4815936277163
16-Feb-2024 14:14:20,1,37,-0.0945413753390312,0.120258199671904,0.343790249029795,-0.145467545962394,-0.170492442086102,0.0205987126113351,0.97434450442436,-60.2040717278027,-44.6735206975155,-34.7915693887237,-100.736390688131,-90.1262823177582,-55.1112651210773,-55.8140557718671,-38.0956851176242,-30.8253811097413
16-Feb-2024 14:14:27,1,38,-0.0834561139345169,0.108799856404463,0.338918606440226,-0.12528960558016,-0.126813870236743,0.0149758777310775,0.983868121312674,-62.4669870059914,-45.5360725973677,-35.309100528635,-94.0207135076355,-90.2575076762518,-55.2631329903093,-62.5005161957521,-35.807508734907,-29.7675481083679
16-Feb-2024 14:15:04,1,39,-0.0667499671379725,0.0994074617822965,0.332989499966304,-0.0960347466379141,-0.0647752794302206,0.00818116944957185,0.993234392819422,-63.6828139472354,-43.6069234188049,-35.27288253639,-85.0201651780772,-89.3430527502453,-55.5501135266251,-68.0315603694084,-40.3844943909928,-30.5855253486937
16-Feb-2024 14:15:11,1,40,-0.058098616451025,0.085782220462958,0.33060490489006,-0.0700906427838355,-0.024169567214655,0.00259655335172797,0.99724439919485,-65.9457292254241,-44.4694753186572,-35.7904136763013,-78.3044879975821,-89.474278108739,-55.7019813958571,-74.7180207932934,-38.0963180082755,-29.5276923473203
16-Feb-2024 14:15:49,1,41,-0.0535920262336731,0.0998546813925107,0.333572620153427,-0.0977693194832537,-0.0304448660403749,0.00132763997994274,0.994742432829549,-62.2713429976314,-43.4009258331395,-34.5889831517798,-82.5508128999921,-96.3390703843863,-51.9626474530594,-74.54288003941,-39.3934487355666,-35.0596658368263
16-Feb-2024 14:15:56,1,42,-0.0588862391809622,0.118217796087265,0.339972352981567,-0.136786572829412,-0.0581517355286934,0.0031225915486616,0.988887283046256,-57.6955009383109,-45.3032268868294,-35.3894271933365,-89.9645733769336,-98.7767028022836,-53.0307571767198,-74.045447410641,-37.3329984434562,-33.8787342054828
16-Feb-2024 14:16:29,1,43,-0.0573136118551095,0.136789258321126,0.346127148469289,-0.18263003492928,-0.0599736402779934,-0.0040947911006439,0.981342277444204,-53.8703867947543,-43.3951026709155,-34.3639339518541,-94.9696160666093,-102.602915149056,-51.4701450671512,-74.4591607193148,-41.6763386610466,-18.9542551345643
16-Feb-2024 14:16:36,1,44,-0.0626263082027435,0.151920747756958,0.353983235359192,-0.217663034597391,-0.0786474834142794,-0.0048566675036319,0.972838007842629,-49.2945447354339,-45.2974037246054,-35.1643779934108,-102.383376543551,-105.040547566953,-52.5382547908116,-73.9617280905457,-39.6158883689361,-17.7733235032208
16-Feb-2024 14:17:17,1,45,-0.0645624538262685,0.17042396068573,0.364266494909922,-0.266064920260815,-0.105171178523811,-0.00418206161813557,0.958191521448161,-45.1690666339954,-42.2194921434935,-35.426853393448,-110.017778126859,-108.322469949288,-52.6670035978574,-73.9198684304981,-40.4573333316763,-35.7456181520896
16-Feb-2024 14:17:24,1,46,-0.0723001251618067,0.188180466492971,0.375535056988398,-0.306867448297726,-0.1275386242711,-0.00740764999577828,0.943139117636321,-40.5932245746749,-44.1217931971834,-36.2272974350047,-117.431538603801,-110.760102367185,-53.7351133215178,-73.4224358017291,-38.3968830395658,-34.5646865207461
16-Feb-2024 14:17:59,1,47,-0.0755362908045451,0.213376538952192,0.39029435912768,-0.362485685568685,-0.146040087545741,-0.0105051561113139,0.920416244034464,-36.5425644942955,-40.9839879334724,-35.7087571558016,-124.880619633926,-112.194879767302,-58.533542586871,-73.0777896573208,-42.1373803748809,-18.6603680295089
16-Feb-2024 14:18:06,1,48,-0.0813167924682299,0.224896502494812,0.402357983589172,-0.397324763673614,-0.166071497712775,-0.0135425571343684,0.902424450558275,-31.966722434975,-42.8862889871624,-36.5092011973583,-132.294380110868,-114.632512185199,-59.6016523105314,-72.5803570285518,-40.0769300827705,-17.4794363981654
16-Feb-2024 14:18:50,1,49,-0.0779499227801959,0.247828032573064,0.420459276437759,-0.454571522566049,-0.18024593371135,-0.00987757215808101,0.872226213674393,-27.4284713651251,-40.9185368821519,-36.1251530785351,-139.650800864401,-115.743717094206,-65.7599218050381,-73.2843176419631,-42.341953604373,-33.761811336875
16-Feb-2024 14:18:57,1,50,-0.085406306385994,0.260415492455165,0.43540919025739,-0.486544976867354,-0.198004051342387,-0.0186028677458781,0.850718704654351,-22.8526293058046,-42.8208379358418,-36.9255971200918,-147.064561341342,-118.181349512103,-66.8280315286985,-72.7868850131941,-40.2815033122626,-32.5808797055316
16-Feb-2024 14:19:37,1,51,-0.0751587629318237,0.268823881944021,0.446227635939916,-0.517081681702436,-0.193736248463964,-0.0127465466756407,0.833624811307062,-22.3617286833572,-38.4487600738293,-37.457993451619,-151.920546044547,-119.868517710414,-70.078970443548,-74.7671178459464,-45.551537035898,-34.784349451996
16-Feb-2024 14:19:44,1,52,-0.0713164707024892,0.280125798781713,0.45634282430013,-0.533029278124166,-0.1992593253834,-0.00144259438201896,0.822297652210945,-21.1770325661746,-34.436708791167,-35.7326358633362,-156.955200609456,-121.91889966317,-71.3848294729744,-76.6716540576086,-50.533833852677,-37.5561659134338
16-Feb-2024 14:20:23,1,53,-0.0737642377614975,0.285939433177312,0.468527315060298,-0.563282060437947,-0.196312093017805,-0.0176442162851038,0.802411094237507,-20.1142341963596,-36.7696442188295,-37.8361552349583,-162.275520243512,-123.712674738703,-74.5632284451124,-78.3140385798158,-49.809999122884,-23.3188090173849
16-Feb-2024 14:20:30,1,54,-0.0690427750349045,0.293986103932063,0.478406951824824,-0.580412319051128,-0.198362733979496,-0.00981075289095566,0.789732559028425,-18.9295380791769,-32.7575929361672,-36.1107976466755,-167.310174808421,-125.76305669146,-75.8690874745388,-80.218574791478,-54.7922959396629,-26.0906254788226
16-Feb-2024 14:21:11,1,55,-0.0604382812976837,0.294103761514028,0.487831189235051,-0.606613121939411,-0.196442688522705,-0.000986735343773639,0.770343960040094,-17.8057908356781,-20.3680350086674,-38.5498785383452,-172.412661907904,-128.285135205604,-78.0362164753209,-82.8920351584127,-53.3215269831556,-39.9328552615169
16-Feb-2024 14:21:18,1,56,-0.0544986543556054,0.286059228579203,0.481815616289775,-0.593208309401176,-0.192955590350187,0.0169529142027194,0.78139915568808,-22.6109057955241,-21.3631893728423,-39.1469711568502,-169.411001698607,-127.892137722343,-77.9392331701076,-84.6827805320483,-60.2644219419401,-43.5038181773266
16-Feb-2024 14:21:59,1,57,-0.0595991591612498,0.276450926065445,0.469737660884857,-0.568409272326621,-0.171213785084,0.000321759427229825,0.804733891047968,-26.4714951922121,-41.3445904145983,-40.6262830153315,-169.143257756598,-130.284988519775,-75.6478848505721,-86.1079879833203,-61.6557840140812,-33.1099877537647
16-Feb-2024 14:22:06,1,58,-0.0555740890403589,0.270427596569061,0.465136011441549,-0.554627234434343,-0.171483396633879,0.0176462709787582,0.814045873783022,-31.2766101520581,-42.3397447787732,-41.2233756338364,-166.141597547302,-129.891991036514,-75.5509015453587,-87.8987333569559,-68.5986789728657,-36.6809506695745
16-Feb-2024 14:22:44,1,59,-0.0530344871183236,0.259409268697103,0.453435568014781,-0.528166936905662,-0.159189881395792,0.0205331258468598,0.833832512656973,-34.1094623303251,-44.8030224817388,-43.1615778723296,-164.581895471649,-130.291917693599,-74.1317357329843,-89.3567097694097,-71.1908074883285,-33.9445169156984
16-Feb-2024 14:22:51,1,60,-0.0471795683105787,0.252665783961614,0.449182846148809,-0.514031508009607,-0.156328647122139,0.0365004752128118,0.84261537973833,-38.9145772901711,-45.7981768459137,-43.7586704908346,-161.580235262352,-129.898920210337,-74.034752427771,-91.1474551430454,-78.133702447113,-37.5154798315081
16-Feb-2024 14:23:28,1,61,-0.0400109847386678,0.24090815782547,0.437410593032837,-0.474526800285668,-0.139784366160323,0.0510289319751779,0.867571723195999,-43.4835608592276,-44.377392879484,-45.6263179193337,-159.674554119878,-128.927384797249,-73.5016778689771,-93.1468160360901,-83.1262141842366,-36.7327444124749
16-Feb-2024 14:23:35,1,62,-0.0327694651981195,0.23286367158095,0.433765196800232,-0.456572643223036,-0.137908633272954,0.0676902995373308,0.876322231646364,-48.2886758190736,-45.3725472436589,-46.2234105378387,-156.672893910581,-128.534387313988,-73.4046945637637,-94.9375614097258,-90.069109143021,-40.3037073282846
16-Feb-2024 14:24:14,1,63,-0.021022496620814,0.221200210849444,0.422763665517171,-0.414998693248133,-0.129012343145209,0.0823948038367194,0.896851713617827,-52.6007250835249,-43.3597324425315,-46.6307805613407,-154.294223234696,-129.127120865813,-73.2396656317601,-96.082614543066,-92.4368124909751,-51.8228210766729
16-Feb-2024 14:24:21,1,64,-0.011584326500694,0.212490365902583,0.419879394769669,-0.397682291924103,-0.127282851866959,0.0986184327725906,0.903284160731319,-57.4058400433709,-44.3548868067064,-47.2278731798457,-151.292563025399,-128.734123382551,-73.1426823265468,-97.8733599167017,-99.3797074497596,-55.3937839924826
16-Feb-2024 14:24:57,1,65,-0.0028032306736956,0.202939119935036,0.411726240317027,-0.361185120653202,-0.106695207483191,0.0990338513748223,0.921061201875706,-61.8144221555195,-44.5960565882302,-45.7051045008491,-149.127397582808,-128.083991416833,-72.7116762079383,-99.6412591701896,-104.335006603129,-53.5638223245816
16-Feb-2024 14:25:04,1,66,0.00869818950692813,0.193980396787326,0.410226356983185,-0.343697547410898,-0.101798868994808,0.109151106983652,0.927143474344373,-66.6195371153656,-45.5912109524051,-46.302197119354,-146.125737373512,-127.690993933571,-72.6146929027249,-101.432004543825,-111.277901561913,-57.1347852403913
16-Feb-2024 14:25:34,1,67,0.0196744846800963,0.182487934827805,0.403030544519424,-0.295495444196773,-0.0834184351526885,0.106617474494986,0.945704246193248,-73.4013856513629,-32.9343730252545,-44.2643590891081,-143.917324547568,-126.269429209081,-72.725698190814,-102.986326857387,-115.27699861799,-57.7802858643457
16-Feb-2024 14:25:41,1,68,0.0311494333048662,0.172800188263257,0.402603679895401,-0.275828535652786,-0.0788377986581686,0.11320247212082,0.95125623295099,-78.2065006112089,-33.9295273894295,-44.8614517076131,-140.915664338272,-125.876431725819,-72.6287148856006,-104.777072231023,-122.219893576775,-61.3512487801554
16-Feb-2024 14:26:16,1,69,0.0397829167544842,0.160189620653788,0.398208343982697,-0.235367876384702,-0.0582634578404907,0.107314906222234,0.964204772415662,-80.2499823591306,-45.0486856079415,-45.7160790017426,-138.685627820652,-126.319150621943,-72.9357258770385,-105.924606074621,-127.015889584205,-62.7094805500374
16-Feb-2024 14:26:24,1,70,0.0549225283165773,0.177457437912623,0.406082546710968,-0.278637244757106,-0.0358706029489158,0.104831058260019,0.953983770775129,-71.9748187495902,-44.0119956725572,-45.094065040512,-139.027804065824,-128.939815899193,-74.1423895221247,-109.411711577731,-128.954492152835,-63.575112840814
16-Feb-2024 14:26:56,1,71,0.0789233674605687,0.194928603370984,0.418330069382985,-0.299059806027028,-0.0131184845887363,0.122917065798951,0.946193707819148,-66.0688385340877,-35.7373076643415,-40.7758184170936,-138.255792156834,-134.003339366135,-69.8510503155365,-111.302211315823,-131.694645245789,-72.6343795586268
16-Feb-2024 14:27:03,1,72,0.0884806513786316,0.210694900155067,0.427984946966171,-0.341376790617056,0.00583994940389839,0.123697260770425,0.931733207252405,-57.7936749245473,-34.7006177289571,-40.153804455863,-138.597968402006,-136.624004643384,-71.0577139606227,-114.789316818933,-133.633247814419,-73.5000118494034
16-Feb-2024 14:27:44,1,73,0.108438720802466,0.234863873322805,0.442947598298391,-0.368080378483792,0.00985606678244673,0.134460861397618,0.91996737424488,-50.4781030120259,-28.0949287571571,-37.9086741635385,-137.108050570098,-137.76609901548,-80.0153761798717,-117.628119439533,-136.49762564521,-97.437461353698
16-Feb-2024 14:27:51,1,74,0.118364422520002,0.248694922526677,0.454989926020304,-0.401450104298332,0.0328457641261282,0.134874081718744,0.905299923571385,-42.2029394024855,-27.0582388217727,-37.2866602023079,-137.45022681527,-140.386764292729,-81.2220398249579,-121.115224942643,-138.43622821384,-98.3030936444746
16-Feb-2024 14:28:24,1,75,0.129625404874484,0.271831232309341,0.474033917983373,-0.432668812008223,0.0684730912734889,0.0948504741126162,0.893930938298623,-35.3825716414546,-24.7370493681805,-31.8780880755304,-136.801356021901,-143.393144117401,-87.5042027571254,-124.953179004498,-142.787718413551,-84.5296345420103
16-Feb-2024 14:28:31,1,76,0.136805354555448,0.276005983352661,0.480899008115133,-0.446272169420239,0.0824033515820264,0.0861785649243132,0.886918312696603,-27.1074080319143,-23.7003594327962,-31.2560741142998,-137.143532267073,-146.013809394651,-88.7108664022116,-128.440284507608,-144.726320982181,-85.3952668327869
16-Feb-2024 14:29:09,1,77,0.141080877184868,0.259602838754654,0.47132589618365,-0.420363537754041,0.102500254470866,0.0550671304596178,0.899864325942116,-34.0369616084207,-22.8110839898993,-32.9916507871425,-131.981189996775,-142.833519940655,-87.7394112794114,-127.588270151566,-147.33709745412,-75.7927560618781
16-Feb-2024 14:29:16,1,78,0.143613694111506,0.252587916453679,0.465339438120524,-0.399801292072316,0.110579327455444,0.0484966133359584,0.908613899129741,-33.9391172606724,-22.9390583061063,-32.9955065427587,-126.489371245746,-136.535373212948,-84.5302065130706,-124.310831516151,-144.691430110517,-74.4097909875897
16-Feb-2024 14:29:50,1,79,0.144588232040405,0.225005877017975,0.445462681849798,-0.375625299814882,0.121320315314337,0.045929920008544,0.917647785198122,-33.5299718750515,-22.2584077427614,-33.8652227569881,-120.637290735082,-129.546155122097,-78.1648765685002,-121.646105020423,-142.348984674686,-69.3670530649912
16-Feb-2024 14:29:57,1,80,0.1485691289107,0.215392264723778,0.440627767642339,-0.360276383198266,0.130050289321118,0.0470682833438042,0.922535867411201,-33.4321275273032,-22.3863820589684,-33.8690785126043,-115.145471984054,-123.24800839439,-74.9556718021594,-118.368666385008,-139.703317331083,-67.9840879907028
16-Feb-2024 14:30:32,1,81,0.14719427327315,0.197312259674072,0.422841421763102,-0.343091835936498,0.12767355535048,0.051557530608905,0.929155141198391,-31.9786326606186,-22.4100439353995,-34.2308644975272,-109.848522353208,-117.579325985111,-68.1434044467038,-115.847583819436,-135.484260941366,-72.3462364922593
16-Feb-2024 14:30:39,1,82,0.15089330971241,0.186023777723312,0.417848763863246,-0.322780606821186,0.136342537787043,0.0528046492253723,0.935112325482945,-31.8807883128704,-22.5380182516065,-34.2347202531434,-104.356703602179,-111.281179257404,-64.934199680363,-112.570145184022,-132.838593597764,-70.9632714179709
16-Feb-2024 14:31:12,1,83,0.147794862588247,0.167177920540174,0.403689432144165,-0.304217289245468,0.142550208818687,0.0535762623081766,0.940351457172781,-31.7051187056539,-22.3138363479255,-32.1675411234129,-99.0373194112417,-104.847764688911,-60.2984636194647,-109.295884583528,-130.456231731105,-63.677863131605
16-Feb-2024 14:31:19,1,84,0.151186419526736,0.156743761897087,0.39934160510699,-0.282669255095566,0.152248564375518,0.0504018513816921,0.945715665645129,-31.6072743579057,-22.4418106641325,-32.1713968790291,-93.5455006602131,-98.5496179612038,-57.0892588531239,-106.018445948114,-127.810564387503,-62.2948980573166
16-Feb-2024 14:31:54,1,85,0.15293973783652,0.135070912043254,0.384064288934072,-0.25218753883723,0.146936283593918,0.0550093303569292,0.954874414461143,-30.4955173804233,-22.9937068703955,-31.439735191972,-87.3148991892301,-92.1088373131038,-52.4917884395044,-102.29259633016,-125.071549782372,-66.9607113769895
16-Feb-2024 14:32:01,1,86,0.156775985161463,0.125094478329023,0.38118310769399,-0.233693425609103,0.156533195232394,0.0533572094183106,0.958142865036582,-30.3976730326751,-23.1216811866026,-31.4435909475882,-81.8230804382016,-85.8106905853968,-49.2825836731636,-99.0151576947447,-122.42588243877,-65.5777463027011
16-Feb-2024 14:32:32,1,87,0.151636573672295,0.107460457086563,0.367729498942693,-0.216714676111041,0.156966618891952,0.045511150182837,0.962457773058512,-29.2678723700598,-23.2366164478376,-29.5046879818677,-76.7868703271958,-78.9912268974933,-46.0542460831835,-95.5885135680603,-118.608541464403,-60.4691704253934
